areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00041562,89.2,1.9,8.9,0
E00042615,95.2,0,4.4,0.4
E00042619,90.9,1,8,0
E00042622,77.5,0,21.7,0.8
E00042624,92.2,0.3,7.5,0
E00042630,89.5,0,10.5,0
E00042631,92.2,0,6.9,0.9
E00042635,95.6,0.2,4.1,0
E00139689,90.1,0,8.9,1
E00139690,89.2,0,10.1,0.6
E00139691,91.7,0,8.3,0
E00139692,93.2,0.7,6.1,0
E00139694,90.8,0,8.6,0.6
E00139701,90.5,0.8,7.2,1.5
E00139702,90.3,0.3,9.4,0
E00139703,91.6,0.8,7.4,0.3
E00139704,89.7,0,9.4,0.9
E00139705,93.3,0,6.7,0
E00139789,91.3,0.3,7.6,0.8
E00139796,90.9,0,8.1,0.9
E00139797,91.8,0,7.9,0.3
E00139800,90.9,0,8.7,0.3
E00139801,94.2,0,5.8,0
E00139802,93.6,0.3,5.1,1
E00139803,91.4,1.3,7.3,0
E00139804,90.3,0.3,9.3,0
E00139806,96.8,0,2.6,0.6
E00139808,89.2,1,9.8,0
E00139811,90.2,0,8.9,0.9
E00139812,91.8,0,8.2,0
E00139813,87.2,0,12.8,0
E00139814,88.2,0.5,10.9,0.5
E00139815,92.4,0,7.3,0.3
E00139816,92,0,8,0
E00139817,93.3,0.7,5.8,0.2
E00139818,73.3,0,26.4,0.3
E00139823,89.1,0,10.7,0.2
E00139836,87.9,0.7,11.4,0
E00139838,94.5,0,3.8,1.7
E00139856,89.2,0.8,10,0
E00139858,93.3,0.5,5.5,0.7
E00139862,92.4,0,7,0.6
E00139863,96,0,3.4,0.6
E00139864,87.8,0,10.5,1.7
E00139865,91.5,0,8.5,0
E00139867,92.9,0.8,5.8,0.5
E00139870,87.9,0.5,10.8,0.8
E00139871,89.1,0.5,10.4,0
E00139984,92,0,8,0
E00139985,92.1,0,7.3,0.6
E00140013,88.2,0,11.8,0
E00140014,95,0,5,0
E00140031,93.9,0.7,5.4,0
E00140032,95.7,0,4.3,0
E00140033,95.1,0,4.9,0
E00140034,94.1,0,5.9,0
E00176361,92.3,0,7.1,0.6
E00190017,83.9,0.3,15.1,0.8
E00190091,89.7,0.3,9.5,0.5
E00190117,79.4,0.6,19.4,0.6
