areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00041562,0,54.4,41.5,4.1
E00042615,5.5,18.9,55.1,20.5
E00042619,13.1,16.9,60,10
E00042622,5.3,13.5,51.8,29.4
E00042624,0.7,28.5,54.7,16.1
E00042630,25.8,34.6,31.9,7.7
E00042631,7.5,70,11.7,10.8
E00042635,0,37.6,32.5,29.9
E00139689,1.4,25.8,33,39.8
E00139690,8.5,28.2,38,25.4
E00139691,5.3,25.3,28.4,41.1
E00139692,2.7,23.9,28.3,45.1
E00139694,5.6,28.6,37.9,28
E00139701,18.8,21.1,45.1,15
E00139702,1.3,22.7,40,36
E00139703,1.2,28,42.9,28
E00139704,0,11.6,40.7,47.7
E00139705,0.7,35.3,36.6,27.5
E00139789,0.7,5.1,20.6,73.5
E00139796,0,7.2,26.1,66.7
E00139797,0.8,3.3,19,76.9
E00139800,0,5.3,35.1,59.6
E00139801,0,4.1,30.3,65.5
E00139802,0.8,0.8,22.1,76.3
E00139803,0,0,29.3,70.7
E00139804,0,16.1,19.4,64.5
E00139806,0,0.9,21.4,77.8
E00139808,0,4.1,22.1,73.8
E00139811,0,4.8,21.4,73.8
E00139812,0,7.8,23.3,68.9
E00139813,0,11.1,42.2,46.7
E00139814,6.7,31.7,30.8,30.8
E00139815,0.7,17.7,31.2,50.4
E00139816,8,28.7,40,23.3
E00139817,4.6,16.4,37.4,41.5
E00139818,0,26.7,55.6,17.8
E00139823,5.1,14.1,36.9,43.9
E00139836,4.8,17.5,33.3,44.4
E00139838,2.6,20.7,31.9,44.8
E00139856,5.4,34.8,25,34.8
E00139858,1.6,20.1,31.7,46.6
E00139862,0,41.8,56,2.1
E00139863,0.7,3.6,38.1,57.6
E00139864,3.7,14,50.7,31.6
E00139865,9,24,29,38
E00139867,1.8,14.6,42.7,40.9
E00139870,1.2,21.6,38.3,38.9
E00139871,3.8,32.8,33.9,29.6
E00139984,2,14.9,31.7,51.5
E00139985,6.3,21.5,30.4,41.8
E00140013,0.9,25.9,34.8,38.4
E00140014,2.2,26.1,46.7,25
E00140031,1.6,12.9,33.9,51.6
E00140032,0,17.1,42.3,40.7
E00140033,9.1,32.5,51.9,6.5
E00140034,0,11.5,38.5,50
E00176361,3.4,17.4,30.2,49
E00190017,0.8,1.6,12.1,85.5
E00190091,2.7,10.8,33.1,53.4
E00190117,0,1.6,20.3,78
