areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00120180,11.8,28.6,18.5,41.2
E00120181,11.5,23.9,27.4,37.2
E00120182,10.9,27.9,15.2,46.1
E00120183,22.6,26.6,23.2,27.7
E00120184,31.3,26.5,16.3,25.9
E00120185,26.5,31.8,20.5,21.2
E00120186,16.2,26.5,21.3,36
E00120187,17.2,33.6,17.2,32
E00120188,31.4,31.4,15.3,21.8
E00120189,20,23.8,29.2,26.9
E00120190,27,28.6,14.3,30.2
E00120192,34.7,37.2,13.8,14.3
E00120193,20.1,31.9,21.5,26.4
E00120194,29.7,33.1,13.1,24.1
E00120195,38.2,19.9,17.6,24.3
E00120196,29.3,27.3,16.7,26.7
E00120197,25.9,29.9,19.7,24.5
E00120198,32.6,25.9,19.3,22.2
E00120199,47.8,37.4,8.7,6.1
E00120200,23.2,18.4,20,38.4
E00120201,13,24.3,21.7,40.9
E00120202,26.6,39.6,14.5,19.3
E00120203,25.5,33.1,16.6,24.8
E00120204,21.7,26.6,23.2,28.6
E00120205,21.7,27.3,23.6,27.3
E00120206,26.2,27.2,11.8,34.9
E00120207,20.8,34.2,23.3,21.7
E00120208,27.7,29.1,17.7,25.5
E00120209,22.4,19.2,23.2,35.2
E00120210,25.2,35.3,16,23.5
E00120211,22.2,36.8,23.1,17.9
E00120212,24.8,24.8,24,26.4
E00120213,26,23.6,22,28.3
E00120214,29.5,32,13.9,24.6
E00120215,20,33.3,20,26.7
E00120216,33.3,26.1,17.4,23.2
E00120217,13.9,28.7,16.4,41
E00120218,23.3,21.7,20.8,34.2
E00120219,19.5,24.1,23.3,33.1
E00120220,21.7,25,22.5,30.8
E00120221,19.3,31.6,16.7,32.5
E00120222,41.3,26.8,12.8,19
E00120224,11.3,29,23.4,36.3
E00120225,17.2,38.3,21.9,22.7
E00120226,31.5,33.8,20.8,13.8
E00120227,28.2,38.7,16.2,16.9
E00120228,14.1,34.1,13.3,38.5
E00120229,8.6,37.5,19.5,34.4
E00120231,25.2,22,15.7,37
E00120232,29,30.6,16.1,24.2
E00120233,21,32.2,14,32.9
E00120234,21.8,41.5,18.6,18.1
E00120235,22.1,31.9,17.2,28.8
E00120236,28.2,32.7,16.7,22.4
E00120237,18.5,29.2,22.3,30
E00120238,30.6,41.1,16.1,12.1
E00120239,13.8,35,22,29.3
E00120240,20.8,21.7,19.2,38.3
E00120241,32.4,35.9,19.3,12.4
E00120242,40.5,23.8,11.1,24.6
E00120243,18.4,30.9,27.6,23
E00120244,32,39,14,15
E00120245,13.8,36.9,20.8,28.5
E00120247,16.3,34.1,9.3,40.3
E00120248,25.2,41.1,13.1,20.6
E00120249,22.8,36,13.2,28.1
E00120250,31.8,37.1,15.2,15.9
E00120251,35.7,25.2,15.7,23.5
E00120252,15.9,28.3,20,35.9
E00120253,24.2,33.9,17.7,24.2
E00120254,24.1,28.7,15.7,31.5
E00120255,18.5,45.4,17.6,18.5
E00120256,22.6,29,20.4,28
E00120257,23,24.7,23.6,28.7
E00120258,17.4,33.3,18.9,30.3
E00120259,20,27.1,19.3,33.6
E00120260,28.8,29.5,14.4,27.3
E00120261,21,34.7,15.3,29
E00120262,23.8,26.9,18.5,30.8
E00120263,23.7,24.6,19.5,32.2
E00120264,22.9,32.1,18.6,26.4
E00120265,40.7,23.7,17.8,17.8
E00120266,37.9,28.6,14.3,19.3
E00120267,40.9,27.4,14.9,16.7
E00120268,31.9,22.3,16,29.8
E00120269,25,28,17.1,29.9
E00120270,23.8,28.5,15.4,32.3
E00120271,28.9,28.9,21.1,21.1
E00120272,31.2,32.6,21.7,14.5
E00120273,40.8,20.8,19.2,19.2
E00120274,17.7,24.6,20.8,36.9
E00120275,35.3,23.3,13.5,27.8
E00120276,32.1,33.6,13.6,20.7
E00120277,24.8,37.6,14.4,23.2
E00120278,32.8,29.9,14.9,22.4
E00120279,25.2,41.7,13.4,19.7
E00120280,48.4,33.3,12.7,5.6
E00120281,23,27.8,17.5,31.7
E00120283,10.1,29.7,17.4,42.8
E00120284,46.1,28.4,8.5,17
E00120285,13.4,27.7,22.3,36.6
E00120286,27.3,33.3,19.4,20
E00120287,12.7,26.2,19.8,41.3
E00120288,12.9,26.6,25.8,34.7
E00120289,11.1,23.8,15.9,49.2
E00120291,11.7,23.3,27.5,37.5
E00120292,17.6,32,12.8,37.6
E00120293,31.6,21.4,19.7,27.4
E00120294,17.2,32.4,21.4,29
E00120295,25.4,32,17.2,25.4
E00120296,30.7,20.2,23.7,25.4
E00120297,37,25.9,15.6,21.5
E00120298,42.9,25.4,19,12.7
E00120299,20.7,28.1,24,27.3
E00120300,17.2,23.4,16.4,43
E00120301,19.8,31,15.9,33.3
E00120302,23.3,31,19,26.7
E00120315,18.8,30.5,22.7,28.1
E00120318,45.8,31.4,10.5,12.4
E00120321,28.9,28.4,17.3,25.4
E00120323,15.7,31.4,17.6,35.3
E00120324,20.2,46.2,13.4,20.2
E00120325,20.7,30.6,22.3,26.4
E00120327,46.3,26.5,8.8,18.4
E00120328,12.6,38.6,13.4,35.4
E00120329,16.7,39.7,15.9,27.8
E00120330,18.6,29.7,20.3,31.4
E00120331,24,33.6,12,30.4
E00120332,25.8,29.5,15.2,29.5
E00120333,28,24,17.6,30.4
E00120334,17.6,33.6,17.6,31.2
E00120335,37.1,34.8,15.2,12.9
E00120336,24,30.6,13.2,32.2
E00120337,16,36.8,16.8,30.4
E00120339,25.6,35.2,19.2,20
E00120340,8.9,42,27.7,21.4
E00120343,22.1,43.4,13.9,20.5
E00120345,21.3,27,22.7,29.1
E00120346,36.7,38.3,11.1,13.9
E00120350,13.3,16.3,28.9,41.5
E00120351,37.4,28.5,15.4,18.7
E00120353,48.2,32.1,10.2,9.5
E00120356,19.7,32.9,19.1,28.3
E00120357,32.8,29,13,25.2
E00120358,11.1,23.1,24.8,41
E00120359,20.7,26.9,13.1,39.3
E00120361,15.6,26.7,18.5,39.3
E00120362,45,26.7,12.5,15.8
E00120383,19.7,22.2,20.5,37.6
E00120384,20.3,26.4,19.6,33.8
E00120385,37.7,30.8,12.3,19.2
E00120386,21.4,32.5,21.4,24.8
E00120387,24.2,22.7,18.9,34.1
E00120394,18.8,29.5,12.8,38.9
E00120395,24.4,22.9,21.4,31.3
E00120396,26.7,20.8,22.5,30
E00120397,21.9,32,19.5,26.6
E00120398,42.6,31.3,8.7,17.4
E00120399,29.8,25,16.3,28.8
E00120400,9.6,31.2,20,39.2
E00120401,16.8,34.4,14.5,34.4
E00120402,58.6,23.4,14.1,3.9
E00120403,18.5,26.1,21.8,33.6
E00120404,10.6,27.5,17.6,44.4
E00120405,11.4,39.8,13.8,35
E00120406,28.8,28.8,22.4,20
E00120407,20.2,26.6,17.7,35.5
E00120408,19,26.4,18.2,36.4
E00120410,36,27.9,19.8,16.2
E00120411,42.7,26.6,17.7,12.9
E00120412,31.4,28.1,17.4,23.1
E00120413,22.7,35.6,12.1,29.5
E00120414,71.2,18.3,6.7,3.8
E00120415,21.5,35.6,21.5,21.5
E00120416,9.4,34.6,16.5,39.4
E00120417,17.9,35.3,19.2,27.6
E00120418,7.2,35.5,19.6,37.7
E00120419,18.9,36.2,22,22.8
E00120420,25.9,34,17,23.1
E00120421,24.3,34.8,18.3,22.6
E00120422,11.8,32.3,14.2,41.7
E00120423,17.7,25.2,17.7,39.5
E00120424,21.3,19.9,16.9,41.9
E00120425,7.7,33.1,23.1,36.2
E00120426,15.7,24.3,18.6,41.4
E00120427,12.7,22.2,19.8,45.2
E00120428,22.2,35.9,14.5,27.4
E00120429,18.2,31.8,14.4,35.6
E00120430,37.4,32.4,15.8,14.4
E00120431,12.1,39.4,15.2,33.3
E00120432,14.9,28.1,14.9,42.1
E00120433,30.1,34.2,17.1,18.5
E00120434,13.8,35,19.5,31.7
E00120454,26.3,27,24.1,22.6
E00120476,28.2,32.9,16.1,22.8
E00120477,44.1,33.9,11.9,10.2
E00120478,35.1,31,19,14.9
E00120479,62.7,30.5,4,2.8
E00120480,38.9,27.8,13.5,19.8
E00120481,36,38.5,13.7,11.8
E00120482,47.5,29.8,13.2,9.5
E00120483,36.1,40.8,12.9,10.2
E00120484,44.6,36.5,6.8,12.2
E00120485,55.5,39.1,4.5,0.9
E00120486,35.7,28.6,12.2,23.5
E00120488,21.2,37.9,21.2,19.7
E00120489,35.5,30,21.8,12.7
E00120490,18.4,32.7,18.4,30.6
E00120491,34.4,43.8,13.5,8.3
E00120492,33.1,36.9,21,8.9
E00120493,40,35.1,15.1,9.8
E00120494,35.6,45.6,10.7,8.1
E00120495,21.6,42.5,22.4,13.4
E00120497,45.5,27.6,15.7,11.2
E00120498,26.9,34.4,18.8,20
E00120499,25,26.6,18,30.5
