areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00120180,95.5,4,0.6
E00120181,97.8,1.5,0.6
E00120182,91.7,7.5,0.8
E00120183,85.5,12.5,2
E00120184,91.7,7.4,0.9
E00120185,87.7,11.7,0.7
E00120186,93.6,6.2,0.3
E00120187,93.9,4.1,2
E00120188,92.6,7.4,0
E00120189,93.4,6.3,0.3
E00120190,84.6,13.5,1.8
E00120192,82.1,16.6,1.3
E00120193,93.8,5.4,0.8
E00120194,90.6,9.1,0.3
E00120195,82.7,10.5,6.8
E00120196,89.8,9.9,0.3
E00120197,91.3,6.7,2
E00120198,75.1,15.8,9.1
E00120199,76.7,22.8,0.5
E00120200,94.1,5.6,0.3
E00120201,99.1,0.9,0
E00120202,92.4,6.6,1
E00120203,95.2,4.5,0.3
E00120204,98.2,1.8,0
E00120205,95,3.8,1.2
E00120206,89.8,9.2,1
E00120207,89,9.3,1.7
E00120208,93.2,6.6,0.3
E00120209,87.9,10.6,1.4
E00120210,94.6,5.4,0
E00120211,94.1,4.4,1.5
E00120212,92,5.3,2.7
E00120213,89,7.6,3.4
E00120214,94.3,4.6,1.1
E00120215,92.7,5.8,1.5
E00120216,92.3,6.5,1.2
E00120217,95.6,3.1,1.4
E00120218,90.1,8,1.9
E00120219,97.2,2.5,0.3
E00120220,93.7,6,0.3
E00120221,93.4,5.1,1.6
E00120222,93,5.9,1
E00120224,93.9,4.5,1.6
E00120225,98.5,1.5,0
E00120226,76.8,22.1,1.1
E00120227,87,12,0.9
E00120228,97.1,2.9,0
E00120229,97.8,2.2,0
E00120231,96.7,2.7,0.6
E00120232,83.1,14.2,2.7
E00120233,93.4,5.8,0.8
E00120234,91.9,6.6,1.4
E00120235,81.3,14.3,4.4
E00120236,86.7,11.9,1.4
E00120237,97.2,2.8,0
E00120238,96.7,3.3,0
E00120239,98.5,1.5,0
E00120240,97.1,2.9,0
E00120241,90.2,9.1,0.7
E00120242,93.5,5.1,1.4
E00120243,94.2,4.2,1.6
E00120244,95.4,4.6,0
E00120245,99.1,0.9,0
E00120247,95.5,3.9,0.5
E00120248,94.7,4.9,0.4
E00120249,93.4,6.6,0
E00120250,95.2,4.8,0
E00120251,98.4,0.8,0.8
E00120252,95.1,4.7,0.2
E00120253,80.4,11.5,8.1
E00120254,90.9,6,3
E00120255,91,9,0
E00120256,95.5,4.3,0.2
E00120257,93.4,5.1,1.5
E00120258,95.9,3.8,0.3
E00120259,93.4,6.3,0.3
