areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00120180,89.9,6.7,1.4,0.3,1.7
E00120181,87.2,12.2,0.6,0,0
E00120182,83.1,11.9,2.4,0.9,1.7
E00120183,76.2,10.3,6.1,4.2,3.2
E00120184,78.4,15.7,3.9,1.1,0.8
E00120185,74.4,12,6.6,3.8,3.2
E00120186,84.2,8.6,5.4,0.5,1.2
E00120187,83.9,13.8,0.9,0.9,0.6
E00120188,83.5,9.5,2.9,2.2,1.8
E00120189,84.7,9.3,2.3,1.7,2
E00120190,73.5,17.3,3.9,2.7,2.7
E00120192,68.4,15.5,5.2,6.7,4.3
E00120193,79.6,11.1,4.3,1.9,3
E00120194,71.7,20.4,3.7,2.8,1.4
E00120195,70.1,22.8,4.1,1.8,1.2
E00120196,76.6,16.4,3.2,3.2,0.5
E00120197,76.8,16.2,3.2,2.4,1.4
E00120198,57.4,27.2,6,3,6.3
E00120199,61,17,7.5,9.5,5
E00120200,80.9,14.8,2.5,1.9,0
E00120201,89.9,6.7,1.4,0.6,1.4
E00120202,83.7,6.4,4.5,3.8,1.5
E00120203,83.8,6.8,4.3,2.6,2.6
E00120204,85.4,9.6,0.6,2.6,1.8
E00120205,86.3,8.7,3.6,0.7,0.7
E00120206,76.9,12.3,3.6,4.6,2.7
E00120207,79.7,13.7,4.2,0.3,2
E00120208,81.8,13.8,2.7,0.8,0.8
E00120209,78.6,15.4,1.6,1.4,3
E00120210,82.3,10.4,2.1,3.8,1.4
E00120211,84.4,11,2.1,2.1,0.4
E00120212,79.2,13.4,4.8,2.6,0
E00120213,77.2,14.9,4.1,2.6,1.2
E00120214,82.3,13.3,2,2.4,0
E00120215,81.9,15.4,0.9,1.5,0.3
E00120216,81.5,14,3.3,0,1.2
E00120217,83.8,11.3,2.4,0.8,1.6
E00120218,80.2,16.5,2.1,0.9,0.3
E00120219,83.7,12.8,1.1,1.6,0.8
E00120220,79.9,13.7,3,3,0.3
E00120221,87,9.9,1.2,1.9,0
E00120222,78.9,13.1,2.3,3.8,2
E00120224,81.7,10.6,2.1,0.5,5.2
E00120225,91.6,7.2,1.2,0,0
E00120226,62.4,15,9.8,6.6,6.3
E00120227,75.4,13.2,3.9,6,1.5
E00120228,88.6,7,3.1,0.3,1
E00120229,85,10.9,2.7,1.4,0
E00120231,86.6,11,0.9,1.5,0
E00120232,71.7,16.6,5.4,4.8,1.6
E00120233,84.1,10.3,3.1,1.8,0.8
E00120234,81.6,10.7,4.7,1.6,1.6
E00120235,67.1,12.6,6.1,8.6,5.6
E00120236,73.9,11.7,8.5,2.9,2.9
E00120237,86.4,7.5,3.2,2.3,0.6
E00120238,81.1,13.5,1.8,0.7,2.9
E00120239,91.3,7.8,0.9,0,0
E00120240,80.9,13.1,0.9,4,1.1
E00120241,72.7,9,6.1,5.5,6.8
E00120242,82.2,13.4,3.1,0.7,0.7
E00120243,83.8,8.9,2.3,3.8,1.3
E00120244,83.9,10.8,4,0.4,0.9
E00120245,93.5,5.6,0.6,0.3,0
E00120247,88.2,9.2,1.5,1,0
E00120248,86,9.3,1.6,3.1,0
E00120249,90.6,6,2.7,0.3,0.3
E00120250,90.3,6,1,2.7,0
E00120251,91.3,7.5,0.8,0.4,0
E00120252,84.4,11,2.4,0.8,1.4
E00120253,74.2,18.4,4.3,2.1,0.9
E00120254,80.9,11.9,5.4,1.1,0.7
E00120255,83.2,12.2,1.9,1.5,1.1
E00120256,82.2,13.2,2.2,1.8,0.6
E00120257,86.2,11.7,0.8,0,1.3
E00120258,87.2,7.6,2.1,0.8,2.3
E00120259,80.1,14.3,1.8,1,2.8
E00120260,75.3,16.9,5.8,1.2,0.9
E00120261,81.4,14.4,2.7,1.5,0
E00120262,78.9,14.5,1.1,3.7,1.7
E00120263,70.4,22.4,3.3,3,0.9
E00120264,84.6,12,1.4,1.1,0.8
E00120265,75.4,20.7,2,1.6,0.3
E00120266,81.2,10.7,5.2,2.6,0.3
E00120267,69.9,14.4,4.5,8.2,3
E00120268,81.1,17.2,0.9,0.9,0
E00120269,78,16.4,3.9,0.5,1.4
E00120270,83.6,11.1,2.9,0.6,1.8
E00120271,79.2,15,2,1.6,2.3
E00120272,79.9,11.2,3,2.6,3.3
E00120273,76.8,14.1,4.3,1.4,3.3
E00120274,79.2,16.2,3.9,0,0.8
E00120275,81.7,13.2,3.9,0.6,0.6
E00120276,76.6,19.4,1.6,2.2,0.3
E00120277,81.8,13.4,1.3,2,1.6
E00120278,76.5,15.6,4.4,1.3,2.2
E00120279,76.3,15.3,3.4,3.4,1.6
E00120280,75.6,14,3.6,2.7,4.1
E00120281,87.1,7.8,0.9,2.1,2.1
E00120283,89.6,7.2,2.1,0.7,0.5
E00120284,79.1,14.4,1.4,1.1,4
E00120285,88.4,8.8,2.4,0.3,0
E00120286,84.6,7.4,2.1,2.6,3.3
E00120287,85.8,11.3,0.3,2.6,0
E00120288,87.3,8.3,1.7,2.8,0
E00120289,89.3,5.8,3.2,1.7,0
E00120291,83.7,11.9,2.8,0.6,1.1
E00120292,86.8,10.4,1.4,1.1,0.3
E00120293,80.1,12.8,3.4,3.4,0.3
E00120294,88.6,8.7,0.7,1.3,0.7
E00120295,85.9,9.9,3,0.3,0.9
E00120296,83.3,12.1,3.3,0,1.3
E00120297,92.3,6.1,0,1.3,0.3
E00120298,86.8,9.7,0.8,2.7,0
E00120299,83.4,14,1,1.6,0
E00120300,84.3,9.1,2.8,1.5,2.3
E00120301,87.9,8.4,1.7,0.6,1.4
E00120302,87.3,7.5,2.6,0,2.6
E00120315,91.2,5.9,2.9,0,0
E00120318,82.9,12,2.1,1.7,1.4
E00120321,86.8,7.3,2.4,2,1.4
E00120323,86,8.4,2.3,0.9,2.3
E00120324,92.7,5.9,0,1.4,0
E00120325,82.5,10.8,1.9,2.2,2.5
E00120327,84.2,10,3.5,1.6,0.6
E00120328,93.8,3.7,1.7,0.6,0.3
E00120329,89.1,7.6,2.4,0.9,0
E00120330,88.6,9.3,0.3,0.6,1.2
