areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00120180,89.2,10.8
E00120181,87.2,12.8
E00120182,83.1,16.9
E00120183,76.5,23.5
E00120184,79.1,20.9
E00120185,74.7,25.3
E00120186,84.4,15.6
E00120187,84.1,15.9
E00120188,83.7,16.3
E00120189,84.2,15.8
E00120190,73.5,26.5
E00120192,68.1,31.9
E00120193,79.6,20.4
E00120194,71.5,28.5
E00120195,70.1,29.9
E00120196,76.6,23.4
E00120197,77.2,22.8
E00120198,57.6,42.4
E00120199,61,39
E00120200,80.7,19.3
E00120201,90.4,9.6
E00120202,83.4,16.6
E00120203,83.6,16.4
E00120204,85.7,14.3
E00120205,86.1,13.9
E00120206,76.6,23.4
E00120207,79.5,20.5
E00120208,82.1,17.9
E00120209,78.8,21.2
E00120210,81.7,18.3
E00120211,85,15
E00120212,79.2,20.8
E00120213,77.2,22.8
E00120214,82.3,17.7
E00120215,81.9,18.1
E00120216,81.2,18.8
E00120217,83.8,16.2
E00120218,80.2,19.8
E00120219,83.7,16.3
E00120220,80.4,19.6
E00120221,87,13
E00120222,79.1,20.9
E00120224,81.7,18.3
E00120225,91.9,8.1
E00120226,62.4,37.6
E00120227,75.4,24.6
E00120228,89.1,10.9
E00120229,85,15
E00120231,86.4,13.6
E00120232,71.7,28.3
E00120233,84.3,15.7
E00120234,81.7,18.3
E00120235,66.8,33.2
E00120236,73.7,26.3
E00120237,86.1,13.9
E00120238,80.8,19.2
E00120239,91,9
E00120240,80.6,19.4
E00120241,72.4,27.6
E00120242,81.4,18.6
E00120243,83.8,16.2
E00120244,83.9,16.1
E00120245,93.5,6.5
E00120247,88.4,11.6
E00120248,86,14
E00120249,90.6,9.4
E00120250,89.7,10.3
E00120251,91.3,8.7
E00120252,84.3,15.7
E00120253,73.6,26.4
E00120254,80.6,19.4
E00120255,83.8,16.2
E00120256,82.6,17.4
E00120257,86.5,13.5
E00120258,87.2,12.8
E00120259,80.1,19.9
E00120260,75.7,24.3
E00120261,81.1,18.9
E00120262,78.7,21.3
E00120263,70.4,29.6
E00120264,85.1,14.9
E00120265,75.4,24.6
E00120266,80.9,19.1
E00120267,69.9,30.1
E00120268,80,20
E00120269,78.1,21.9
E00120270,83.9,16.1
E00120271,79.4,20.6
E00120272,79.7,20.3
E00120273,77.1,22.9
E00120274,79.4,20.6
E00120275,81.9,18.1
E00120276,75.4,24.6
E00120277,81.2,18.8
E00120278,77,23
E00120279,76.3,23.7
E00120280,75.9,24.1
E00120281,86.9,13.1
E00120283,89.4,10.6
E00120284,79.1,20.9
E00120285,88.4,11.6
E00120286,85.1,14.9
E00120287,85.3,14.7
E00120288,88.1,11.9
E00120289,89.3,10.7
E00120291,83.2,16.8
E00120292,86.3,13.7
E00120293,80.7,19.3
E00120294,88.6,11.4
E00120295,85.6,14.4
E00120296,83.3,16.7
E00120297,92.3,7.7
E00120298,87.8,12.2
E00120299,82.8,17.2
E00120300,84.9,15.1
E00120301,87.9,12.1
E00120302,87.6,12.4
E00120315,91.2,8.8
E00120318,82.9,17.1
E00120321,87.2,12.8
E00120323,86.4,13.6
E00120324,92.7,7.3
E00120325,82.5,17.5
E00120327,85.3,14.7
E00120328,93.8,6.3
E00120329,89.1,10.9
E00120330,88.8,11.2
E00120331,92.7,7.3
E00120332,83.4,16.6
E00120333,88,12
E00120334,85.8,14.2
E00120335,89.9,10.1
E00120336,88.5,11.5
E00120337,88.9,11.1
