areacd,sex-001,sex-002
E00120180,46.8,53.2
E00120181,49,51
E00120182,50.3,49.7
E00120183,50,50
E00120184,51,49
E00120185,52.7,47.3
E00120186,47.7,52.3
E00120187,53,47
E00120188,52.9,47.1
E00120189,55.2,44.8
E00120190,51.6,48.4
E00120192,51,49
E00120193,52.8,47.2
E00120194,51,49
E00120195,51,49
E00120196,52.8,47.2
E00120197,51.1,48.9
E00120198,47.3,52.7
E00120199,48.5,51.5
E00120200,52,48
E00120201,49.9,50.1
E00120202,54.3,45.7
E00120203,51.7,48.3
E00120204,52.8,47.2
E00120205,59.2,40.8
E00120206,52.6,47.4
E00120207,52.3,47.7
E00120208,49.7,50.3
E00120209,50.1,49.9
E00120210,52.4,47.6
E00120211,51.1,48.9
E00120212,55.8,44.2
E00120213,52.9,47.1
E00120214,57,43
E00120215,51,49
E00120216,51.8,48.2
E00120217,51.5,48.5
E00120218,54.6,45.4
E00120219,53.4,46.6
E00120220,52,48
E00120221,52.5,47.5
E00120222,53.5,46.5
E00120224,51.8,48.2
E00120225,54.7,45.3
E00120226,48.8,51.2
E00120227,51.2,48.8
E00120228,50.4,49.6
E00120229,50.4,49.6
E00120231,50.3,49.7
E00120232,49.7,50.3
E00120233,53.1,46.9
E00120234,53.3,46.7
E00120235,50.1,49.9
E00120236,48.1,51.9
E00120237,51.9,48.1
E00120238,50.4,49.6
E00120239,49,51
E00120240,49.6,50.4
E00120241,50.8,49.2
E00120242,46.4,53.6
E00120243,49.5,50.5
E00120244,49.3,50.7
E00120245,51.3,48.7
E00120247,49.4,50.6
E00120248,52.1,47.9
E00120249,51.8,48.2
E00120250,50.3,49.7
E00120251,51.5,48.5
E00120252,46.2,53.8
E00120253,50.2,49.8
E00120254,49.8,50.2
E00120255,48.9,51.1
E00120256,46.4,53.6
E00120257,55.8,44.2
E00120258,49.1,50.9
E00120259,53.8,46.2
E00120260,52.9,47.1
E00120261,50.4,49.6
E00120262,48.4,51.6
E00120263,49.4,50.6
E00120264,51.3,48.7
E00120265,53.4,46.6
E00120266,50.8,49.2
E00120267,50.2,49.8
E00120268,48.7,51.3
E00120269,54.4,45.6
E00120270,50,50
E00120271,54.1,45.9
E00120272,51,49
E00120273,48.9,51.1
E00120274,51.3,48.7
E00120275,52,48
E00120276,54.7,45.3
E00120277,50.8,49.2
E00120278,48.9,51.1
E00120279,48.9,51.1
E00120280,44.3,55.7
E00120281,48.6,51.4
E00120283,51.2,48.8
E00120284,49.5,50.5
E00120285,51.5,48.5
E00120286,53.2,46.8
E00120287,51.4,48.6
E00120288,50,50
E00120289,49.1,50.9
E00120291,47.9,52.1
E00120292,48.3,51.7
E00120293,49.2,50.8
E00120294,53.2,46.8
E00120295,52.6,47.4
E00120296,50.3,49.7
E00120297,53.7,46.3
E00120298,50,50
E00120299,53.1,46.9
E00120300,51.2,48.8
E00120301,50.1,49.9
E00120302,52.5,47.5
E00120315,51.8,48.2
E00120318,49.3,50.7
E00120321,51.8,48.2
E00120323,49.4,50.6
E00120324,47.4,52.6
E00120325,48.3,51.7
E00120327,50.8,49.2
E00120328,47.9,52.1
E00120329,49.5,50.5
E00120330,50.8,49.2
E00120331,52.6,47.4
E00120332,53.4,46.6
E00120333,50.3,49.7
E00120334,54.2,45.8
E00120335,48.1,51.9
E00120336,54.7,45.3
E00120337,51.8,48.2
E00120339,51.2,48.8
E00120340,50.8,49.2
E00120343,50.2,49.8
E00120345,52.3,47.7
E00120346,53.5,46.5
E00120350,52.2,47.8
E00120351,50.5,49.5
E00120353,52.4,47.6
E00120356,50.8,49.2
E00120357,51.6,48.4
E00120358,51.6,48.4
E00120359,51.6,48.4
E00120361,48.2,51.8
E00120362,49.8,50.2
E00120383,51.5,48.5
E00120384,52.5,47.5
E00120385,55.2,44.8
E00120386,50.6,49.4
E00120387,53,47
E00120394,49.1,50.9
E00120395,52.3,47.7
E00120396,53.4,46.6
E00120397,52.4,47.6
E00120398,52.9,47.1
E00120399,54.5,45.5
E00120400,52.4,47.6
E00120401,51.8,48.2
E00120402,50.9,49.1
E00120403,50,50
E00120404,50,50
E00120405,49,51
E00120406,47.9,52.1
E00120407,48.9,51.1
E00120408,52,48
E00120410,50.8,49.2
E00120411,50.8,49.2
E00120412,53.7,46.3
E00120413,48.2,51.8
E00120414,48.7,51.3
E00120415,52.9,47.1
E00120416,50.4,49.6
E00120417,51.7,48.3
E00120418,49.5,50.5
E00120419,54.3,45.7
E00120420,53.1,46.9
E00120421,51.5,48.5
E00120422,53.2,46.8
E00120423,51.9,48.1
E00120424,52.5,47.5
E00120425,49.9,50.1
E00120426,53.8,46.2
E00120427,49.1,50.9
E00120428,53.6,46.4
E00120429,50.4,49.6
E00120430,50,50
E00120431,50,50
E00120432,53.8,46.2
E00120433,51.3,48.7
E00120434,51.2,48.8
E00120454,49.3,50.7
E00120476,48.9,51.1
E00120477,51.6,48.4
E00120478,48.5,51.5
E00120479,45,55
E00120480,56.6,43.4
E00120481,51.8,48.2
E00120482,50.3,49.7
E00120483,51,49
E00120484,45.6,54.4
E00120485,46.6,53.4
E00120486,50.4,49.6
E00120488,50.5,49.5
E00120489,50.4,49.6
E00120490,49.6,50.4
E00120491,48.4,51.6
E00120492,47.5,52.5
E00120493,48.3,51.7
E00120494,50.9,49.1
E00120495,50.3,49.7
E00120497,51,49
E00120498,51.8,48.2
E00120499,49.8,50.2
E00120500,51.8,48.2
E00120501,48.3,51.7
E00120522,49.8,50.2
E00120523,50.7,49.3
E00120524,52.4,47.6
E00120525,46.4,53.6
E00120526,42.9,57.1
E00120527,52.6,47.4
E00120528,48.2,51.8
E00120529,52.1,47.9
E00120530,57.1,42.9
E00120531,50.2,49.8
E00120532,49,51
E00120533,53.7,46.3
E00120534,56.2,43.8
E00120535,55.4,44.6
E00120536,52.9,47.1
E00120537,54.4,45.6
E00120538,46.2,53.8
E00120539,48.5,51.5
E00120540,54.3,45.7
E00120541,49.7,50.3
E00120542,50,50
E00120543,52.5,47.5
E00120544,50.6,49.4
E00120545,48.6,51.4
E00120546,50.5,49.5
E00120547,53,47
E00120548,49.4,50.6
E00120549,53.9,46.1
E00120550,52.6,47.4
E00120551,53.2,46.8
E00120552,51.6,48.4
E00120553,52.4,47.6
E00120554,49.7,50.3
E00120555,52.6,47.4
E00120556,52,48
E00120557,57.5,42.5
E00120558,49.3,50.7
E00120559,55.7,44.3
E00120560,48.7,51.3
E00120561,50.3,49.7
E00120563,50.2,49.8
E00120564,52.7,47.3
E00120565,47.1,52.9
E00120566,51.4,48.6
