areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00120180,30.9,69.1
E00120181,26.6,73.4
E00120182,30.9,69.1
E00120183,26.2,73.8
E00120184,30.1,69.9
E00120185,26.8,73.2
E00120186,30.8,69.2
E00120187,34.5,65.5
E00120188,20.7,79.3
E00120189,23.7,76.3
E00120190,25.7,74.3
E00120192,17,83
E00120193,23.1,76.9
E00120194,24.9,75.1
E00120195,39.2,60.8
E00120196,26.4,73.6
E00120197,28.2,71.8
E00120198,28.5,71.5
E00120199,15.5,84.5
E00120200,38.2,61.8
E00120201,31.3,68.7
E00120202,26.3,73.7
E00120203,19.5,80.5
E00120204,25,75
E00120205,43.8,56.2
E00120206,25.8,74.2
E00120207,33.3,66.7
E00120208,27.8,72.2
E00120209,32.3,67.7
E00120210,27.5,72.5
E00120211,18.5,81.5
E00120212,27.1,72.9
E00120213,31.1,68.9
E00120214,30,70
E00120215,28.9,71.1
E00120216,30.4,69.6
E00120217,34.6,65.4
E00120218,32.1,67.9
E00120219,28.7,71.3
E00120220,31.5,68.5
E00120221,26.2,73.8
E00120222,24.7,75.3
E00120224,26.6,73.4
E00120225,36.6,63.4
E00120226,24.8,75.2
E00120227,19.5,80.5
E00120228,27.8,72.2
E00120229,28.5,71.5
E00120231,35.3,64.7
E00120232,34.3,65.7
E00120233,30.3,69.7
E00120234,20.3,79.7
E00120235,27.4,72.6
E00120236,24.3,75.7
E00120237,25.6,74.4
E00120238,28.7,71.3
E00120239,29.2,70.8
E00120240,27.5,72.5
E00120241,24.3,75.7
E00120242,29,71
E00120243,25.3,74.7
E00120244,28.7,71.3
E00120245,30.8,69.2
E00120247,30.7,69.3
E00120248,32.7,67.3
E00120249,31.1,68.9
E00120250,28,72
E00120251,41.8,58.2
E00120252,30.1,69.9
E00120253,27.1,72.9
E00120254,25.4,74.6
E00120255,23.1,76.9
E00120256,27.5,72.5
E00120257,35.8,64.2
E00120258,41,59
E00120259,32.2,67.8
E00120260,33.1,66.9
E00120261,29.6,70.4
E00120262,30.6,69.4
E00120263,31.3,68.7
E00120264,23.3,76.7
E00120265,33.3,66.7
E00120266,34.4,65.6
E00120267,23.2,76.8
E00120268,24.8,75.2
E00120269,32.6,67.4
E00120270,31.3,68.7
E00120271,40.5,59.5
E00120272,29.6,70.4
E00120273,33.1,66.9
E00120274,35.7,64.3
E00120275,38.4,61.6
E00120276,26.5,73.5
E00120277,34.1,65.9
E00120278,26.7,73.3
E00120279,33.2,66.8
E00120280,23.1,76.9
E00120281,35.9,64.1
E00120283,32.3,67.7
E00120284,17.1,82.9
E00120285,26.2,73.8
E00120286,26.6,73.4
E00120287,33.1,66.9
E00120288,30,70
E00120289,32.2,67.8
E00120291,32.2,67.8
E00120292,29,71
E00120293,40,60
E00120294,27.6,72.4
E00120295,31.1,68.9
E00120296,31.3,68.7
E00120297,27.7,72.3
E00120298,38.2,61.8
E00120299,27,73
E00120300,25.3,74.7
E00120301,28.3,71.7
E00120302,32.3,67.7
E00120315,27.8,72.2
E00120318,18.8,81.2
E00120321,23,77
E00120323,29.5,70.5
E00120324,33.1,66.9
E00120325,30.3,69.7
E00120327,25,75
E00120328,27.4,72.6
E00120329,27.1,72.9
E00120330,26,74
E00120331,30.8,69.2
E00120332,31.8,68.2
E00120333,25.6,74.4
E00120334,29.1,70.9
E00120335,20.6,79.4
E00120336,30.3,69.7
E00120337,24.9,75.1
E00120339,28,72
E00120340,34,66
E00120343,30.7,69.3
E00120345,30.8,69.2
E00120346,24.2,75.8
E00120350,27.6,72.4
E00120351,26,74
E00120353,19.7,80.3
E00120356,24.2,75.8
E00120357,27.7,72.3
E00120358,23.5,76.5
E00120359,30.8,69.2
E00120361,30.9,69.1
E00120362,31.6,68.4
E00120383,37.4,62.6
E00120384,30.3,69.7
E00120385,24.3,75.7
E00120386,34.5,65.5
E00120387,41.1,58.9
E00120394,33.3,66.7
E00120395,31,69
E00120396,25.8,74.2
E00120397,29.3,70.7
E00120398,31.7,68.3
E00120399,32.3,67.7
E00120400,28.5,71.5
E00120401,29.8,70.2
E00120402,28.9,71.1
E00120403,36,64
E00120404,32.4,67.6
E00120405,36,64
E00120406,30.3,69.7
E00120407,29.9,70.1
E00120408,39.6,60.4
E00120410,25.4,74.6
E00120411,23.6,76.4
E00120412,27.3,72.7
E00120413,30.5,69.5
E00120414,14.3,85.7
E00120415,20.9,79.1
E00120416,33.1,66.9
E00120417,25.7,74.3
E00120418,34.2,65.8
E00120419,30.1,69.9
E00120420,26.9,73.1
E00120421,31.5,68.5
E00120422,25.4,74.6
E00120423,34.3,65.7
E00120424,27.9,72.1
E00120425,27.5,72.5
E00120426,37.8,62.2
E00120427,37.1,62.9
E00120428,28.6,71.4
E00120429,25.8,74.2
E00120430,17.8,82.2
E00120431,31.8,68.2
E00120432,25.5,74.5
E00120433,22.8,77.2
E00120434,35,65
E00120454,33.3,66.7
E00120476,20.9,79.1
E00120477,19.2,80.8
E00120478,18.9,81.1
E00120479,13.8,86.3
E00120480,26.8,73.2
E00120481,18.8,81.3
E00120482,17.3,82.7
E00120483,17.7,82.3
E00120484,20.1,79.9
E00120485,10.1,89.9
