areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00120180,2.8,0.6,5.3,91.4,0
E00120181,7.2,2.4,4.2,85.1,1.2
E00120182,15.5,0,3.9,79.6,0.9
E00120183,11.4,0,4.2,81.9,2.5
E00120184,17.6,2,3.1,76.4,0.9
E00120185,11.3,6.4,5.2,72.1,4.9
E00120186,6.2,1,5.2,86.5,1.2
E00120187,12.4,3.7,3.5,76.7,3.7
E00120188,6.8,4.4,5.9,80.6,2.4
E00120189,5.9,1.4,5.1,85.9,1.7
E00120190,22,2.7,4.7,65,5.6
E00120192,16.3,2.1,3.6,74.9,3
E00120193,6.3,2.7,6.6,81.4,3
E00120194,8.7,1.7,4.5,82.8,2.3
E00120195,36.8,4.2,5,50.1,3.9
E00120196,6.2,3.2,3.8,80.3,6.5
E00120197,9,1.1,5.7,81.8,2.4
E00120198,36.7,3.3,3.9,50.9,5.2
E00120199,8,3.5,4,79,5.5
E00120200,13.5,1.9,6.8,74.9,3
E00120201,7.3,0,5,87.1,0.6
E00120202,3.6,0,1.5,92.1,2.8
E00120203,2.5,0,4.5,93,0
E00120204,3.7,0.6,5.9,88.7,1.1
E00120205,6.7,6.7,11.9,69.1,5.6
E00120206,12.7,5.1,5.1,74.3,2.7
E00120207,9.1,4.5,2.6,81.9,1.9
E00120208,7.3,4.3,6.7,78.2,3.5
E00120209,12.4,4.7,6.9,68.5,7.5
E00120210,2.7,1.4,4.1,90.4,1.4
E00120211,6.7,0,5.3,86.2,1.8
E00120212,9.3,3.2,4.2,80.4,2.9
E00120213,13.2,4.7,5.8,73.1,3.2
E00120214,16.8,1.4,5.1,74.7,2.1
E00120215,16.5,1.5,5.1,71.9,5.1
E00120216,15.6,2.5,7.1,72.4,2.5
E00120217,13.6,2.9,3.5,77.3,2.7
E00120218,18,1.2,5.4,68.5,6.9
E00120219,11.4,5.1,2.7,78.4,2.4
E00120220,8.8,3.6,7,79.7,0.9
E00120221,10.2,2.8,4.3,81.5,1.2
E00120222,10.7,4,2.5,78.6,4.2
E00120224,3.4,2.8,4.6,87.6,1.5
E00120225,2.4,0.3,4.5,92.8,0
E00120226,9.1,7.4,9.5,69.8,4.2
E00120227,10.6,0.6,5.2,80.9,2.7
E00120228,8.3,0,7.5,84.2,0
E00120229,3.8,0,4.6,90.4,1.1
E00120231,7.9,1.2,7.6,83.4,0
E00120232,20.1,1.3,3.8,68.6,6.3
E00120233,10.5,0.8,5.1,80.6,3.1
E00120234,8,1.3,4.7,83,2.9
E00120235,9,6.9,6,73.1,4.9
E00120236,12,1.9,1.6,80.6,4
E00120237,6.4,0.6,5.2,86.7,1.2
E00120238,5.1,0,6.5,86.5,1.8
E00120239,2.4,0.9,9.3,86.8,0.6
E00120240,6.9,0,3.7,87.6,1.7
E00120241,10.3,4.2,4.2,81.1,0.3
E00120242,9.5,5.4,5.4,79,0.7
E00120243,7.1,2.3,5.4,82.7,2.6
E00120244,3.2,0.5,3.2,93.2,0
E00120245,2.3,2,6.6,87.4,1.7
E00120247,7.4,1.8,3.1,85.9,1.8
E00120248,4.3,0,2.7,92.2,0.8
E00120249,1,3.3,4.3,89,2.3
E00120250,0.3,0,1.7,96.6,1.3
E00120251,3.4,1.1,1.5,92.5,1.5
E00120252,9.5,4.4,6.1,78.2,1.8
E00120253,8.5,0.9,4.5,83,3
E00120254,9.8,2.2,4,82.5,1.5
E00120255,3.5,1.5,0.8,91.5,2.7
E00120256,7.1,4.3,5.1,82.7,0.8
E00120257,12.6,5.5,5.7,73.9,2.3
E00120258,10.4,0.8,5.5,81.5,1.8
E00120259,12.9,1.3,5.8,75.9,4.1
E00120260,11.1,1.5,6.4,77.5,3.5
E00120261,18.9,1.2,3.5,73.5,2.9
E00120262,20.1,2.8,2.8,74.3,0
E00120263,29.8,5,2.4,57.2,5.6
E00120264,4.5,0.6,3.9,90.2,0.8
E00120265,21.3,4.6,5.2,65.2,3.6
E00120266,16.1,6.8,5.8,66.6,4.8
E00120267,12.3,2.6,4.5,79,1.5
E00120268,19.2,3.5,3.1,72.5,1.7
E00120269,19.5,3.2,7.3,66.7,3.4
E00120270,8.5,0.9,5.6,80.6,4.4
E00120271,17,4.3,8.5,65.6,4.6
E00120272,4.5,0,5.8,86,3.6
E00120273,18.1,5.8,7.9,66.8,1.4
E00120274,20.2,1.3,4.9,71.6,2.1
E00120275,17,5.4,7.7,63.1,6.8
E00120276,13.5,3.1,3.8,77.4,2.2
E00120277,8.8,2.3,5.9,82.7,0.3
E00120278,10.8,2.9,1.3,82.2,2.9
E00120279,11.9,3.8,5.9,78.1,0.3
E00120280,11.7,4,3.1,81.2,0
E00120281,3.6,0.3,5.7,90.4,0
E00120283,2.7,0,3.6,93.6,0
E00120284,7.6,4.7,4.7,82.7,0.4
E00120285,5.5,0.6,3.7,90.2,0
E00120286,6.2,1.5,4.9,86.1,1.3
E00120287,7,0.8,4.2,86.8,1.3
E00120288,3.6,0.8,1.7,93.9,0
E00120289,0.7,0,5.6,92.7,1
E00120291,7.5,1.7,8,81.8,1.1
E00120292,5.1,0,4.3,89.8,0.9
E00120293,7.5,10.9,8.8,67,5.8
E00120294,4.9,1.1,1.8,91,1.1
E00120295,5.7,3.3,6.3,83.2,1.5
E00120296,6.6,7.2,2.3,83.9,0
E00120297,3.5,2.2,3.2,90.7,0.3
E00120298,7.4,5,10.9,74,2.7
E00120299,2.9,4.2,1.6,89.3,1.9
E00120300,1.8,1.3,4.9,91.5,0.5
E00120301,6.4,1.2,3.8,87.9,0.9
E00120302,5.2,3.9,3.3,87.6,0
E00120315,5.3,5.3,5.9,82.9,0.6
E00120318,5.5,0,4.8,89.7,0
E00120321,4.7,2.2,2.8,90,0.2
E00120323,6.3,1.4,4.9,85.7,1.6
E00120324,2.8,0.4,2.1,92.6,2.1
E00120325,4.1,0,1.9,93.1,0.9
E00120327,1.6,2.6,2.3,91.6,1.9
