geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00060255,99.3,0.7,0
E00060256,96.3,2,1.7
E00060257,98.9,1.1,0
E00060258,99.5,0.5,0
E00060259,96.4,3.6,0
E00060260,99.4,0,0.6
E00060261,91.8,4.9,3.3
E00060262,98.4,1.1,0.5
E00060263,97.5,2.5,0
E00060264,100,0,0
E00060265,89.1,2.2,8.8
E00060266,96.1,2.7,1.2
E00060267,95.8,2.5,1.7
E00060268,88.1,7.9,4
E00060269,97.6,1.5,1
E00060270,95.2,3.2,1.6
E00060271,97.9,1.5,0.6
E00060272,88.5,5.8,5.8
E00060273,99.4,0.6,0
E00060274,100,0,0
E00060275,98.5,0.8,0.8
E00060276,98.8,1.2,0
E00060277,97.8,1.5,0.7
E00060278,99.6,0.4,0
E00060279,99.6,0.4,0
E00060280,100,0,0
E00060281,97.7,1,1.3
E00060282,97.4,2,0.6
E00060283,100,0,0
E00060284,97.4,2.3,0.3
E00060285,99.1,0.6,0.3
E00060286,98.1,1.9,0
E00060287,99.2,0.8,0
E00060288,96,3.7,0.3
E00060289,100,0,0
E00060290,96.9,2.3,0.8
E00060291,94.5,2.2,3.3
E00060292,93.4,3.3,3.3
E00060293,96.7,2.7,0.7
E00060294,94.3,4.5,1.2
E00060295,94.9,2.4,2.7
E00060296,96.5,3.5,0
E00060297,96.1,2.6,1.3
E00060298,98.6,0.5,0.9
E00060299,96.9,3.1,0
E00060302,100,0,0
E00060303,89.1,4.6,6.3
E00060304,92.9,5.3,1.8
E00060305,94.1,4.1,1.8
E00060306,96.3,2,1.7
E00060307,100,0,0
E00060308,95.8,3.4,0.8
E00060309,97.9,1.4,0.7
E00060310,95.5,3.5,1
E00060311,100,0,0
E00060312,99.7,0.3,0
E00060313,99.5,0.5,0
E00060315,98.8,0.8,0.4
E00060316,99.3,0.5,0.2
E00060317,99.6,0.4,0
E00060318,99.3,0.7,0
E00060319,100,0,0
E00060320,100,0,0
E00060321,99.7,0.3,0
E00060322,99.3,0.7,0
E00060323,99,0.6,0.3
E00060324,100,0,0
E00060325,98.1,1.9,0
E00060326,99.6,0.4,0
E00060327,100,0,0
E00060328,99.1,0.9,0
E00060329,99.6,0.4,0
E00060330,100,0,0
E00060331,99.2,0.8,0
E00060332,100,0,0
E00060333,99.2,0.8,0
E00060334,100,0,0
E00060335,100,0,0
E00060336,97.3,2,0.7
E00060337,96.7,3,0.3
E00060338,99.4,0.3,0.3
E00060339,97.7,1.3,1
E00060340,99.4,0.3,0.3
E00060341,99.3,0.7,0
E00060342,99.3,0.7,0
E00060343,98.8,0.6,0.6
E00060344,97.7,1.3,1
E00060345,93.6,5.2,1.2
E00060346,88.8,7.8,3.4
E00060347,100,0,0
E00060348,98.2,1.2,0.6
E00060349,100,0,0
E00060350,97.2,1.9,0.9
E00060351,95.4,4,0.6
E00060352,98.6,0.8,0.5
E00060353,99.8,0.2,0
E00060354,100,0,0
E00060355,99.6,0.4,0
E00060356,98.6,0.7,0.7
E00060357,98.6,1,0.3
E00060358,99.7,0.3,0
E00060359,99.6,0.4,0
E00060360,100,0,0
E00060361,99.6,0.4,0
E00060362,98.7,1,0.3
E00060363,98.8,1.2,0
E00060364,100,0,0
E00060365,100,0,0
E00060366,100,0,0
E00060367,98.6,1.1,0.4
E00060368,100,0,0
E00060369,99.6,0,0.4
E00060370,99.1,0.9,0
E00060371,98.6,0.9,0.5
E00060372,99.7,0.3,0
E00060373,99.6,0.4,0
E00060374,100,0,0
E00060375,98.6,1.4,0
E00060376,100,0,0
E00060377,98.1,0,1.9
E00060379,92.2,3.4,4.4
E00060381,92.5,3.8,3.8
E00060382,97.8,0.7,1.5
E00060383,86,10.4,3.6
E00060384,88.9,8.6,2.5
E00060385,97.9,0.4,1.7
E00060386,90.1,3.5,6.4
E00060387,88.1,7.1,4.8
E00060388,94.5,3.4,2.1
E00060390,92.7,4.7,2.5
E00060391,96.3,3.7,0
E00060392,100,0,0
E00060393,97.3,1.6,1.1
E00060394,90.4,5.3,4.3
E00060395,89.4,5.3,5.3
E00060396,95.5,3.2,1.4
E00060397,96.8,1.9,1.3
E00060398,80.6,10.3,9.1
E00060399,87.2,7.4,5.4
E00060400,99.2,0.8,0
E00060401,99.7,0.3,0
E00060402,98,2,0
E00060403,98.4,1.6,0
E00060404,99.6,0.4,0
E00060405,98.3,1.7,0
E00060406,99,0.6,0.3
E00060407,99.2,0.4,0.4
E00060408,99.5,0.3,0.3
E00060409,99,1,0
E00060410,98.7,1.3,0
E00060411,99.7,0.3,0
E00060412,96.6,2.9,0.5
E00060413,100,0,0
E00060414,98.7,0.8,0.4
E00060415,98.3,0.3,1.4
E00060416,97.8,1.8,0.4
E00060417,100,0,0
E00060418,98.4,1.6,0
E00060419,99,1,0
E00060420,99.7,0.3,0
E00060421,100,0,0
E00060422,97.5,2.5,0
E00060423,99.3,0.7,0
E00060424,96.6,3.4,0
E00060426,99.7,0.3,0
E00060428,99.1,0.9,0
E00060429,100,0,0
E00060430,99.3,0.4,0.4
E00060431,98.8,0.2,0.9
E00060432,95.8,2.7,1.5
E00060433,97.5,2.2,0.3
E00060434,98.4,0.4,1.2
E00060435,99.6,0,0.4
E00060436,99.6,0,0.4
E00060437,96.7,1.5,1.8
E00060438,99.7,0.3,0
E00060439,99.6,0.4,0
E00060440,100,0,0
E00060441,100,0,0
E00060442,98.2,1.1,0.7
E00060443,100,0,0
E00060444,99.3,0.5,0.2
E00060445,97.1,0.8,2
E00060446,96.1,1.7,2.1
E00060447,100,0,0
E00060448,93.6,3.8,2.6
E00060449,99.3,0,0.7
E00060450,97.4,2.3,0.3
E00060451,96.6,3,0.3
E00060452,99.3,0.7,0
E00060453,100,0,0
E00060454,97.8,1.9,0.3
E00060455,97.4,1.3,1.3
E00060456,92.6,4.3,3.1
E00060457,100,0,0
E00060458,99.7,0.3,0
E00060459,99,1,0
E00060460,100,0,0
E00060461,97.4,1.7,1
E00060463,100,0,0
E00060464,99.3,0.3,0.3
E00060465,99.6,0.4,0
E00060466,100,0,0
E00060467,96.2,1.9,1.9
E00060468,100,0,0
E00060469,99.1,0.4,0.4
E00060470,99.7,0.3,0
E00060471,98.4,1.2,0.4
E00060472,97.8,1.8,0.4
E00060473,95.8,3.3,0.9
E00060474,97.8,0.4,1.8
E00060475,94.1,4.6,1.3
E00060476,95.2,4.8,0
E00060478,96.6,1.9,1.5
E00060479,96.5,2.8,0.6
E00060480,97.3,1,1.7
E00060481,100,0,0
E00060482,99.5,0.5,0
E00060483,99.6,0.4,0
E00060484,98.3,1.7,0
E00060485,100,0,0
E00060486,100,0,0
E00060487,99,1,0
E00060488,99.4,0.6,0
E00060489,99.5,0,0.5
E00060490,100,0,0
E00060491,99.6,0.4,0
E00060492,99.2,0.8,0
E00060493,99.3,0.7,0
E00060494,100,0,0
E00060495,99.6,0.4,0
E00060496,100,0,0
E00060497,98.8,1.2,0
E00060498,99.4,0.3,0.3
E00060499,99.3,0,0.7
E00060500,98.8,0.4,0.8
E00060501,97.8,1.4,0.7
E00060502,100,0,0
E00060503,98.3,1.2,0.5
E00060504,99.5,0.5,0
E00060505,99.5,0.5,0
E00060507,100,0,0
E00060509,98.7,1.3,0
E00060512,98.9,0.4,0.7
E00060513,99.6,0,0.4
E00060514,95.4,2.5,2.1
E00060515,91.4,4.3,4.3
E00060516,89.8,5.6,4.6
E00060517,95.2,4,0.8
E00060518,97.7,1.6,0.7
E00060519,97.8,1.1,1.1
E00060521,91.4,3.7,4.9
E00060523,96.3,3.2,0.5
E00060524,97.3,2.7,0
E00060525,96.9,2.1,1
E00060526,89.2,6.7,4.1
E00060527,92.5,4.7,2.8
E00060528,91.1,4.7,4.2
E00060529,99.6,0,0.4
E00060530,94.6,5.4,0
E00060531,96.3,1.9,1.9
E00060532,99.7,0.3,0
E00060533,99.7,0.3,0
E00060534,94,2.1,3.9
E00060535,98.9,1.1,0
E00060536,100,0,0
E00060537,100,0,0
E00060540,99.6,0,0.4
E00060541,99.7,0.3,0
E00060542,98.7,1.3,0
E00060543,99.7,0.3,0
E00060544,98.2,1.1,0.7
E00060545,100,0,0
E00060546,97.4,1.3,1.3
E00060547,99.1,0.9,0
E00060548,99.6,0,0.4
E00060549,99,0.8,0.2
E00060550,98.1,1.9,0
E00060552,98.5,1.5,0
E00060553,99.8,0,0.2
E00060554,99.1,0.3,0.6
E00060555,99.3,0,0.7
E00060703,85.7,8.2,6.1
E00060722,90.1,7.4,2.5
E00060723,89.1,7.3,3.6
E00060725,90.2,8,1.9
E00060869,90.5,6.9,2.6
E00060871,84.5,5.6,9.9
E00060873,85.1,12.3,2.6
E00060874,75.5,15.2,9.3
E00060875,73.8,16.6,9.7
E00060878,76.6,14.3,9.1
E00061021,96.6,1.9,1.5
