geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00060255,8.6,58.6,32.9
E00060256,10.5,54.1,35.3
E00060257,4,60,36
E00060258,13.3,56.7,30
E00060259,19.5,52.9,27.6
E00060260,4.3,60.2,35.5
E00060261,16.7,34.4,48.9
E00060262,5.6,51.1,43.3
E00060263,6.7,66.7,26.7
E00060264,13.5,54.2,32.3
E00060265,9.2,42.1,48.7
E00060266,9.1,43,47.9
E00060267,8.5,54.9,36.6
E00060268,9.2,47.7,43.1
E00060269,13.3,62.2,24.4
E00060270,10.7,58.7,30.6
E00060271,9.1,39.9,51
E00060272,11.3,38.7,50
E00060273,4.9,55.2,39.9
E00060274,15,47.8,37.2
E00060275,10.7,43,46.3
E00060276,8.4,54.6,37
E00060277,16.8,48.5,34.7
E00060278,15.4,46.3,38.2
E00060279,12.5,66.3,21.2
E00060280,16.3,53.6,30.1
E00060281,11.8,43.1,45.1
E00060282,7.6,47.9,44.4
E00060283,11.7,55.8,32.5
E00060284,8.9,54.4,36.7
E00060285,8,50.6,41.4
E00060286,6.5,50.3,43.1
E00060287,2.8,41.3,55.9
E00060288,10,50.8,39.2
E00060289,11.5,53.1,35.4
E00060290,7.2,64.9,27.8
E00060291,9.4,52.9,37.6
E00060292,13,38.2,48.9
E00060293,8.4,48.1,43.5
E00060294,7.7,59.3,33
E00060295,9.5,49.2,41.3
E00060296,9.8,50,40.2
E00060297,18.4,49.4,32.2
E00060298,10.2,43.9,45.9
E00060299,11.5,54.8,33.7
E00060302,7.6,64.7,27.7
E00060303,6,50.6,43.4
E00060304,8.5,42.6,48.9
E00060305,5.2,46.5,48.4
E00060306,8.5,51.5,40
E00060307,7.8,49.1,43.1
E00060308,15.1,37.6,47.3
E00060309,7.6,57.6,34.7
E00060310,6.8,45.3,47.9
E00060311,13.5,62.7,23.8
E00060312,9.4,75.2,15.4
E00060313,10.3,69,20.7
E00060315,10.3,68.2,21.5
E00060316,11,70.9,18.1
E00060317,6.4,45.5,48.2
E00060318,12.1,43.1,44.8
E00060319,12.3,52.3,35.4
E00060320,8.5,67.5,23.9
E00060321,7.5,69.8,22.6
E00060322,7.1,59.8,33.1
E00060323,11.6,68.2,20.2
E00060324,7.9,69.3,22.9
E00060325,12.6,51.4,36
E00060326,16.4,70.9,12.7
E00060327,8.3,66.1,25.6
E00060328,6.8,44.3,48.9
E00060329,3.1,77.6,19.4
E00060330,6,71.6,22.4
E00060331,7.8,69.8,22.5
E00060332,6.7,71.9,21.5
E00060333,7.3,76.1,16.5
E00060334,9.1,72.7,18.2
E00060335,3.1,69.2,27.7
E00060336,10.9,46.4,42.7
E00060337,11.2,59.7,29.1
E00060338,9.5,65.1,25.4
E00060339,10.1,72.1,17.8
E00060340,15.4,63.8,20.8
E00060341,13.4,63.4,23.2
E00060342,9.1,66.7,24.2
E00060343,5.3,70.7,24
E00060344,13.7,58.1,28.2
E00060345,13.6,65.5,20.9
E00060346,10.7,41.2,48.1
E00060347,5.7,74.5,19.8
E00060348,6.8,66.7,26.5
E00060349,9.6,74.8,15.7
E00060350,11.5,42.6,45.9
E00060351,7.5,62.4,30.1
E00060352,9.6,70.4,20
E00060353,10.8,58.2,31
E00060354,11.5,55.2,33.3
E00060355,8.1,68.7,23.2
E00060356,11.9,69.7,18.3
E00060357,21.9,52.6,25.4
E00060358,1.2,76.7,22.1
E00060359,5.7,65.4,28.9
E00060360,5.1,67.3,27.6
E00060361,6.9,55,38.2
