geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00060255,72.5,17.5,10
E00060256,72.5,15.9,11.6
E00060257,78.7,14.8,6.5
E00060258,78.1,14.6,7.3
E00060259,72.5,18.3,9.2
E00060260,67.6,17.3,15.1
E00060261,74,16.3,9.7
E00060262,69.1,20.1,10.8
E00060263,71.2,17.6,11.2
E00060264,70.9,18,11.1
E00060265,69.9,21.7,8.4
E00060266,68.8,19.4,11.8
E00060267,69.3,18.1,12.6
E00060268,65.6,19.8,14.5
E00060269,76.8,13.7,9.5
E00060270,73.8,18.4,7.8
E00060271,73.3,16.6,10.2
E00060272,63.7,21.2,15
E00060273,71,17.5,11.5
E00060274,73.2,16.5,10.3
E00060275,79.1,15.6,5.3
E00060276,70.3,21.6,8.1
E00060277,76.5,16.6,6.9
E00060278,77.7,11.6,10.6
E00060279,74.6,17.8,7.6
E00060280,80.6,13.6,5.8
E00060281,71.8,18.1,10.1
E00060282,74.9,16.4,8.7
E00060283,77.1,17.5,5.4
E00060284,69.7,18.1,12.2
E00060285,64.6,26.5,8.8
E00060286,60,21.5,18.5
E00060287,47.7,32.3,19.9
E00060288,75.1,15.4,9.5
E00060289,77.2,14.7,8.1
E00060290,71.9,19.5,8.6
E00060291,71.4,18.2,10.4
E00060292,72.7,19,8.3
E00060293,73.5,16.5,10
E00060294,78.8,13.2,8
E00060295,73.1,16.5,10.4
E00060296,78.1,14.6,7.3
E00060297,77,13.9,9
E00060298,68.4,16,15.6
E00060299,73,15.4,11.6
E00060302,74.1,17.8,8
E00060303,70.9,18.7,10.4
E00060304,63.6,20.5,15.9
E00060305,72.9,14.4,12.7
E00060306,74.8,13.4,11.8
E00060307,69.9,17.6,12.5
E00060308,74,14,12
E00060309,70.7,16.7,12.7
E00060310,70.3,17.7,11.9
E00060311,81.4,13.7,4.9
E00060312,87,10.6,2.3
E00060313,76.7,15.5,7.8
E00060315,75.2,19.5,5.3
E00060316,85.4,10.7,3.9
E00060317,63.2,18.6,18.2
E00060318,78.8,11.7,9.5
E00060319,71.4,17.3,11.2
E00060320,73.6,17.5,8.9
E00060321,84.9,11.7,3.4
E00060322,71.7,19.8,8.5
E00060323,83.8,10.9,5.3
E00060324,73.9,20.4,5.6
E00060325,74.6,14.7,10.8
E00060326,79.5,15.4,5
E00060327,75.2,19.5,5.3
E00060328,74.8,15.5,9.7
E00060329,73.3,21.2,5.5
E00060330,81.3,14.6,4.2
E00060331,80.8,15.1,4.2
E00060332,75.5,17,7.5
E00060333,74.2,17.3,8.5
E00060334,77.1,16.2,6.7
E00060335,79.1,12.6,8.3
E00060336,76.8,11.9,11.3
E00060337,80.4,13.7,5.9
E00060338,84.3,10.5,5.1
E00060339,80.3,13.2,6.6
E00060340,80,15.8,4.2
E00060341,82.6,13.9,3.5
E00060342,80.9,13.4,5.8
E00060343,71.4,20,8.6
E00060344,86.2,9.9,3.9
E00060345,72.5,20.2,7.3
E00060346,72.4,18.6,9
E00060347,82.3,11.7,6
E00060348,79.8,15.2,5
E00060349,85.1,12.9,2
