areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00063823,90.5,1.9,3.8,3.8
E00063824,89.6,5.7,2.7,2
E00063825,87.6,7,2.5,2.9
E00063826,82.4,7.2,2.7,7.7
E00063827,91.3,3.3,0.4,5
E00063828,84.8,7,2.3,5.8
E00063829,88.1,6.3,2.4,3.2
E00063830,90.8,3.1,2.2,3.9
E00063831,90.4,4.6,2.7,2.3
E00063832,87.6,6.7,2.2,3.6
E00063833,89.4,4.7,2.8,3.1
E00063834,89.1,4.5,1.6,4.9
E00063835,90.2,3.6,2.2,4
E00063836,89.8,4.7,4.2,1.4
E00063837,91.3,2.6,3.5,2.6
E00063838,85.8,4.1,3.4,6.7
E00063839,93.1,2.3,0.8,3.8
E00063840,89,7,2.9,1.1
E00063841,87.5,4.9,0.4,7.1
E00063842,84.6,3,2.4,10.1
E00063843,83.6,5.6,2.6,8.2
E00063844,88.8,2,2,7.1
E00063845,90.7,3.9,1.5,3.9
E00063846,88.4,3.3,2.1,6.2
E00063847,92,4.2,1.3,2.5
E00063848,87.3,3,4.1,5.6
E00063849,87.3,6.9,2.7,3.1
E00063864,86.5,5.6,1.6,6.4
E00063865,87.9,6.5,2.9,2.6
E00063866,87.4,7.6,2.7,2.3
E00063867,87.9,5.9,2.6,3.7
E00063868,84.8,4.9,4.6,5.7
E00064046,86.7,5.1,2.5,5.7
E00064049,89,6.6,3.1,1.3
E00064050,87.1,5,4.6,3.3
E00064051,89.5,3.2,3.6,3.6
E00064052,89.2,3.8,2.9,4.2
E00064053,86.9,4.2,3.4,5.5
E00064061,91.1,3.5,2.1,3.2
E00064063,85.7,5.3,3.2,5.8
E00064064,88.7,5.4,3.9,1.9
E00064065,86.4,6.3,3.7,3.7
E00064066,86.9,4.6,1.3,7.2
E00064067,89.2,4.8,0.8,5.2
E00064068,90.8,2.4,2.9,3.9
E00064069,90,3.3,0.9,5.7
E00064070,87.9,6.4,2.3,3.4
E00064120,88.6,5.5,1.7,4.2
E00064121,84.5,4.5,3.5,7.5
E00064122,87.6,5.4,3.9,3.1
E00064123,90.9,3.8,2.1,3.1
E00064124,89.1,3.6,1.5,5.8
E00064125,86.9,6.1,2.4,4.7
E00064126,93,1.5,2.2,3.3
E00064127,87.2,5.7,2.5,4.6
E00064128,89.2,5.6,2.4,2.8
E00064129,87.3,6,4.4,2.4
E00064130,87,5.5,0.5,7
E00064131,87.3,6.6,3.3,2.8
E00064132,88.4,5.9,2,3.6
E00064133,85.4,8.9,1.2,4.5
E00064134,88,7.9,1.5,2.6
E00064135,92.3,5.4,1,1.3
E00064136,88.8,5,1.2,5
E00064137,89.4,3.8,1.9,4.9
E00064138,85.5,5.4,2.7,6.3
E00064139,89.6,3.3,0.7,6.3
E00064140,83,5.2,5.7,6.1
E00064141,88.7,7.4,2.9,1
E00129601,84,6.8,1.7,7.5
E00129602,86.5,6.3,1.3,5.9
E00129603,92.7,3.2,1.3,2.8
E00129604,87.8,7.9,1.3,3.1
E00129605,88.5,6.5,1.5,3.5
E00129606,90.1,5.8,2.7,1.4
E00129607,91.9,3.8,1.4,2.9
E00129608,91.3,5.4,2.1,1.2
E00129609,92.2,3.4,1.7,2.8
E00129610,91.2,4.9,2,1.8
E00129611,85.8,5.7,2.3,6.1
E00129612,88.2,5,2.3,4.5
E00129614,88.9,4.6,2.3,4.2
E00129616,88.5,6.2,1.2,4
E00129617,88.1,3.8,1.5,6.5
E00129618,86.8,7.5,1.8,3.9
E00129619,89.1,7,0,3.9
E00129620,87.6,5.4,2.5,4.5
E00129621,91,3.5,0.3,5.2
E00129649,92.2,4.7,1.2,1.9
E00129650,92.8,3.6,2,1.6
E00129651,89.7,9.5,0.7,0
E00129652,85.3,9.9,0.7,4
E00129653,89.8,6.8,1.4,2
E00129654,91.9,4,1.6,2.4
E00129655,80.7,10.7,4.1,4.5
E00129656,89.3,2.8,2.1,5.9
E00129657,90.7,5.8,1.8,1.8
E00129659,89.8,5.3,2.2,2.7
E00129661,89.2,6.4,2.5,1.9
E00129662,91,4.2,2.1,2.8
E00129670,88.6,5,2,4.5
E00129671,87.5,7.8,1.9,2.8
E00129672,86.3,2.7,2.7,8.4
E00129673,89.1,4,4,2.9
E00129674,88,4.8,3.3,3.9
E00129675,88.5,6.6,1.2,3.7
E00129676,85.7,4.4,2.7,7.1
E00129677,86.3,3.6,3.6,6.5
E00129678,88.4,4.7,3.9,3
E00129679,86.3,2.8,5.2,5.7
E00129680,83.9,5.5,3.5,7.1
E00129681,81.5,7.5,4.5,6.5
E00129682,86.2,5.7,1.9,6.2
E00129683,82,4,6,8
E00129684,89.7,2.8,2.3,5.2
E00129685,87.2,5.3,3.3,4.2
E00129686,85.4,6.4,2.9,5.4
E00129687,86.9,8.6,3.1,1.4
