areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00063823,37.2,38,13.2,11.6
E00063824,32.9,31.4,18.6,17.1
E00063825,27.9,35.1,20.7,16.2
E00063826,37.6,50.4,6.4,5.6
E00063827,33.9,41.3,12.4,12.4
E00063828,56.8,33.1,5.9,4.1
E00063829,22.6,40.9,21.7,14.8
E00063830,28.1,49.1,14.9,7.9
E00063831,36.1,27.7,16,20.2
E00063832,43.2,29.7,10.8,16.2
E00063833,39.4,34.1,15.9,10.6
E00063834,34.7,39.5,12.1,13.7
E00063835,25.6,28.2,24.8,21.4
E00063836,40.2,29.4,16.7,13.7
E00063837,45.3,18.9,13.2,22.6
E00063838,38.4,47.3,8.2,6.2
E00063839,62.8,22,7.9,7.3
E00063840,31.2,29.6,16.8,22.4
E00063841,32.4,40.7,13.9,13
E00063842,47.7,46.7,4.7,0.9
E00063843,52.7,44.2,3.1,0
E00063844,68.6,23.4,5.1,2.9
E00063845,49.6,41.6,6.4,2.4
E00063846,39.6,46,8.6,5.8
E00063847,50.7,31.9,8.7,8.7
E00063848,41.2,39.2,10.8,8.8
E00063849,17.6,47.2,16,19.2
E00063864,32.5,43.1,11.4,13
E00063865,55.1,28.5,6.3,10.1
E00063866,28.9,42.2,17.8,11.1
E00063867,22.5,44.2,20.9,12.4
E00063868,33.3,35.5,17.4,13.8
E00064046,68.8,22.6,5.6,3
E00064049,40,30.8,20,9.2
E00064050,24.3,36.4,25.2,14
E00064051,31,46,14.2,8.8
E00064052,44.9,33.9,11,10.2
E00064053,40.9,27.8,17.4,13.9
E00064061,24,40.3,20.2,15.5
E00064063,56.8,29.7,5.1,8.5
E00064064,23.6,38.2,15.5,22.7
E00064065,55.1,31.4,7.6,5.9
E00064066,49.5,42.1,6.3,2.1
E00064067,40.2,39.4,11.4,9.1
E00064068,30,41,17,12
E00064069,59.6,31.2,8.5,0.7
E00064070,22,40.2,24.2,13.6
E00064120,19,38.8,19,23.1
E00064121,43.4,47.5,8.2,0.8
E00064122,31.4,30.5,19.5,18.6
E00064123,27,39.1,17.4,16.5
E00064124,28.8,39.4,17.4,14.4
E00064125,22,45.7,12.6,19.7
E00064126,30.5,45,11.5,13
E00064127,31.8,36.4,14.4,17.4
E00064128,33.1,39.8,17.8,9.3
E00064129,31.6,30.7,18.4,19.3
E00064130,53.2,42.9,3.2,0.8
E00064131,39.1,38.3,13,9.6
E00064132,24.3,37.5,19.1,19.1
E00064133,20.5,49.1,15.2,15.2
E00064134,31.7,38.2,15.4,14.6
E00064135,25.7,36,19.9,18.4
E00064136,43.1,27.6,19,10.3
E00064137,29.3,39,16.3,15.4
E00064138,36.2,51.7,6,6
E00064139,23,48.4,18.9,9.8
E00064140,31.1,54.1,9,5.7
E00064141,18.4,34.4,21.6,25.6
E00129601,31.7,43.4,9.7,15.2
E00129602,41.7,37.5,10,10.8
E00129603,31.6,35.5,16.4,16.4
E00129604,39.5,34.2,8.8,17.5
E00129605,46.1,37.4,8.7,7.8
E00129606,35.4,39.6,12.5,12.5
E00129607,59.3,22.8,8.1,9.8
E00129608,31.5,41.7,16.5,10.2
E00129609,44.9,38.8,5.1,11.2
E00129610,28.2,27.3,21.1,23.4
E00129611,25.2,40.3,21,13.4
E00129612,40.2,36.8,14.5,8.5
E00129614,33.3,30.4,11.1,25.2
E00129616,25.4,46.9,11.5,16.2
E00129617,27,45.9,14.8,12.3
E00129618,22.6,42.7,16.9,17.7
E00129619,23.5,41.7,13.9,20.9
E00129620,37.4,49.6,8.7,4.3
E00129621,23.3,36.7,17.5,22.5
E00129649,17.8,42.2,18.5,21.5
E00129650,23.4,47.6,15.9,13.1
E00129651,20.5,43.6,19.7,16.2
E00129652,22.9,42.4,20.3,14.4
E00129653,31.7,38.1,15.1,15.1
E00129654,54.3,27.1,8.6,10
E00129655,35.5,41.9,13.7,8.9
E00129656,25,46.3,11,17.6
E00129657,26.9,38.5,20.2,14.4
E00129659,25.9,49.1,14.8,10.2
E00129661,30.2,41.6,12.8,15.4
E00129662,17.2,45.9,19.7,17.2
E00129670,38,41,14,7
E00129671,20.1,38.1,21.6,20.1
E00129672,33.3,58.1,6.2,2.3
E00129673,31.7,32.5,15,20.8
E00129674,24.2,23.5,21.2,31.1
E00129675,29.1,49.6,15,6.3
E00129676,39.8,45.4,10.2,4.6
E00129677,50.9,45.5,2.7,0.9
E00129678,38,38.8,13.2,9.9
E00129679,41.5,48.8,8.1,1.6
E00129680,37.6,41.4,12.8,8.3
E00129681,40,45.5,7.3,7.3
E00129682,39.3,47.9,7.7,5.1
E00129683,37.6,46.8,7.3,8.3
E00129684,37.4,40.2,13.1,9.3
E00129685,25,32.6,22.2,20.1
E00129686,25.9,41.3,18.9,14
E00129687,29.1,39,19.1,12.8
E00129688,24,37.2,15.7,23.1
E00129689,36,44.1,13.2,6.6
E00129690,26.5,49.7,12.6,11.3
E00129691,17.1,43.6,17.1,22.2
E00129761,51.5,38.8,4.9,4.9
E00129762,55,22.9,15.6,6.4
E00129763,48.8,32.3,11,7.9
E00129764,33.6,28.7,16.4,21.3
E00129765,70.3,18.9,4.5,6.3
E00129766,51.3,40.7,4.4,3.5
E00129767,72.5,18.7,5.8,2.9
E00129768,34.1,47.2,16.3,2.4
E00129769,37,36.3,17,9.6
E00129770,24.8,41.6,20.8,12.8
E00129771,30.1,53.7,11.4,4.9
E00129772,44,34,11.3,10.6
E00129773,22.2,31,18.3,28.6
E00129774,28.6,35.3,15.8,20.3
E00129775,34.6,34.6,18.7,12.1
E00129776,47.5,30.5,14.4,7.6
E00129777,19.2,39.2,23.1,18.5
E00129778,55,27.5,10.8,6.7
E00129780,48.5,34.6,7.4,9.6
E00129781,45.9,36,12.6,5.4
E00129782,35.6,30.5,17.8,16.1
E00129783,35.7,41.3,15.1,7.9
E00129784,17.9,38.4,23.2,20.5
E00129785,62.8,27.4,2.7,7.1
E00129786,52.2,24.6,14.2,9
E00129787,18.3,42.2,21.1,18.3
E00129788,25.2,38.7,13.4,22.7
E00129789,53.8,18.9,18.2,9.1
E00129790,44.8,28.3,14.5,12.4
E00129791,49.5,21.6,16.2,12.6
E00129792,33.3,25.2,24.4,17.1
E00129793,45.4,32.6,11.3,10.6
E00129794,25.9,46.7,16.3,11.1
E00129795,22.1,35.3,26.5,16.2
E00129796,30.2,40.5,13.5,15.9
E00129797,42.1,32.5,17.5,7.9
E00129798,33.6,32.8,14.9,18.7
E00129799,23.6,33.1,24.2,19.1
E00129800,24.4,38.9,21.4,15.3
E00129801,24,37.6,19.2,19.2
E00129802,34.9,38.9,13.5,12.7
E00129803,44.2,41.3,10.1,4.3
E00129804,58.9,26.5,7.3,7.3
E00129805,21.6,41.7,12.2,24.5
E00129806,19.1,28.7,22.6,29.6
E00129807,27.9,30.3,23.8,18
E00129808,25.3,18.2,24,32.5
E00129809,18,37.3,22.7,22
E00129810,23.1,37.7,26.9,12.3
E00129811,21,28.6,22.7,27.7
E00129812,19.1,37.5,22.1,21.3
E00129813,36.8,28.2,19.7,15.4
E00129814,22.4,42.4,12.8,22.4
E00129815,32,44.5,12.5,10.9
E00129816,26.1,33.3,18.8,21.7
E00129817,38.7,21,20.2,20.2
E00129818,36.4,27.1,21.2,15.3
E00129819,48.8,30.9,11.4,8.9
E00129820,44,39.2,8.8,8
E00129821,39.5,26.9,17.6,16
E00129822,80.3,13.2,2.6,3.9
E00129823,69.9,14.5,7.2,8.4
E00129824,39.6,32.8,12.7,14.9
E00129825,54.7,28.5,10.9,5.8
E00129826,36.6,28.2,13.7,21.4
E00129827,34.8,37.1,15.2,12.9
