areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00063823,34.7,65.3
E00063824,27.2,72.8
E00063825,35,65
E00063826,45.3,54.7
E00063827,34.6,65.4
E00063828,39.7,60.3
E00063829,33.3,66.7
E00063830,35.8,64.2
E00063831,32.1,67.9
E00063832,28.7,71.3
E00063833,41,59
E00063834,34.8,65.2
E00063835,37.7,62.3
E00063836,38,62
E00063837,41.5,58.5
E00063838,33.3,66.7
E00063839,38.9,61.1
E00063840,31,69
E00063841,32.2,67.8
E00063842,39.3,60.7
E00063843,45.9,54.1
E00063844,45.3,54.7
E00063845,36.1,63.9
E00063846,31.5,68.5
E00063847,41.7,58.3
E00063848,39,61
E00063849,28.8,71.3
E00063864,32.7,67.3
E00063865,29.5,70.5
E00063866,34.6,65.4
E00063867,28.6,71.4
E00063868,22.6,77.4
E00064046,33.7,66.3
E00064049,33.9,66.1
E00064050,30.1,69.9
E00064051,28.1,71.9
E00064052,37.6,62.4
E00064053,40.9,59.1
E00064061,26.9,73.1
E00064063,33.3,66.7
E00064064,34.2,65.8
E00064065,36.7,63.3
E00064066,41.2,58.8
E00064067,31.3,68.7
E00064068,18.3,81.7
E00064069,25,75
E00064070,30.3,69.7
E00064120,36.1,63.9
E00064121,47.4,52.6
E00064122,34.1,65.9
E00064123,27.4,72.6
E00064124,36.1,63.9
E00064125,29.2,70.8
E00064126,37.7,62.3
E00064127,31.3,68.7
E00064128,29.9,70.1
E00064129,21.8,78.2
E00064130,44.8,55.2
E00064131,17.8,82.2
E00064132,31.7,68.3
E00064133,31.2,68.8
E00064134,33.1,66.9
E00064135,28.4,71.6
E00064136,34.5,65.5
E00064137,34.1,65.9
E00064138,46.3,53.7
E00064139,31.3,68.7
E00064140,44.3,55.7
E00064141,33.1,66.9
E00129601,41,59
E00129602,35,65
E00129603,28.4,71.6
E00129604,32.5,67.5
E00129605,29.2,70.8
E00129606,34.7,65.3
E00129607,27.7,72.3
E00129608,39.2,60.8
E00129609,36.1,63.9
E00129610,28.4,71.6
E00129611,34.5,65.5
E00129612,33.7,66.3
E00129614,26.3,73.7
E00129616,32.4,67.6
E00129617,27.7,72.3
E00129618,31.4,68.6
E00129619,30.9,69.1
E00129620,35.9,64.1
E00129621,23.2,76.8
E00129649,27.3,72.7
E00129650,24.8,75.2
E00129651,35.2,64.8
E00129652,34.4,65.6
E00129653,28,72
E00129654,38.6,61.4
E00129655,28.8,71.2
E00129656,28.4,71.6
E00129657,38.7,61.3
E00129659,33.3,66.7
E00129661,30.7,69.3
E00129662,26.2,73.8
E00129670,34.9,65.1
E00129671,32.9,67.1
E00129672,37.5,62.5
E00129673,28.1,71.9
E00129674,37.1,62.9
E00129675,24.8,75.2
E00129676,30.4,69.6
E00129677,31.7,68.3
E00129678,34.9,65.1
E00129679,49.3,50.7
E00129680,37.4,62.6
E00129681,38,62
E00129682,46.7,53.3
E00129683,20,80
E00129684,39.6,60.4
E00129685,30.7,69.3
E00129686,32,68
E00129687,29.7,70.3
E00129688,33.8,66.2
E00129689,23,77
E00129690,34.7,65.3
E00129691,30,70
E00129761,46.6,53.4
E00129762,41.3,58.8
E00129763,30.5,69.5
E00129764,34,66
E00129765,39.6,60.4
E00129766,37.9,62.1
E00129767,39.1,60.9
E00129768,37.8,62.2
E00129769,36,64
E00129770,33.9,66.1
E00129771,38.1,61.9
E00129772,22.3,77.7
E00129773,26.8,73.2
E00129774,38.4,61.6
E00129775,26.7,73.3
E00129776,29.1,70.9
E00129777,32.7,67.3
E00129778,46.5,53.5
E00129780,44.9,55.1
E00129781,35.9,64.1
E00129782,33.6,66.4
E00129783,38.9,61.1
E00129784,37.3,62.7
E00129785,35.8,64.2
E00129786,37.8,62.2
E00129787,32.3,67.7
E00129788,31.3,68.8
E00129789,43.7,56.3
E00129790,34.4,65.6
E00129791,40,60
E00129792,30.2,69.8
E00129793,29.1,70.9
E00129794,29.5,70.5
E00129795,45.7,54.3
E00129796,36.5,63.5
E00129797,32.7,67.3
E00129798,35.8,64.2
E00129799,30.6,69.4
E00129800,30.8,69.2
E00129801,32.5,67.5
E00129802,32.2,67.8
E00129803,35.1,64.9
E00129804,29.5,70.5
E00129805,29.9,70.1
E00129806,40,60
E00129807,33.3,66.7
E00129808,41.9,58.1
E00129809,28.3,71.7
E00129810,39.2,60.8
E00129811,34,66
E00129812,31.5,68.5
E00129813,30.8,69.2
E00129814,35.5,64.5
E00129815,27.6,72.4
E00129816,47.6,52.4
E00129817,33,67
E00129818,31.6,68.4
E00129819,32.6,67.4
E00129820,40,60
E00129821,24.3,75.7
E00129822,35.8,64.2
E00129823,37.7,62.3
E00129824,45.7,54.3
E00129825,33.7,66.3
E00129826,26.9,73.1
E00129827,29.9,70.1
E00129828,37.2,62.8
E00129829,37.1,62.9
E00129830,38.1,61.9
E00129831,37.3,62.7
E00129832,32.2,67.8
E00129833,24.6,75.4
E00129834,32.9,67.1
E00129835,24.1,75.9
E00129836,43,57
E00129837,54.4,45.6
E00129838,27.1,72.9
E00129839,34.6,65.4
E00129850,34.4,65.6
E00129851,25,75
E00129858,28,72
E00129861,42.6,57.4
E00129862,37.7,62.3
E00129866,28.3,71.7
E00129867,37.1,62.9
E00129868,33.9,66.1
E00129869,40.9,59.1
E00129870,31.9,68.1
E00129871,32.5,67.5
