areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00063823,98.5,1.5,0
E00063824,99,1,0
E00063825,98.8,1.2,0
E00063826,99.1,0,0.9
E00063827,99.6,0.4,0
E00063828,98.8,1.2,0
E00063829,100,0,0
E00063830,96.6,3.4,0
E00063831,97,2.6,0.4
E00063832,99.6,0.4,0
E00063833,98.8,1.2,0
E00063834,99.6,0.4,0
E00063835,100,0,0
E00063836,99.1,0.5,0.5
E00063837,99.6,0.4,0
E00063838,98.5,1.5,0
E00063839,99.6,0.4,0
E00063840,99.6,0.4,0
E00063841,98.2,1.8,0
E00063842,98.8,1.2,0
E00063843,99.5,0.5,0
E00063844,99.5,0.5,0
E00063845,97.6,0.5,1.9
E00063846,100,0,0
E00063847,99.2,0.8,0
E00063848,98.5,0.5,1
E00063849,99,1,0
E00063864,98,2,0
E00063865,99.4,0,0.6
E00063866,99.3,0.7,0
E00063867,98.9,0.7,0.4
E00063868,99.3,0.7,0
E00064046,99.4,0.3,0.3
E00064049,98.3,1.7,0
E00064050,98.4,0.8,0.8
E00064051,98.2,1.8,0
E00064052,99.6,0,0.4
E00064053,97.9,1.7,0.4
E00064061,99.7,0.3,0
E00064063,96.9,3.1,0
E00064064,96.5,3.1,0.4
E00064065,98.4,1,0.5
E00064066,100,0,0
E00064067,96.9,3.1,0
E00064068,95.8,0,4.2
E00064069,96.2,2.4,1.4
E00064070,99.7,0.3,0
E00064120,99.3,0,0.7
E00064121,98.5,1,0.5
E00064122,97.4,1.9,0.8
E00064123,96.5,2.1,1.4
E00064124,99.4,0.3,0.3
E00064125,97.4,1,1.7
E00064126,99.3,0.4,0.4
E00064127,98.6,1.4,0
E00064128,99.2,0.8,0
E00064129,98.4,1.2,0.4
E00064130,99.5,0.5,0
E00064131,100,0,0
E00064132,99,0.6,0.3
E00064133,100,0,0
E00064134,97.7,0.8,1.5
E00064135,99.4,0.6,0
E00064136,100,0,0
E00064137,97,3,0
E00064138,100,0,0
E00064139,99.3,0.7,0
E00064140,99.1,0.9,0
E00064141,98.7,1.3,0
E00129601,97.7,2,0.3
E00129602,99.6,0.4,0
E00129603,98.2,1.8,0
E00129604,100,0,0
E00129605,99.5,0.5,0
E00129606,99.7,0.3,0
E00129607,99.5,0,0.5
E00129608,98.8,0.4,0.8
E00129609,100,0,0
E00129610,99.2,0.6,0.2
E00129611,98.9,0.7,0.4
E00129612,98.6,0.9,0.5
E00129614,99.1,0.3,0.6
E00129616,98.8,0.9,0.3
E00129617,100,0,0
E00129618,99,1,0
E00129619,99.2,0.4,0.4
E00129620,100,0,0
E00129621,99.7,0.3,0
E00129649,98.5,1.5,0
E00129650,99.4,0.6,0
E00129651,99.3,0.7,0
E00129652,98.6,1.4,0
E00129653,99,1,0
E00129654,96.8,3.2,0
E00129655,100,0,0
E00129656,99.3,0.3,0.3
E00129657,97.9,1.7,0.4
E00129659,99.1,0.4,0.4
E00129661,99.4,0.6,0
E00129662,100,0,0
E00129670,99.5,0.5,0
E00129671,99.7,0.3,0
E00129672,99.6,0.4,0
E00129673,100,0,0
E00129674,96.8,3.2,0
E00129675,99.6,0.4,0
E00129676,100,0,0
E00129677,100,0,0
E00129678,99.6,0.4,0
E00129679,98.6,1.4,0
E00129680,98.4,1.6,0
E00129681,97,2.5,0.5
E00129682,99.5,0.5,0
E00129683,100,0,0
E00129684,100,0,0
E00129685,99.4,0.6,0
E00129686,98.7,1.3,0
E00129687,98.7,1.3,0
E00129688,100,0,0
E00129689,99.2,0.4,0.4
E00129690,99.4,0.6,0
E00129691,98.2,1.1,0.7
E00129761,98.3,1.7,0
E00129762,99,1,0
E00129763,99.6,0.4,0
E00129764,100,0,0
E00129765,99.4,0.6,0
E00129766,97.3,2.7,0
E00129767,96.2,2.9,0.8
E00129768,100,0,0
E00129769,99.6,0.4,0
E00129770,99.6,0.4,0
E00129771,99.1,0.9,0
E00129772,99.6,0.4,0
E00129773,99.4,0.6,0
E00129774,96.6,0.7,2.7
E00129775,96.8,2.3,0.9
E00129776,94.5,2.8,2.8
E00129777,98.3,1.7,0
E00129778,92.5,5,2.5
E00129780,93.2,3.4,3.4
E00129781,97,3,0
E00129782,95.7,4,0.4
E00129783,94.2,4.6,1.2
E00129784,99.6,0.4,0
E00129785,100,0,0
E00129786,98.7,0.4,0.9
E00129787,100,0,0
E00129788,99.6,0.4,0
E00129789,100,0,0
E00129790,96.8,2.1,1.1
E00129791,96.8,1.8,1.4
E00129792,100,0,0
E00129793,98.5,1.5,0
E00129794,97.8,1.8,0.4
E00129795,99.7,0.3,0
E00129796,99.6,0,0.4
E00129797,99.1,0.9,0
E00129798,99.3,0.7,0
E00129799,96.8,3.2,0
E00129800,99.7,0.3,0
E00129801,98.6,1,0.3
E00129802,99.6,0,0.4
E00129803,100,0,0
E00129804,99.6,0,0.4
E00129805,100,0,0
E00129806,95.1,2.6,2.3
E00129807,100,0,0
E00129808,96.4,2.9,0.7
E00129809,97.3,2.4,0.3
E00129810,99,1,0
E00129811,97.7,2,0.3
E00129812,99.7,0.3,0
E00129813,98,1.6,0.4
E00129814,98.3,1.7,0
E00129815,100,0,0
E00129816,98.8,1.2,0
E00129817,97.6,2.1,0.3
E00129818,98.4,1.6,0
E00129819,99.1,0.9,0
E00129820,98.3,1.3,0.4
E00129821,98.8,0.8,0.4
E00129822,97.1,1,1.9
E00129823,99.3,0.7,0
E00129824,93.8,4.4,1.8
E00129825,94,1.7,4.3
E00129826,97.3,2.3,0.3
E00129827,88.9,9.3,1.8
E00129828,100,0,0
E00129829,93.2,2.6,4.2
E00129830,96.6,1.5,1.9
E00129831,97.1,0.7,2.2
E00129832,89.3,5.6,5.2
E00129833,92.6,5.5,1.9
E00129834,97.2,2.4,0.5
E00129835,92.9,4.2,2.8
E00129836,96.2,1.7,2.1
E00129837,96.1,1.1,2.8
E00129838,93.5,1.4,5.1
E00129839,91.2,5,3.8
E00129850,100,0,0
E00129851,94.4,5.6,0
E00129858,99.6,0.4,0
E00129861,100,0,0
E00129862,100,0,0
E00129866,100,0,0
E00129867,100,0,0
E00129868,100,0,0
E00129869,99.3,0.7,0
E00129870,100,0,0
E00129871,99.6,0.4,0
E00129873,99.7,0.3,0
E00129874,100,0,0
E00129875,100,0,0
E00129876,97,2.4,0.6
E00129877,97.2,2.8,0
E00129878,98.4,1.3,0.3
E00129879,99.7,0,0.3
E00129880,98.8,1.2,0
E00129881,96.6,1.1,2.3
E00129882,100,0,0
E00129883,99.6,0.4,0
E00129884,98.6,1.4,0
E00129885,100,0,0
E00129886,98.4,1.3,0.3
E00129887,99.4,0.6,0
E00129888,98.9,1.1,0
E00129889,99.6,0.4,0
E00129890,99.4,0.4,0.2
E00129892,100,0,0
E00129893,99.1,0.9,0
E00129894,100,0,0
E00129895,97.3,2.7,0
E00129896,100,0,0
E00129897,99.3,0.4,0.4
E00129898,100,0,0
E00129899,99.6,0.4,0
E00129900,98.8,1.2,0
E00129901,99.5,0,0.5
E00129902,98.6,1.4,0
E00129903,99.6,0.4,0
E00129904,99.1,0.9,0
E00129905,100,0,0
E00129920,99.1,0.6,0.3
E00129921,100,0,0
E00129922,99.6,0.4,0
E00129923,100,0,0
E00129924,96,3.7,0.3
E00129925,100,0,0
E00129926,100,0,0
E00129927,99.3,0.7,0
E00129928,100,0,0
E00129929,97.7,1.6,0.8
E00129930,99.6,0.4,0
E00129931,99.2,0.8,0
E00129932,99.1,0.9,0
E00129933,99.7,0.3,0
E00129934,99.7,0.3,0
E00129935,100,0,0
E00129936,100,0,0
E00129937,97.8,1.3,0.9
E00129938,97.8,1.9,0.4
E00129939,99.7,0.3,0
E00129940,98.9,0.3,0.9
E00129941,98.8,1.2,0
E00129942,100,0,0
