areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00063823,0,36.1,63.9
E00063824,8.1,33.1,58.8
E00063825,4.5,27.9,67.6
E00063826,0.8,37.6,61.6
E00063827,2.5,33.6,63.9
E00063828,3,57.1,39.9
E00063829,0.9,22.1,77
E00063830,8.8,27.4,63.7
E00063831,5,35.5,59.5
E00063832,4.5,43.6,51.8
E00063833,0.8,40.2,59.1
E00063834,4.9,34.4,60.7
E00063835,0.9,25,74.1
E00063836,2.9,40.4,56.7
E00063837,8.5,45.3,46.2
E00063838,8.2,38.1,53.7
E00063839,1.8,62.8,35.4
E00063840,3.2,31.5,65.3
E00063841,3.6,32.1,64.3
E00063842,2.8,49.1,48.1
E00063843,2.3,51.6,46.1
E00063844,2.9,68.1,29
E00063845,0.8,48,51.2
E00063846,5.1,40.4,54.4
E00063847,0,50.7,49.3
E00063848,3.9,40.8,55.3
E00063849,7.2,16.8,76
E00063864,4.1,33.1,62.8
E00063865,7.6,55.1,37.3
E00063866,4.5,29.1,66.4
E00063867,3.9,22.7,73.4
E00063868,2.9,33.1,64
E00064046,0,69.1,30.9
E00064049,0.8,40,59.2
E00064050,8.4,24.3,67.3
E00064051,2.7,31.8,65.5
E00064052,2.3,44.2,53.5
E00064053,7.8,40.5,51.7
E00064061,0.8,23.3,76
E00064063,0,55.8,44.2
E00064064,9.2,24.8,66.1
E00064065,3.4,56,40.5
E00064066,1,49,50
E00064067,0.8,39.4,59.8
E00064068,3,29.3,67.7
E00064069,1.4,60,38.6
E00064070,5.3,22,72.7
E00064120,6.6,19.8,73.6
E00064121,1.6,43.4,54.9
E00064122,8.4,31.1,60.5
E00064123,8.5,25.6,65.8
E00064124,7.5,28.6,63.9
E00064125,3.2,23.4,73.4
E00064126,6.8,31.1,62.1
E00064127,5.3,31.6,63.2
E00064128,7.4,32,60.7
E00064129,6.1,30.4,63.5
E00064130,2.4,52,45.5
E00064131,2.7,39.3,58
E00064132,3.6,25,71.4
E00064133,2.6,20.2,77.2
E00064134,1.7,30.8,67.5
E00064135,3.7,25.9,70.4
E00064136,5.9,42.4,51.7
E00064137,0,28.6,71.4
E00064138,1.8,36.8,61.4
E00064139,6.5,22.8,70.7
E00064140,1.6,30.9,67.5
E00064141,6.8,17.8,75.4
E00129601,2.7,31.5,65.8
E00129602,2.5,41.3,56.2
E00129603,5.9,31.6,62.5
E00129604,4.2,37.8,58
E00129605,2.6,46.2,51.3
E00129606,5.6,34.7,59.7
E00129607,5.6,58.4,36
E00129608,4.7,31.3,64.1
E00129609,3.1,45.8,51
E00129610,6.8,28.6,64.6
E00129611,3.3,24.8,71.9
E00129612,3.4,39.8,56.8
E00129614,2.2,34.1,63.7
E00129616,3.8,25.4,70.8
E00129617,4.1,27,68.9
E00129618,6.5,22.6,71
E00129619,2.6,23.5,73.9
E00129620,0,37.7,62.3
E00129621,4,22.2,73.8
E00129649,5.3,18.2,76.5
E00129650,3.4,23.4,73.1
E00129651,0,20.3,79.7
E00129652,1.7,23.3,75
E00129653,4.3,31.2,64.5
E00129654,1.3,50.7,48
E00129655,4,34.4,61.6
E00129656,2.2,25,72.8
E00129657,1.9,26.4,71.7
E00129659,2.8,26.2,71
E00129661,2.6,31.8,65.6
E00129662,5,17.4,77.7
E00129670,3,35,62
E00129671,3,20.1,76.9
E00129672,2.3,33.3,64.3
E00129673,3.4,31.9,64.7
E00129674,10.9,24.8,64.3
E00129675,4.8,29.6,65.6
E00129676,1.9,41.7,56.3
E00129677,0.9,51.4,47.7
E00129678,2.5,38.3,59.2
E00129679,1.6,41.8,56.6
E00129680,4.5,37.6,57.9
E00129681,4.5,40,55.5
E00129682,5.9,38.7,55.5
E00129683,2.8,38.3,58.9
E00129684,2.8,36.7,60.6
E00129685,4.2,25.2,70.6
E00129686,2.8,25.5,71.7
E00129687,2.1,29.1,68.8
E00129688,5.7,24.4,69.9
E00129689,6.7,36.3,57
E00129690,2.7,26.8,70.5
E00129691,5.1,18.8,76.1
E00129761,2.9,51,46.2
E00129762,2.8,55.6,41.7
E00129763,4.7,48.1,47.3
E00129764,5.5,34.6,59.8
E00129765,3.6,71.8,24.5
E00129766,4.5,51.8,43.8
E00129767,2.9,72.9,24.1
E00129768,3.9,33.1,63
E00129769,5.1,36.8,58.1
E00129770,4.9,25.2,69.9
E00129771,5.7,30.1,64.2
E00129772,5,44.6,50.4
E00129773,8.8,22.4,68.8
E00129774,6.9,29.2,63.8
E00129775,5.7,36.8,57.5
E00129776,7.5,46.7,45.8
E00129777,4.7,19.7,75.6
E00129778,4.3,55.6,40.2
E00129780,3.7,48.9,47.4
E00129781,0,45.5,54.5
E00129782,2.6,36.8,60.7
E00129783,0.8,35.2,64
E00129784,4.5,18.2,77.3
E00129785,3.5,63.2,33.3
E00129786,6,52.6,41.4
E00129787,4.7,19.6,75.7
E00129788,5.1,25.4,69.5
E00129789,3.7,53.3,43
E00129790,2.8,45.1,52.1
E00129791,8.6,46.6,44.8
E00129792,3.3,34.2,62.5
E00129793,3.5,45.5,51
E00129794,0,25.7,74.3
E00129795,0,22.8,77.2
E00129796,3.9,29.9,66.1
E00129797,3.3,43.1,53.7
E00129798,4.4,33.3,62.2
E00129799,6.2,22,71.8
E00129800,5.3,24.2,70.5
E00129801,6.5,23.6,69.9
E00129802,4.8,34.9,60.3
E00129803,0,44.1,55.9
E00129804,0.7,58.9,40.4
E00129805,6.4,21.3,72.3
E00129806,7.1,20.4,72.6
E00129807,4.8,27.4,67.7
E00129808,7.8,25.5,66.7
E00129809,4.7,18.1,77.2
E00129810,0,22.1,77.9
E00129811,5.8,20,74.2
E00129812,0,20.3,79.7
E00129813,9.3,36.4,54.2
E00129814,3.2,22.2,74.6
E00129815,4.7,32.3,63
E00129816,5.1,26.1,68.8
E00129817,8.9,39,52
E00129818,7.6,36.1,56.3
E00129819,4.9,49.2,45.9
E00129820,7.1,42.9,50
E00129821,7.7,40.2,52.1
E00129822,5.9,79.1,15
E00129823,6.1,70.7,23.2
E00129824,6.1,40.5,53.4
E00129825,6.5,54,39.6
E00129826,4.7,37.2,58.1
E00129827,7.5,35.1,57.5
E00129828,5.9,23.7,70.3
E00129829,3.4,56.9,39.7
E00129830,7.4,34.7,57.9
E00129831,10,29.1,60.9
E00129832,3.1,44.6,52.3
E00129833,6.1,32.1,61.8
E00129834,7.9,47.4,44.7
E00129835,3.8,72.3,23.8
E00129836,3.3,38.3,58.3
E00129837,6.6,64.5,28.9
E00129838,10.4,51.3,38.3
E00129839,4.9,49,46.2
E00129850,5.4,43.4,51.2
E00129851,3.1,66,30.9
E00129858,2.4,44.1,53.5
E00129861,6.4,35.5,58.2
E00129862,1.1,41.5,57.4
E00129866,3.3,35.5,61.2
E00129867,2.5,29.8,67.8
E00129868,6.3,23.9,69.7
E00129869,4,33.6,62.4
E00129870,6.3,34.1,59.5
E00129871,2.6,26.7,70.7
E00129873,7.4,23.1,69.4
E00129874,4.5,22.7,72.7
E00129875,11.1,16.3,72.6
E00129876,3.1,51.2,45.7
E00129877,4,33,63
E00129878,4.1,22.8,73.2
E00129879,4.1,25.4,70.5
E00129880,4.7,27.1,68.2
E00129881,4.9,35.8,59.3
E00129882,3.2,22.6,74.2
E00129883,4,26.6,69.4
E00129884,0,25.2,74.8
E00129885,4.1,28.7,67.2
E00129886,4.1,30.1,65.9
E00129887,5,20.6,74.5
E00129888,3.4,29.9,66.7
E00129889,3.2,27,69.8
E00129890,4.3,35.5,60.3
E00129892,3.3,31.1,65.6
E00129893,4.8,41.1,54
E00129894,4.2,27.7,68.1
E00129895,4.2,42.5,53.3
E00129896,3.8,35.4,60.8
E00129897,3.9,27.3,68.8
E00129898,0,24.4,75.6
E00129899,4.3,23.5,72.2
E00129900,4.1,32.2,63.6
E00129901,3.6,40.9,55.5
E00129902,3.8,25.4,70.8
E00129903,4.3,29.6,66.1
E00129904,9.2,40.3,50.4
E00129905,8.7,24.4,66.9
E00129920,3.9,43.3,52.8
E00129921,1.7,34.7,63.6
E00129922,5.5,27.3,67.2
E00129923,0.8,38.9,60.3
E00129924,3.3,48,48.7
E00129925,2.7,40.5,56.8
E00129926,7,30.5,62.5
E00129927,5.8,34.7,59.5
E00129928,3.1,29.7,67.2
E00129929,6.4,34.4,59.2
E00129930,2.9,26,71.2
E00129931,0.8,31.8,67.4
E00129932,1.8,32.1,66.1
E00129933,3.5,30.6,66
E00129934,2.3,17.2,80.5
E00129935,5.3,35.1,59.5
E00129936,3.2,24.2,72.6
E00129937,3.1,22.5,74.4
E00129938,6.5,34.1,59.4
E00129939,1.1,48.3,50.6
E00129940,4.4,15.4,80.1
E00129941,7.1,25.7,67.1
E00129942,4,21.8,74.2
E00129943,5.4,26.4,68.2
E00129944,8,24.7,67.3
E00129945,2,20,78
E00129946,1.7,22.7,75.6
E00129947,3.8,28,68.2
E00129948,1.8,26.5,71.7
E00129949,0.8,27.7,71.4
E00129950,2.6,41,56.4
E00129951,4.3,37.6,58.2
E00129952,0,23.8,76.2
E00129953,5.9,25,69.1
E00129954,4.7,21.7,73.6
E00129955,8.6,32.9,58.6
E00129956,0.8,37.2,62
E00129957,6.3,25,68.8
E00129958,3.2,32.3,64.5
E00129959,3.8,16,80.2
E00170176,2.7,17.6,79.7
E00170177,3.2,34.9,61.9
E00170181,6,14.3,79.8
E00170182,2,17.2,80.8
E00170185,1,15.2,83.8
E00185569,4.4,19.3,76.3
E00185578,0.7,77.8,21.5
E00185580,1.2,39.5,59.3
E00185614,7.1,19.4,73.5
E00185622,5.2,25.4,69.4
E00185626,5.3,10.5,84.2
E00185631,2.4,21.1,76.4
E00185641,0.8,54.3,44.9
E00185648,4.5,16.7,78.8
E00185652,7.2,16.9,75.9
E00185654,1,25.5,73.5
E00185658,2,40.8,57.1
