areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00063823,94.2,5.1,0,0.7,0
E00063824,97.1,2.2,0.6,0,0
E00063825,98.8,0,1.2,0,0
E00063826,95.1,4,0,0,0.9
E00063827,98,0.8,0,0,1.2
E00063828,95.5,4.2,0,0,0.4
E00063829,97.8,1.9,0.4,0,0
E00063830,90.4,7.9,1.3,0.4,0
E00063831,94.5,3.3,0.4,1.5,0.4
E00063832,97.4,2.2,0.4,0,0
E00063833,95.1,4.2,0,0.8,0
E00063834,95.8,3.1,1.1,0,0
E00063835,97.9,2.1,0,0,0
E00063836,95,4.1,0,0.5,0.5
E00063837,96.3,2.9,0,0.8,0
E00063838,95.9,3,1.1,0,0
E00063839,98.1,1.5,0.4,0,0
E00063840,97.6,2,0,0.3,0
E00063841,97,2.1,0.4,0.4,0
E00063842,94.2,4.7,0,0,1.2
E00063843,96.9,2.6,0,0.5,0
E00063844,96,2.5,1,0.5,0
E00063845,96.1,2.9,0,0.5,0.5
E00063846,97.1,2.9,0,0,0
E00063847,95.9,4.1,0,0,0
E00063848,96,2,0,0.5,1.5
E00063849,98,2,0,0,0
E00063864,97.3,2.3,0.4,0,0
E00063865,98.4,1.3,0.3,0,0
E00063866,96.8,2.3,0.3,0,0.6
E00063867,97.3,2.4,0.3,0,0
E00063868,97.3,2,0.3,0,0.3
E00064046,95.5,3,1.2,0,0.3
E00064049,95,2.9,1.3,0.8,0
E00064050,99.2,0.8,0,0,0
E00064051,97,2.6,0.4,0,0
E00064052,96.7,3.3,0,0,0
E00064053,96.4,3.6,0,0,0
E00064061,96.6,3.4,0,0,0
E00064063,94.5,2.5,2.5,0.5,0
E00064064,94.4,4.1,1.5,0,0
E00064065,94.8,3.1,0,0,2.1
E00064066,95.5,3.2,1.3,0,0
E00064067,96.9,3.1,0,0,0
E00064068,95.8,4.2,0,0,0
E00064069,92,4.2,2.4,1.4,0
E00064070,96.2,2.5,0.3,0.3,0.6
E00064120,96.7,3,0.3,0,0
E00064121,96.1,3,1,0,0
E00064122,97.1,2.9,0,0,0
E00064123,92.1,4.1,2.1,0.7,1
E00064124,97,1.2,0.3,0.9,0.6
E00064125,96.1,3.2,0.6,0,0
E00064126,95.4,3.5,0.4,0.4,0.4
E00064127,95.9,2.4,1.4,0,0.3
E00064128,96.9,2.7,0.4,0,0
E00064129,97.4,2.6,0,0,0
E00064130,98,2,0,0,0
E00064131,97.7,0.9,1.4,0,0
E00064132,96,2.5,1.2,0.3,0
E00064133,97.3,2.7,0,0,0
E00064134,95.9,4.1,0,0,0
E00064135,98.4,1.6,0,0,0
E00064136,98,2,0,0,0
E00064137,96,2.5,0.7,0.7,0
E00064138,96.4,3.6,0,0,0
E00064139,95.7,4,0.4,0,0
E00064140,94.9,3.8,0.4,0,0.9
E00064141,96.1,2.4,1.5,0,0
E00129601,96.4,1.3,0.3,1.3,0.7
E00129602,97.9,1.7,0,0.4,0
E00129603,96.8,1.5,1.2,0.6,0
E00129604,98.3,0.9,0.9,0,0
E00129605,96.6,2.9,0,0.5,0
E00129606,99.4,0.6,0,0,0
E00129607,97.2,1.9,0.9,0,0
E00129608,97.3,2.3,0.4,0,0
E00129609,97.3,2.7,0,0,0
E00129610,96.5,3.3,0.2,0,0
E00129611,96.4,2.9,0,0.4,0.4
E00129612,98.2,1.3,0,0.4,0
E00129614,97.6,2.4,0,0,0
E00129616,96.6,2.2,0.3,0.9,0
E00129617,98.5,1.5,0,0,0
E00129618,98.3,1.7,0,0,0
E00129619,94.9,3.3,1.4,0.4,0
E00129620,96.6,3.4,0,0,0
E00129621,97.7,1.7,0.3,0.3,0
E00129649,97.9,1.8,0,0.3,0
E00129650,97.2,1.8,0.9,0,0
E00129651,97.5,2.5,0,0,0
E00129652,96.8,3.2,0,0,0
E00129653,96.4,2.6,1,0,0
E00129654,88.2,8.7,2.4,0,0.8
E00129655,97.6,2,0.4,0,0
E00129656,96.1,2.9,1,0,0
E00129657,95.4,4.2,0,0.4,0
E00129659,99.1,0.9,0,0,0
E00129661,97.5,2.2,0.3,0,0
E00129662,97.6,2.4,0,0,0
E00129670,95.7,3.9,0.5,0,0
E00129671,95.9,3.8,0,0.3,0
E00129672,94.3,4.8,0.4,0,0.4
E00129673,98.6,1.4,0,0,0
E00129674,95.6,1.4,0.3,1.1,1.7
E00129675,96.4,2.4,0,0,1.2
E00129676,95.7,4.3,0,0,0
E00129677,97.6,0.6,0.6,0.6,0.6
E00129678,98.4,0.4,0,1.2,0
E00129679,97.1,1.4,1,0.5,0
E00129680,98.5,0.8,0.4,0.4,0
E00129681,94.1,4.9,1,0,0
E00129682,97.1,2.9,0,0,0
E00129683,99,1,0,0,0
E00129684,98.1,1.9,0,0,0
E00129685,97.5,1.1,0,1.1,0.3
E00129686,96.3,2.5,0.9,0.3,0
E00129687,95.8,4.2,0,0,0
E00129688,97.2,2.8,0,0,0
E00129689,98.1,1.9,0,0,0
E00129690,97.5,2.5,0,0,0
E00129691,93.8,4.1,0,0,2.1
E00129761,93.9,3.9,0.6,0.6,1.1
E00129762,90.5,6,3.5,0,0
E00129763,97.3,2,0,0.4,0.4
E00129764,96,3.3,0.7,0,0
E00129765,96.9,1.2,1.2,0.6,0
E00129766,90.2,5.4,3.3,1.1,0
E00129767,90.2,4.9,1.2,1.2,2.4
E00129768,98.7,1.3,0,0,0
E00129769,97.1,2.5,0.4,0,0
E00129770,98.2,1.8,0,0,0
E00129771,94.8,4.3,0.4,0,0.4
E00129772,93.8,4.2,0.7,1.4,0
E00129773,94.6,4.5,0.6,0.3,0
E00129774,98.7,1.3,0,0,0
E00129775,94.4,3.5,0.4,1.7,0
E00129776,90.5,7.3,1.8,0,0.5
E00129777,96.5,2.2,1,0,0.3
E00129778,88.5,6.7,0.5,3.3,1
E00129780,92.4,2.8,2.4,0,2.4
E00129781,93.6,3,1.5,0.5,1.5
E00129782,92.1,3.8,2.3,1.9,0
E00129783,93.2,2.8,1.2,2.8,0
E00129784,96.8,2.5,0.4,0.4,0
E00129785,93.2,6.3,0.6,0,0
E00129786,95,4.1,0.8,0,0
E00129787,97.1,2.6,0,0.4,0
E00129788,97.9,1.4,0.7,0,0
E00129789,98.4,1.6,0,0,0
E00129790,94.5,5.2,0.3,0,0
