areacd,disability_3a-001,disability_3a-002
E00063823,31.4,68.6
E00063824,23.6,76.4
E00063825,21.7,78.3
E00063826,36,64
E00063827,22,78
E00063828,32.1,67.9
E00063829,18.3,81.7
E00063830,23.9,76.1
E00063831,14.1,85.9
E00063832,27.7,72.3
E00063833,25.1,74.9
E00063834,24.3,75.7
E00063835,19,81
E00063836,20.4,79.6
E00063837,23.1,76.9
E00063838,35.7,64.3
E00063839,32.8,67.2
E00063840,15.4,84.6
E00063841,25.1,74.9
E00063842,36.6,63.4
E00063843,39.2,60.8
E00063844,51.3,48.7
E00063845,33.3,66.7
E00063846,32.8,67.2
E00063847,25.7,74.3
E00063848,26,74
E00063849,15.7,84.3
E00063864,26.1,73.9
E00063865,38.9,61.1
E00063866,25.6,74.4
E00063867,16.6,83.4
E00063868,15.4,84.6
E00064046,49.4,50.6
E00064049,18.5,81.5
E00064050,18.3,81.7
E00064051,16.3,83.7
E00064052,25.7,74.3
E00064053,29.3,70.7
E00064061,18.9,81.1
E00064063,38,62
E00064064,16.1,83.9
E00064065,38.9,61.1
E00064066,34.4,65.6
E00064067,23.1,76.9
E00064068,16.6,83.4
E00064069,48.8,51.2
E00064070,20.1,79.9
E00064120,16,84
E00064121,28.2,71.8
E00064122,27.5,72.5
E00064123,28.5,71.5
E00064124,30.5,69.5
E00064125,19.9,80.1
E00064126,24.7,75.3
E00064127,21.2,78.8
E00064128,14.4,85.6
E00064129,17.7,82.3
E00064130,30.5,69.5
E00064131,22.4,77.6
E00064132,19.5,80.5
E00064133,21.2,78.8
E00064134,16,84
E00064135,14.8,85.2
E00064136,22.1,77.9
E00064137,19.1,80.9
E00064138,25.3,74.7
E00064139,23.5,76.5
E00064140,21.8,78.2
E00064141,15.4,84.6
E00129601,28.1,71.9
E00129602,30.2,69.8
E00129603,16.1,83.9
E00129604,24.3,75.7
E00129605,23.2,76.8
E00129606,22.4,77.6
E00129607,30.5,69.5
E00129608,19.8,80.2
E00129609,31.1,68.9
E00129610,19.9,80.1
E00129611,29,71
E00129612,32,68
E00129614,21.8,78.2
E00129616,27.3,72.7
E00129617,24.7,75.3
E00129618,15.5,84.5
E00129619,21.7,78.3
E00129620,29.5,70.5
E00129621,13.5,86.5
E00129649,14.4,85.6
E00129650,14.4,85.6
E00129651,12.8,87.2
E00129652,21,79
E00129653,17.1,82.9
E00129654,30.7,69.3
E00129655,23.5,76.5
E00129656,17,83
E00129657,12.6,87.4
E00129659,16.8,83.2
E00129661,17.5,82.5
E00129662,16.7,83.3
E00129670,30.4,69.6
E00129671,17,83
E00129672,34.5,65.5
E00129673,22.7,77.3
E00129674,22.9,77.1
E00129675,22.8,77.2
E00129676,30.6,69.4
E00129677,40.8,59.2
E00129678,26.9,73.1
E00129679,28.2,71.8
E00129680,36,64
E00129681,34.6,65.4
E00129682,35.7,64.3
E00129683,27.2,72.8
E00129684,26.3,73.7
E00129685,17.7,82.3
E00129686,27,73
E00129687,17.5,82.5
E00129688,21.7,78.3
E00129689,27.3,72.7
E00129690,20.4,79.6
E00129691,17.5,82.5
E00129761,34.4,65.6
E00129762,35.3,64.7
E00129763,32.5,67.5
E00129764,28.3,71.7
E00129765,33.1,66.9
E00129766,31.5,68.5
E00129767,34.8,65.2
E00129768,34.2,65.8
E00129769,29.9,70.1
E00129770,24.2,75.8
E00129771,36.1,63.9
E00129772,29.8,70.2
E00129773,17.9,82.1
E00129774,26.7,73.3
E00129775,24.8,75.2
E00129776,29.1,70.9
E00129777,18.1,81.9
E00129778,40.5,59.5
E00129780,36.9,63.1
E00129781,35.4,64.6
E00129782,18.4,81.6
E00129783,26.9,73.1
E00129784,21.9,78.1
E00129785,26.1,73.9
E00129786,31.8,68.2
E00129787,19,81
E00129788,18.3,81.7
E00129789,39.8,60.2
E00129790,43.1,56.9
E00129791,34.9,65.1
E00129792,25.8,74.2
E00129793,23.4,76.6
E00129794,20.4,79.6
E00129795,31.3,68.8
E00129796,25.2,74.8
E00129797,21.8,78.2
E00129798,17.4,82.6
E00129799,18.7,81.3
E00129800,16.9,83.1
E00129801,20.7,79.3
E00129802,25.4,74.6
E00129803,29.8,70.2
E00129804,25.3,74.7
E00129805,22.3,77.7
E00129806,25.2,74.8
E00129807,27.4,72.6
E00129808,26.2,73.8
E00129809,22.1,77.9
E00129810,30.4,69.6
E00129811,16.9,83.1
E00129812,25.5,74.5
E00129813,32.8,67.2
E00129814,16.8,83.2
E00129815,20.7,79.3
E00129816,27.7,72.3
E00129817,24.1,75.9
E00129818,30,70
E00129819,35.6,64.4
E00129820,26.9,73.1
E00129821,18.8,81.2
E00129822,39,61
E00129823,35.2,64.8
E00129824,26.4,73.6
E00129825,32.8,67.2
E00129826,29.1,70.9
E00129827,27.6,72.4
E00129828,20.4,79.6
E00129829,40.8,59.2
E00129830,25.7,74.3
E00129831,22.1,77.9
E00129832,26.5,73.5
E00129833,23.2,76.8
E00129834,36.3,63.7
E00129835,46.7,53.3
E00129836,29.5,70.5
E00129837,32.4,67.6
E00129838,27.6,72.4
E00129839,31.7,68.3
E00129850,34.4,65.6
E00129851,41,59
E00129858,34.5,65.5
E00129861,28.3,71.7
E00129862,33.7,66.3
E00129866,37.8,62.2
E00129867,29,71
E00129868,24.5,75.5
E00129869,33.1,66.9
E00129870,25.9,74.1
E00129871,24.6,75.4
E00129873,28.5,71.5
E00129874,21.1,78.9
E00129875,27.4,72.6
E00129876,44.3,55.7
E00129877,36.6,63.4
E00129878,29.6,70.4
E00129879,30.7,69.3
E00129880,26,74
E00129881,26.3,73.7
E00129882,19.5,80.5
E00129883,22.8,77.2
E00129884,26.2,73.8
E00129885,36.3,63.7
E00129886,38,62
E00129887,17.1,82.9
E00129888,21.3,78.7
E00129889,22.8,77.2
E00129890,16.6,83.4
E00129892,26.5,73.5
E00129893,23.6,76.4
E00129894,14.5,85.5
E00129895,29.6,70.4
E00129896,27.7,72.3
E00129897,26.1,73.9
E00129898,22.1,77.9
E00129899,22.5,77.5
E00129900,23.8,76.2
E00129901,20,80
E00129902,20.4,79.6
E00129903,18.3,81.7
E00129904,30.8,69.2
E00129905,16.9,83.1
E00129920,21.8,78.2
E00129921,24.3,75.7
E00129922,20.6,79.4
E00129923,26.1,73.9
E00129924,26.7,73.3
E00129925,37.3,62.7
E00129926,18.9,81.1
E00129927,23.1,76.9
E00129928,19.4,80.6
E00129929,22.3,77.7
E00129930,20,80
E00129931,23.7,76.3
E00129932,16.5,83.5
E00129933,18.7,81.3
E00129934,21,79
E00129935,18.1,81.9
E00129936,23.8,76.2
E00129937,15.4,84.6
E00129938,22.8,77.2
E00129939,20.9,79.1
E00129940,13.2,86.8
E00129941,19.4,80.6
E00129942,20.6,79.4
E00129943,26.2,73.8
E00129944,21.3,78.7
E00129945,13.4,86.6
E00129946,18.1,81.9
E00129947,23.2,76.8
E00129948,18.4,81.6
E00129949,40.8,59.2
E00129950,21.2,78.8
E00129951,35.4,64.6
E00129952,20.3,79.7
E00129953,26.9,73.1
E00129954,13.2,86.8
E00129955,24.4,75.6
E00129956,18,82
E00129957,18.8,81.2
E00129958,17.1,82.9
E00129959,21,79
E00170176,11.1,88.9
E00170177,27.1,72.9
E00170181,16.8,83.2
E00170182,11,89
E00170185,13.4,86.6
E00185569,7.4,92.6
E00185578,57.3,42.7
E00185580,23.4,76.6
E00185614,17.1,82.9
E00185622,17,83
E00185626,11.9,88.1
E00185631,18.5,81.5
E00185641,25.4,74.6
E00185648,10.3,89.7
E00185652,15.9,84.1
E00185654,14.5,85.5
E00185658,16.7,83.3
