areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00063823,43.6,46.2,10.3,0,0
E00063824,41,38.8,19.4,0,0.7
E00063825,44.1,32.4,22.5,0.9,0
E00063826,9.7,58.9,30.6,0,0.8
E00063827,32,52.5,14.8,0.8,0
E00063828,18.3,38.5,42,1.2,0
E00063829,47,41.7,8.7,2.6,0
E00063830,51.3,36.3,9.7,2.7,0
E00063831,26.7,49.2,20.8,0.8,2.5
E00063832,35.1,52.3,12.6,0,0
E00063833,54.1,33.8,12,0,0
E00063834,29.5,41.9,23.3,3.1,2.3
E00063835,39.3,48.7,10.3,1.7,0
E00063836,31.1,46.2,20.8,1.9,0
E00063837,31.1,18.9,46.2,2.8,0.9
E00063838,25.2,53.7,20.4,0.7,0
E00063839,20.7,30.5,48.8,0,0
E00063840,50,31.5,18.5,0,0
E00063841,37.8,37.8,22.5,1.8,0
E00063842,15.6,57.8,26.6,0,0
E00063843,8.5,60.5,30.2,0.8,0
E00063844,11.7,19,69.3,0,0
E00063845,12,62.4,24,0.8,0.8
E00063846,27.7,59.9,12.4,0,0
E00063847,20.4,32.8,46.7,0,0
E00063848,24.3,36.9,38.8,0,0
E00063849,48,33.6,17.6,0.8,0
E00063864,39.8,48,10.6,1.6,0
E00063865,21.4,35.8,40.3,2.5,0
E00063866,50.4,38.5,9.6,1.5,0
E00063867,55,34.1,10.9,0,0
E00063868,62.6,30.2,7.2,0,0
E00064046,12.9,29.3,56,1.7,0
E00064049,52.1,35.5,12.4,0,0
E00064050,57,29,13.1,0.9,0
E00064051,46.9,43.4,8.8,0,0.9
E00064052,32.3,55.9,11.8,0,0
E00064053,11.3,35.7,44.3,8.7,0
E00064061,52.8,29.9,14.2,3.1,0
E00064063,5.9,26.3,65.3,2.5,0
E00064064,24.8,43.1,27.5,4.6,0
E00064065,3.4,24.6,70.3,1.7,0
E00064066,21.9,63.5,14.6,0,0
E00064067,29.5,58.3,12.1,0,0
E00064068,39.4,40.4,17.2,3,0
E00064069,14.3,25.7,56.4,3.6,0
E00064070,52.2,29.9,15.7,2.2,0
E00064120,71.4,22.7,5,0.8,0
E00064121,28.7,60.7,10.7,0,0
E00064122,40.7,44.1,14.4,0.8,0
E00064123,48.7,35.4,15,0.9,0
E00064124,47.7,37.1,14.4,0.8,0
E00064125,52.4,34.9,9.5,3.2,0
E00064126,28.2,58.8,11.5,0.8,0.8
E00064127,29,48.9,18.3,3.8,0
E00064128,58.2,28.7,9.8,3.3,0
E00064129,50.9,30.2,17.2,0.9,0.9
E00064130,22.8,52,24.4,0.8,0
E00064131,44.7,41.2,14,0,0
E00064132,41.5,31.9,25.2,1.5,0
E00064133,66.1,25.9,7.1,0.9,0
E00064134,59.8,23,16.4,0.8,0
E00064135,53.4,35.3,9,2.3,0
E00064136,40.2,46.7,9.8,3.3,0
E00064137,52,39.2,8,0.8,0
E00064138,38.3,48.7,13,0,0
E00064139,32.5,53.7,12.2,1.6,0
E00064140,29.5,61.5,9,0,0
E00064141,61.3,32.3,6.5,0,0
E00129601,30.3,48.3,21.4,0,0
E00129602,29.3,47.2,22.8,0.8,0
E00129603,23,44.7,29.6,2.6,0
E00129604,37.2,24.8,37.2,0.9,0
E00129605,24.8,58.4,16.8,0,0
E00129606,24.5,44.8,29.4,0.7,0.7
E00129607,17.9,30.9,48,2.4,0.8
E00129608,38.3,42.2,17.2,2.3,0
E00129609,20.4,36.7,40.8,2,0
E00129610,43.3,37.5,17.8,1.4,0
E00129611,37.8,44.5,14.3,2.5,0.8
E00129612,20.5,59,19.7,0.9,0
E00129614,43,28.1,27.4,1.5,0
E00129616,60,28.5,10,1.5,0
E00129617,57.4,38.5,3.3,0.8,0
E00129618,53.2,36.3,8.1,2.4,0
E00129619,49.1,37.9,12.1,0.9,0
E00129620,21.4,67,10.7,0,0.9
E00129621,51.2,34.1,13.8,0.8,0
E00129649,63.6,28.8,6.1,0.8,0.8
E00129650,47.9,39,11,2.1,0
E00129651,65,26.5,8.5,0,0
E00129652,56.7,29.2,13.3,0.8,0
E00129653,44.9,41.3,12.3,1.4,0
E00129654,34.3,20,42.9,2.9,0
E00129655,35.7,50.8,11.9,0.8,0.8
E00129656,39.7,47.1,11.8,1.5,0
E00129657,38.3,47.7,14,0,0
E00129659,50.9,38.9,10.2,0,0
E00129661,34.2,41.6,23.5,0.7,0
E00129662,68.3,29.2,2.5,0,0
E00129670,31.1,57.3,10.7,1,0
E00129671,46.8,39.6,12.9,0.7,0
E00129672,17.3,72.4,10.2,0,0
E00129673,42.1,33.9,21.5,2.5,0
E00129674,33.6,32.1,30.5,3.8,0
E00129675,50.4,44.7,4.1,0.8,0
E00129676,31.1,47.6,21.4,0,0
E00129677,10.9,70,19.1,0,0
E00129678,28.7,42.6,28.7,0,0
E00129679,21.1,64.2,13,1.6,0
E00129680,9,37.6,51.9,1.5,0
E00129681,27.5,57.8,11.9,2.8,0
E00129682,17.1,65.8,17.1,0,0
E00129683,15.9,57,26.2,0.9,0
E00129684,46.8,37.6,15.6,0,0
E00129685,45.9,37.2,16.2,0,0.7
E00129686,37.1,51,11.2,0.7,0
E00129687,59,33.8,6.5,0.7,0
E00129688,47.9,36.4,13.2,2.5,0
E00129689,25.7,55.9,16.2,2.2,0
E00129690,41.4,43.4,14.5,0.7,0
E00129691,58.6,29.3,11.2,0.9,0
E00129761,21.5,45.8,32.7,0,0
E00129762,23.4,23.4,49.5,3.7,0
E00129763,34.4,35.9,28.1,1.6,0
E00129764,36,37.6,24,2.4,0
E00129765,16.4,29.1,54.5,0,0
