geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00000625,85.1,11.7,3.2
E00000627,84.2,9.8,6
E00000636,87.5,9.3,3.3
E00000643,81.1,13.9,5
E00000646,84.3,12,3.7
E00000649,90.9,7.4,1.8
E00000652,93.2,6.8,0
E00000658,85.4,9.2,5.4
E00000663,72.7,19.4,7.9
E00000664,65.1,17.9,17
E00000666,94.1,4,1.9
E00000941,85.9,8.7,5.4
E00000947,83.8,10.2,6
E00000948,88.8,9.2,2
E00000949,77.8,17.8,4.4
E00000950,86.8,11,2.3
E00000951,87.5,9.9,2.6
E00000952,88.7,7.6,3.7
E00000953,91.5,6.6,1.9
E00000954,85.3,11.5,3.2
E00000955,89.2,8.3,2.5
E00000956,82.7,12.4,4.9
E00000958,84.9,12.6,2.5
E00000959,83.6,12.9,3.5
E00000960,85.7,11,3.3
E00001110,85.8,10.1,4.1
E00001115,82.5,10.6,6.9
E00001116,79.7,13.8,6.5
E00001145,83,13.4,3.6
E00001146,89.9,8.5,1.6
E00001147,84.2,13.9,1.9
E00001148,82.6,13.8,3.6
E00001154,87.4,10.5,2
E00002345,76.4,18.9,4.7
E00002346,72.2,18.9,9
E00002347,84.7,9.7,5.6
E00002348,83.3,12.1,4.6
E00002349,78.9,10.1,11
E00002350,72.4,13.8,13.8
E00002351,87.2,10.4,2.3
E00002352,87.7,9.3,3
E00002353,80.3,12.4,7.3
E00002354,83.8,11.9,4.4
E00002355,84.2,10.8,5.1
E00002356,85.4,11.5,3.1
E00002357,82.8,12.9,4.4
E00002358,86,9.9,4.1
E00002359,85,13.1,1.9
E00002360,81.9,14.1,4
E00002361,84.2,12.9,2.9
E00002362,86.2,9.5,4.3
E00002363,87.8,9,3.2
E00002364,85.2,11.4,3.4
E00002365,86.2,10.4,3.4
E00002366,85.2,11.2,3.6
E00002367,86.6,9.9,3.4
E00002368,90.9,7.4,1.6
E00002369,88.8,7.8,3.4
E00002370,82.2,11.7,6.1
E00002372,79,11.7,9.2
E00002378,80.4,11.2,8.4
E00002379,81.6,11.3,7.1
E00002380,88.2,8.2,3.7
E00002381,73.7,20.8,5.5
E00002382,76.7,17.7,5.6
E00002498,83.7,11.7,4.6
E00002500,77.3,11.5,11.2
E00002503,85.7,12.6,1.8
E00002507,81.3,14,4.7
E00002508,80.7,12.2,7.1
E00002510,91.3,6,2.7
E00002512,80.6,13.4,5.9
E00002515,86.9,9.7,3.5
E00002516,83.6,11.4,5
E00002517,85.1,11.1,3.8
E00002518,86.8,10.9,2.3
E00002521,78.2,14.8,7
E00002522,81.5,12.4,6
E00002523,88.5,8.6,2.9
E00002527,73.8,19.9,6.3
