geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00000625,52.1,47.9
E00000627,38.4,61.6
E00000636,51.9,48.1
E00000643,52.6,47.4
E00000646,46.1,53.9
E00000649,31.5,68.5
E00000652,36,64
E00000658,50.8,49.2
E00000663,53.9,46.1
E00000664,43.8,56.2
E00000666,27.6,72.4
E00000941,66.4,33.6
E00000947,63.1,36.9
E00000948,78.6,21.4
E00000949,65.3,34.7
E00000950,61.9,38.1
E00000951,54.4,45.6
E00000952,59.9,40.1
E00000953,35.3,64.7
E00000954,65.2,34.8
E00000955,59.7,40.3
E00000956,47.1,52.9
E00000958,42.6,57.4
E00000959,37.8,62.2
E00000960,44.3,55.7
E00001110,57.5,42.5
E00001115,51.5,48.5
E00001116,41.2,58.8
E00001145,60.7,39.3
E00001146,67.7,32.3
E00001147,52.7,47.3
E00001148,52.8,47.2
E00001154,55.7,44.3
E00002345,57,43
E00002346,47.1,52.9
E00002347,41.5,58.5
E00002348,33.2,66.8
E00002349,62.7,37.3
E00002350,39.6,60.4
E00002351,42.6,57.4
E00002352,48.2,51.8
E00002353,52.7,47.3
E00002354,45.6,54.4
E00002355,40.8,59.2
E00002356,30.5,69.5
E00002357,54.4,45.6
E00002358,39.8,60.2
E00002359,38,62
E00002360,50.3,49.7
E00002361,46.1,53.9
E00002362,36.6,63.4
E00002363,40,60
E00002364,36.7,63.3
E00002365,34.8,65.2
E00002366,50,50
E00002367,50.3,49.7
E00002368,30.1,69.9
E00002369,37.4,62.6
E00002370,43.6,56.4
E00002372,45,55
E00002378,53.1,46.9
E00002379,56.8,43.2
E00002380,43.8,56.2
E00002381,42.6,57.4
E00002382,34.6,65.4
E00002498,40.7,59.3
E00002500,38.4,61.6
E00002503,32.4,67.6
E00002507,43.9,56.1
E00002508,58.3,41.7
E00002510,41.8,58.2
E00002512,36.3,63.7
E00002515,46.9,53.1
E00002516,50.5,49.5
E00002517,43.1,56.9
E00002518,47.2,52.8
E00002521,38.1,61.9
E00002522,37.1,62.9
E00002523,48.7,51.3
E00002527,46.8,53.2
E00002607,29.2,70.8
E00002608,35.6,64.4
E00002609,54.5,45.5
E00002610,50.1,49.9
E00002611,54.9,45.1
E00002612,37.9,62.1
E00002613,52.2,47.8
E00002614,48.6,51.4
E00002615,56.8,43.2
E00002616,48.4,51.6
E00002617,36.7,63.3
