geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00000625,34.7,42.7,18.5,4
E00000627,37.8,51.3,9.2,1.7
E00000636,34.4,41,17.2,7.4
E00000643,27,51.3,20.9,0.9
E00000646,34.7,51.2,11.6,2.5
E00000649,52.9,35,10,2.1
E00000652,37.3,52.7,9.1,0.9
E00000658,34.8,42.4,20.1,2.7
E00000663,58.4,33.6,7.1,0.9
E00000664,58.1,33.5,6.7,1.7
E00000666,67.7,23.2,6.1,3
E00000941,22.4,38.5,29.4,9.8
E00000947,23.8,40.1,27.9,8.1
E00000948,3.2,35.2,46.4,15.2
E00000949,33.3,44,17.7,5
E00000950,16.4,43.8,28.9,10.9
E00000951,14.3,47.6,23.8,14.3
E00000952,13.6,44.9,28,13.6
E00000953,58.2,33.3,6.8,1.7
E00000954,8.8,35.2,42.4,13.6
E00000955,26.2,44.1,26.2,3.4
E00000956,24.4,50.4,16.8,8.4
E00000958,60.2,36.3,2.8,0.8
E00000959,24.2,52.2,16.6,7
E00000960,24.4,51.9,17.9,5.8
E00001110,30.5,37.4,21.4,10.7
E00001115,31.7,44.7,16.3,7.3
E00001116,50,29.8,16.7,3.5
E00001145,13.8,39,38.2,8.9
E00001146,11.3,42.7,33.1,12.9
E00001147,11.9,48.3,31.4,8.5
E00001148,10.9,55.5,24.4,9.2
E00001154,12.1,46.6,33.6,7.8
E00002345,36.4,34.6,21.5,7.5
E00002346,35.1,35.1,21.6,8.1
E00002347,14.1,48.4,25.8,11.7
E00002348,39.2,49,8.4,3.5
E00002349,47.7,34.4,14.8,3.1
E00002350,50.4,28.8,14.4,6.4
E00002351,14.8,51.4,22.5,11.3
E00002352,15.1,48.4,31,5.6
E00002353,45,45,8.3,1.8
E00002354,12.8,35,39.3,12.8
E00002355,34.1,40.7,20.3,4.9
E00002356,42.9,41.3,12.7,3.2
E00002357,17.5,38.1,34.1,10.3
E00002358,26.2,45.2,22.2,6.3
E00002359,19.7,38.6,26.8,15
E00002360,38.5,46.2,12.8,2.6
E00002361,12.1,43.9,33.3,10.6
E00002362,13.6,39.2,31.2,16
E00002363,11.5,41.8,32.8,13.9
E00002364,35,43.5,18.1,3.4
E00002365,25.4,44.3,22.1,8.2
E00002366,12.8,47.4,30.1,9.8
E00002367,10.7,35.6,32.9,20.8
E00002368,54.1,30.3,12.8,2.8
E00002369,39.2,40.6,15.4,4.9
E00002370,50.3,41.4,5.9,2.4
E00002372,56.1,37.3,5.2,1.4
E00002378,43.2,39.3,16,1.5
E00002379,28.6,49.7,18.3,3.4
E00002380,19.5,46,24.8,9.7
E00002381,24.7,51.3,20.7,3.3
E00002382,55.1,29.5,10.9,4.5
E00002498,30.5,48.1,16,5.3
E00002500,30.3,45.9,13.9,9.8
E00002503,40,40,17.5,2.5
E00002507,12.3,53.1,26.2,8.5
E00002508,33.3,43,19.3,4.4
E00002510,33.6,44,20.1,2.2
E00002512,50.4,43.2,6.5,0
E00002515,13.2,43.8,30.6,12.4
E00002516,15.6,43.8,32.8,7.8
E00002517,24.6,45.6,23.7,6.1
E00002518,13.6,47.5,29.7,9.3
E00002521,28.7,39.3,20.5,11.5
E00002522,27.4,40,25.9,6.7
E00002523,10.8,41.5,30,17.7
