geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00000625,17.7,23.4,36.3,22.6
E00000627,9.8,9.8,42.6,37.7
E00000636,16.1,28.2,28.2,27.4
E00000643,21.9,35.1,21.1,21.9
E00000646,19.8,25.6,43,11.6
E00000649,7.9,12.9,7.1,72.1
E00000652,9.2,19.3,11,60.6
E00000658,13.9,21.9,43.9,20.3
E00000663,12.6,10.8,60.4,16.2
E00000664,6.7,6.2,60.7,26.4
E00000666,5.1,6.1,6.1,82.7
E00000941,31.9,27.1,4.9,36.1
E00000947,33.7,27.3,18,20.9
E00000948,47.2,47.2,0,5.6
E00000949,53.5,16.9,7.7,21.8
E00000950,38,29.5,0,32.6
E00000951,40.9,29.9,0.8,28.3
E00000952,44.2,31.7,1.7,22.5
E00000953,5.7,9.7,3.4,81.3
E00000954,48.8,38.4,0,12.8
E00000955,33.8,22.8,0,43.4
E00000956,38,21.7,3.1,37.2
E00000958,7.3,4.5,17,71.3
E00000959,31.6,28.4,3.2,36.8
E00000960,33.3,26.3,14.1,26.3
E00001110,17.8,38.8,24.8,18.6
E00001115,18.4,21.6,34.4,25.6
E00001116,3.5,23.7,53.5,19.3
E00001145,35.5,37.1,0,27.4
E00001146,37.6,46.4,0.8,15.2
E00001147,41.5,39.8,0.8,17.8
E00001148,46.2,27.7,1.7,24.4
E00001154,36.6,43.8,2.7,17
E00002345,19.2,17.3,37.5,26
E00002346,31.6,27.2,10.5,30.7
E00002347,34.1,34.9,2.4,28.6
E00002348,29.9,12.5,5.6,52.1
E00002349,6.9,9.2,71,13
E00002350,23.4,18.5,47.6,10.5
E00002351,33.8,35.2,2.1,28.9
E00002352,30.4,39.2,0,30.4
E00002353,18.9,11.7,50.5,18.9
E00002354,42.7,30.8,1.7,24.8
E00002355,35.2,20.8,0,44
E00002356,22.2,18.3,0.8,58.7
E00002357,46.3,31.7,1.6,20.3
E00002358,30.7,21.3,10.2,37.8
E00002359,44.1,27.6,3.9,24.4
E00002360,12.9,28.4,31.9,26.7
E00002361,37.9,37.9,2.3,22
E00002362,43.5,25,0.8,30.6
E00002363,47.5,23.8,0.8,27.9
E00002364,9.7,25.1,16,49.1
E00002365,29.8,24.8,4.1,41.3
E00002366,43.1,36.2,2.3,18.5
E00002367,36.2,40.9,2.7,20.1
E00002368,10.1,14.7,3.7,71.6
E00002369,18.3,15.5,26.1,40.1
E00002370,7.6,18.2,24.7,49.4
E00002372,3.8,7.1,64.5,24.6
E00002378,5.4,6.8,66.8,21
E00002379,9.1,13.7,65.7,11.4
E00002380,32.7,24.8,16.8,25.7
E00002381,16.1,16.1,22.8,45
E00002382,10.2,15.9,36.3,37.6
E00002498,21.1,31.6,11.3,36.1
E00002500,29.5,28.7,3.3,38.5
E00002503,19,21.5,2.5,57
E00002507,51.9,25.6,0.8,21.7
E00002508,4.3,19.1,58.3,18.3
E00002510,23.9,22.4,21.6,32.1
E00002512,10.9,7.3,30.7,51.1
E00002515,53.7,23.1,2.5,20.7
E00002516,49.6,29.9,5.5,15
E00002517,34.8,28.7,3.5,33
E00002518,37.5,35,7.5,20
