geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00000625,17.7,19.4,62.9
E00000627,8.4,13.4,78.2
E00000636,22,22,56.1
E00000643,13.8,20.7,65.5
E00000646,17.6,21.8,60.5
E00000649,6.4,29.1,64.5
E00000652,3.7,38.5,57.8
E00000658,13.2,16.9,69.8
E00000663,8.9,43.8,47.3
E00000664,9.4,40,50.6
E00000666,26.3,21.2,52.5
E00000941,13.2,21.5,65.3
E00000947,8.3,26.6,65.1
E00000948,8,11.2,80.8
E00000949,8.5,36.2,55.3
E00000950,9.4,20.3,70.3
E00000951,10.3,20.6,69
E00000952,20.2,16,63.9
E00000953,19,21.8,59.2
E00000954,16,13.6,70.4
E00000955,11.6,21.2,67.1
E00000956,13.5,28.6,57.9
E00000958,9.8,35,55.3
E00000959,19.7,22.3,58
E00000960,18.6,25,56.4
E00001110,15.6,24.2,60.2
E00001115,16,21.6,62.4
E00001116,13.4,46.4,40.2
E00001145,18.3,15.9,65.9
E00001146,11.1,12.7,76.2
E00001147,13.6,12.7,73.7
E00001148,12.6,22.7,64.7
E00001154,15.8,12.3,71.9
E00002345,12.6,24.3,63.1
E00002346,16.2,25.2,58.6
E00002347,22.2,10.3,67.5
E00002348,11.9,26.6,61.5
E00002349,12.5,18.8,68.8
E00002350,13.8,56.9,29.3
E00002351,24.5,14.7,60.8
E00002352,10.3,11.9,77.8
E00002353,10,34.5,55.5
E00002354,16.1,15.3,68.6
E00002355,9.8,29.5,60.7
E00002356,22.4,21.6,56
E00002357,13,18.7,68.3
E00002358,15.1,22.2,62.7
E00002359,21.1,18.7,60.2
E00002360,8.6,31,60.3
E00002361,18.8,18.8,62.4
E00002362,23.4,19.5,57
E00002363,18.2,16.5,65.3
E00002364,15.7,18,66.3
E00002365,21.3,12.3,66.4
E00002366,20.8,16.2,63.1
E00002367,27.6,17.8,54.6
E00002368,18.2,21.8,60
E00002369,14.7,19.6,65.7
E00002370,15,23.1,61.8
E00002372,8.1,39.5,52.4
E00002378,9.4,24.6,66
E00002379,16,16.6,67.4
E00002380,21.3,18.5,60.2
E00002381,15.9,15.9,68.2
E00002382,11.3,41.3,47.5
E00002498,22.2,17,60.7
E00002500,20.8,30.8,48.3
E00002503,20.8,15,64.2
E00002507,22.5,20.2,57.4
E00002508,16.8,21.2,61.9
E00002510,14.1,36.3,49.6
E00002512,10.1,25.2,64.7
E00002515,18.7,15.4,65.9
E00002516,26.2,13.5,60.3
E00002517,18.5,16,65.5
E00002518,24.6,12.7,62.7
E00002521,16.7,20.8,62.5
E00002522,26.3,22.6,51.1
E00002523,14.6,19.2,66.2
E00002527,3,49.5,47.5
E00002607,1.9,44.2,53.8
E00002608,26.4,15.7,57.9
E00002609,11.6,12.4,76
E00002610,31.9,14.2,53.9
E00002611,18.9,9.8,71.3
E00002612,21,21.7,57.3
E00002613,23.6,8.1,68.3
E00002614,25.2,17.1,57.7
E00002615,10.9,15.1,73.9
E00002616,17.8,20.8,61.4
E00002617,20.4,15.9,63.7
E00002618,16.8,37.9,45.3
E00002619,19.1,14.8,66.1
E00002620,22.8,10.5,66.7
E00002621,20.2,11,68.8
E00002622,16.8,17.6,65.6
E00002623,27.3,14.4,58.3
E00002624,17.7,18.6,63.7
E00002625,8.4,37.4,54.2
E00002626,25.4,26.2,48.5
E00002627,19.3,15.6,65.2
E00002628,32.1,13.6,54.3
E00002629,29.7,11.5,58.8
E00002630,36,16,48
E00002631,23.4,15.3,61.3
E00002632,19.4,10.5,70.2
E00002633,30.6,10.2,59.3
E00002634,28,23,49
E00002635,28.6,11.3,60.2
E00002636,23.5,24.3,52.2
E00002637,16.1,31.5,52.4
E00002638,20.2,8.4,71.4
E00002740,22.6,8.7,68.7
E00002748,20,25.6,54.4
E00002750,16.7,15,68.3
E00002751,15.8,14,70.2
E00002752,24.4,15.1,60.5
E00002753,19.5,15.3,65.3
E00002754,13.6,18.6,67.8
E00002755,21.4,13.4,65.2
E00002756,22.6,13.7,63.7
E00002757,22,11.9,66.1
E00002758,27.9,14.4,57.7
E00002759,27.4,14.5,58.1
E00002760,21.7,13,65.2
E00002761,26.1,15.1,58.8
E00002763,24.8,15,60.2
E00002764,22.9,13.6,63.6
E00002765,19.3,22.7,58
E00002766,23.1,15.7,61.2
E00002767,31,13.3,55.8
E00002768,25.9,29.3,44.8
E00002769,17.3,22.8,59.8
E00002770,26.6,20.1,53.2
E00002772,19,17,64
E00002773,24.5,17.3,58.2
E00002775,32,12.3,55.7
E00002776,23.2,29.3,47.5
E00002777,25.4,16.7,57.9
E00002778,16.5,21.7,61.7
E00002779,3.4,38.1,58.5
E00002780,20,20.8,59.2
E00002781,27.4,30.6,42
E00002783,18.5,15.4,66.2
E00002786,15.1,52.2,32.8
E00002797,18.4,20.2,61.4
E00002798,18.2,14.5,67.3
E00002799,24.8,15.6,59.6
E00002800,18.8,12.8,68.4
E00002801,26.5,14.5,59
E00002802,26.1,15.1,58.8
E00002803,19.7,20.5,59.8
E00002804,23.1,15.7,61.2
E00002805,39.3,17.9,42.7
E00002806,27.6,17.9,54.5
E00002849,25.3,19.1,55.6
E00002851,26.2,10.3,63.5
E00002852,27,15.7,57.4
E00002854,18.2,16.8,65
E00002855,21.1,18,60.9
E00002856,28.1,16.5,55.4
E00002857,17.1,19,63.8
E00002858,26.5,13.7,59.8
E00002859,36.3,9.7,54
E00002861,20,25.4,54.6
E00002862,24.6,13.1,62.3
E00002863,37.4,12.2,50.4
E00002864,32.2,14,53.7
E00002865,21.7,12.5,65.8
E00002867,29.9,14,56.1
E00002868,27.4,13.7,59
E00002869,22.1,13.1,64.8
E00002870,11,30.5,58.5
E00002871,23,10.4,66.7
E00002872,23.5,16.5,60
E00002873,22.2,19.7,58.1
E00002876,38.1,10.6,51.3
E00002877,7.9,38.6,53.5
E00002878,25,13.4,61.6
E00002880,26.2,11.5,62.3
E00002881,27.7,25.7,46.5
E00002882,14,26.4,59.7
E00003003,14.5,12.2,73.3
E00003008,19.9,8.9,71.2
E00003009,17.1,17.9,65
E00003012,15.5,26.7,57.8
E00003013,15.9,15.9,68.2
E00010569,13.8,18.5,67.7
E00010570,12.3,16.4,71.3
E00010571,23.5,6.8,69.7
E00010572,19.4,16.3,64.3
E00010573,20.9,10.8,68.2
E00010574,16.7,15.9,67.4
E00010575,16.5,16.5,66.9
E00010576,14.2,26.4,59.4
E00010577,7.9,12.9,79.1
E00010578,14.2,17.2,68.7
E00010579,21.2,7.9,70.9
E00010580,26.8,17.6,55.6
E00010581,20.5,15.7,63.8
E00010582,27,9.9,63.1
E00010583,12.6,15.6,71.9
E00010584,13,13.8,73.2
E00010585,20.8,9.7,69.4
E00010586,14,21,65
E00010587,17.6,13.6,68.8
E00010588,12,14.1,73.9
E00010589,17.5,15.4,67.1
E00010590,13.2,14,72.9
E00010591,8.1,29,62.9
E00010592,10.1,17.4,72.5
E00010593,12.1,21,66.9
E00010594,13.7,18.3,67.9
E00010595,13.1,13.8,73.1
E00010596,10.4,50,39.6
E00010597,15.8,14.2,70
E00010598,1.9,55.3,42.7
