geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00000625,13.8,39.8,36.6,9.8
E00000627,6.8,63.6,26.3,3.4
E00000636,12.1,36.3,39.5,12.1
E00000643,5.2,31.3,47.8,15.7
E00000646,10,25.8,55.8,8.3
E00000649,57.9,37.1,2.1,2.9
E00000652,48.2,47.3,4.5,0
E00000658,13.1,32.2,44.8,9.8
E00000663,42.7,27.3,27.3,2.7
E00000664,52.8,21.9,21.3,3.9
E00000666,24,25,28,23
E00000941,8.2,27.4,14.4,50
E00000947,9.3,29.7,24.4,36.6
E00000948,0,2.4,20,77.6
E00000949,6.3,57.7,9.9,26.1
E00000950,3.9,22.7,26.6,46.9
E00000951,0.8,20.6,25.4,53.2
E00000952,5,10.9,26.1,58
E00000953,22.6,52,16.4,9
E00000954,0,0.8,27.2,72
E00000955,8.3,23.4,37.9,30.3
E00000956,4.5,32.6,25.8,37.1
E00000958,42.3,45.6,8.1,4
E00000959,7.1,20,51.6,21.3
E00000960,9.6,15.4,49.4,25.6
E00001110,7,39.5,45.7,7.8
E00001115,9.9,30.6,48.8,10.7
E00001116,40,27,24.3,8.7
E00001145,3.3,8.2,50.8,37.7
E00001146,0,4,58.4,37.6
E00001147,3.4,1.7,62.4,32.5
E00001148,8.3,1.7,55,35
E00001154,2.7,8.9,50.9,37.5
E00002345,1,49,37.5,12.5
E00002346,28.8,9,22.5,39.6
E00002347,2.4,6.3,35.4,55.9
E00002348,39.4,26.8,13.4,20.4
E00002349,14.8,43,35.2,7
E00002350,50.4,6.4,20.8,22.4
E00002351,2.8,5.6,49.3,42.3
E00002352,2.4,5.6,60,32
E00002353,21.1,64.2,11.9,2.8
E00002354,4.3,1.7,47,47
E00002355,30.6,16.9,12.1,40.3
E00002356,22.2,27.8,25.4,24.6
E00002357,0,12.1,38.7,49.2
E00002358,3.2,37.3,29.4,30.2
E00002359,0,4.8,52,43.2
E00002360,4.3,82.1,13.7,0
E00002361,2.3,3.8,24.6,69.2
E00002362,0,3.1,52.3,44.5
E00002363,2.4,13.8,17.9,65.9
E00002364,10.6,39.1,34.1,16.2
E00002365,0,27,28.7,44.3
E00002366,0.8,3.8,26.3,69.2
E00002367,5.4,6.7,9.4,78.5
E00002368,24.8,48.6,17.4,9.2
E00002369,4.9,65,15.4,14.7
E00002370,21.6,55,19.9,3.5
E00002372,55,33.6,7.6,3.8
E00002378,14.6,45.4,28.3,11.7
E00002379,8,39.8,38.1,14.2
E00002380,2.7,13.3,61.9,22.1
E00002381,11.4,47,32.2,9.4
E00002382,46.5,11.5,34.4,7.6
E00002498,6,49.6,25.6,18.8
E00002500,20.3,8.9,43.1,27.6
E00002503,23.1,39.3,16.2,21.4
E00002507,0,3.1,47.7,49.2
E00002508,5.3,40.4,38.6,15.8
E00002510,21.2,46.2,20.5,12.1
E00002512,16.5,67.6,14.4,1.4
E00002515,1.7,0.8,53.7,43.8
E00002516,0.8,1.6,46.9,50.8
E00002517,13,7.8,51.3,27.8
E00002518,4.2,0.8,56.3,38.7
E00002521,10.7,19.8,47.1,22.3
E00002522,12.6,4.4,58.5,24.4
E00002523,1.5,4.5,46.2,47.7
E00002527,49,40.2,7.8,2.9
E00002607,52.9,38.2,6.9,2
E00002608,0,1.6,55.2,43.2
E00002609,0.8,0.8,50.4,48.1
E00002610,7.8,4.3,64.5,23.4
E00002611,0,2.5,29.5,68
