geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00025605,52.4,6.1,41.5
E00025607,45.3,4.9,49.8
E00025608,50.5,6,43.5
E00025611,52.2,9.1,38.7
E00025612,51.5,9.7,38.8
E00025613,47.6,12.6,39.8
E00025614,48.7,12.2,39.1
E00025615,45.2,3.5,51.2
E00025616,58.4,3.2,38.3
E00025617,46.9,5.9,47.2
E00025618,48.8,7.5,43.7
E00025619,41.3,6.7,52
E00025622,42,9.9,48.1
E00025623,49.2,8.7,42.1
E00025625,39.9,10.9,49.3
E00025626,38.7,7.8,53.5
E00025628,40.2,4.6,55.2
E00025629,49.5,6.3,44.2
E00025630,45.1,7.5,47.4
E00025631,57,5.3,37.7
E00025632,51.6,6.5,41.8
E00025633,33.1,8.4,58.5
E00025634,46,7,47.1
E00025635,43.9,5,51
E00025636,42.2,7.9,49.9
E00025765,46.2,4.2,49.6
E00025772,40.6,4.5,54.8
E00025787,42.9,4.9,52.2
E00025788,44.5,3.8,51.7
E00025790,48.9,6.3,44.8
E00025791,47.3,3.1,49.6
E00025833,44.3,10.9,44.8
E00025842,55.9,6,38.1
E00025930,51.5,5.5,43.1
E00025948,44.2,6,49.8
E00025949,53.3,3.5,43.2
E00025968,48.6,9.3,42.1
E00025969,64.6,4.5,30.9
E00025970,54.5,7,38.5
E00025976,64.4,5.8,29.8
E00025988,58,4.3,37.7
E00025989,41.4,6.2,52.5
E00026078,73.5,2.7,23.9
E00026079,77.5,2.9,19.7
E00026081,59.4,0.9,39.6
E00026082,75.8,0.4,23.8
E00026083,76.4,1.9,21.6
E00026085,61.6,1.7,36.6
E00026086,68.9,0.5,30.6
E00026087,76.9,3.1,20
E00026088,78.9,2.6,18.5
E00026089,75.7,2.9,21.4
E00026090,77.3,3.9,18.8
E00026097,73.4,1.5,25.1
E00026098,78.7,2.8,18.5
E00026099,62.3,1.8,35.9
E00026100,74.6,4,21.4
E00026101,60.9,0.9,38.2
E00026103,78.4,0.9,20.7
E00026104,69.1,6.2,24.7
E00026105,74.5,4.2,21.3
E00026107,73.4,1.7,24.9
E00026109,83.4,2.3,14.3
E00026110,61.5,5.2,33.3
E00026112,78.1,3.9,18
E00026113,75.6,6.2,18.2
E00026114,75.5,5.1,19.4
E00026115,70.8,3.5,25.8
E00026118,73.5,3.1,23.5
E00026119,75.2,4.4,20.4
E00026121,68.6,1.1,30.4
E00026122,68.8,2.8,28.4
E00026123,74,2.3,23.6
E00026124,79.6,3.2,17.2
E00026125,73.7,3.2,23.1
E00026126,68.7,3.7,27.6
E00026127,65.6,5.3,29.1
E00026218,50.4,6.5,43.1
E00026219,53.8,8.8,37.5
E00026220,59,3.1,37.9
E00026221,47.7,6.3,46
E00026222,60.8,7.8,31.4
E00026223,44.1,6.5,49.3
E00026224,41.3,8.4,50.2
E00026225,45.8,5.6,48.6
E00026227,43.9,4.1,52
E00026228,43,5.6,51.4
E00026230,53.9,2.9,43.2
E00026231,51.9,4.2,43.9
E00026232,65.2,5.9,28.9
E00026233,58.4,3.8,37.8
E00026234,58.5,10.5,30.9
E00026235,48.2,7.7,44.1
E00026236,44.1,0.6,55.4
E00026237,59.5,4.4,36.1
E00026238,54.3,2.2,43.4
E00026239,59.9,7.9,32.2
E00026241,50.3,6.4,43.3
E00026242,46.5,4.2,49.3
E00026243,46.3,3.2,50.5
E00026244,40.9,6.4,52.6
E00026245,59.7,7.2,33
E00026246,49.4,7.1,43.5
E00026247,50.4,4.9,44.8
E00026248,49.8,6,44.2
E00026250,42.3,3.7,54.1
E00026251,26.1,9.9,64
E00026252,64.4,4.8,30.8
E00026254,41.3,6.6,52.1
E00026255,50.4,5.7,43.9
E00026379,68.7,10.3,21
E00026381,51.6,9.3,39
E00026383,60.5,8.8,30.7
E00026387,40.8,11.6,47.6
E00026392,46.9,5.3,47.8
E00026393,59.9,3.1,37
E00026395,40.5,9.5,50
E00026396,72,5.4,22.6
E00026397,45.8,9.5,44.7
E00026398,47.7,6.4,45.9
E00026400,73.2,5.2,21.6
E00026402,46.2,11.3,42.5
E00026403,45.8,6.8,47.4
E00026405,42.4,6.6,51
E00026406,58.1,6,35.9
E00026407,43.7,9.8,46.4
E00026408,66,14.7,19.2
E00026409,59.1,6.5,34.5
E00026412,42.6,6.4,51
E00026414,48.7,1.3,50
E00026417,45.4,9.7,44.9
E00026421,44.1,5.1,50.8
E00026422,52.7,3.8,43.5
E00026426,60.6,4.8,34.6
E00026427,46.9,3.3,49.9
E00026432,53,2.1,44.9
E00026435,52.4,1,46.6
E00026436,58.9,4.1,37
E00026445,56,7.3,36.7
E00026490,39.4,5.2,55.4
E00026493,41.1,8.9,50
E00026495,36.7,4.3,59
E00026496,46,4.5,49.6
E00026497,41.5,9.2,49.2
E00026498,44,9.5,46.4
E00026502,43.1,7.3,49.6
E00026503,39.9,7.8,52.3
E00026504,47.1,8.2,44.7
E00026505,41.6,8.8,49.6
E00026507,50.3,5.1,44.6
E00026508,50,8.5,41.5
