geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00025605,33.3,66.7
E00025607,28.1,71.9
E00025608,42.7,57.3
E00025611,37.4,62.6
E00025612,27.9,72.1
E00025613,25.2,74.8
E00025614,31.3,68.7
E00025615,27.6,72.4
E00025616,42.1,57.9
E00025617,28.7,71.3
E00025618,42.9,57.1
E00025619,35.2,64.8
E00025622,27.5,72.5
E00025623,30.7,69.3
E00025625,30.4,69.6
E00025626,29.4,70.6
E00025628,26.9,73.1
E00025629,27.8,72.2
E00025630,32.6,67.4
E00025631,37.8,62.2
E00025632,43.6,56.4
E00025633,12.8,87.2
E00025634,44.1,55.9
E00025635,37.7,62.3
E00025636,28.3,71.7
E00025765,33.1,66.9
E00025772,22.9,77.1
E00025787,30.4,69.6
E00025788,25.2,74.8
E00025790,22.9,77.1
E00025791,33,67
E00025833,27,73
E00025842,52.7,47.3
E00025930,49.6,50.4
E00025948,25.5,74.5
E00025949,43.4,56.6
E00025968,20,80
E00025969,28.2,71.8
E00025970,28,72
E00025976,22,78
E00025988,5.7,94.3
E00025989,3.7,96.3
E00026078,50.7,49.3
E00026079,30.3,69.7
E00026081,27.1,72.9
E00026082,26.7,73.3
E00026083,29.2,70.8
E00026085,24.4,75.6
E00026086,26.3,73.7
E00026087,30.4,69.6
E00026088,36.4,63.6
E00026089,44.9,55.1
E00026090,37.5,62.5
E00026097,40,60
E00026098,42.5,57.5
E00026099,47.1,52.9
E00026100,21.8,78.2
E00026101,29.4,70.6
E00026103,43.2,56.8
E00026104,16.9,83.1
E00026105,38.7,61.3
E00026107,43.4,56.6
E00026109,14.9,85.1
E00026110,10.3,89.7
E00026112,11.7,88.3
E00026113,17.3,82.7
E00026114,25.2,74.8
E00026115,28.1,71.9
E00026118,23.8,76.2
E00026119,33.3,66.7
E00026121,40.5,59.5
E00026122,31.9,68.1
E00026123,29.2,70.8
E00026124,28.9,71.1
E00026125,51.4,48.6
E00026126,37.8,62.2
E00026127,17.3,82.7
E00026218,36.8,63.2
E00026219,16.5,83.5
E00026220,51.3,48.7
E00026221,35,65
E00026222,22.6,77.4
E00026223,31.5,68.5
E00026224,29.8,70.2
E00026225,34,66
E00026227,27.6,72.4
E00026228,27.6,72.4
E00026230,40.7,59.3
E00026231,40.1,59.9
E00026232,24.2,75.8
E00026233,32.6,67.4
E00026234,28.6,71.4
E00026235,40.7,59.3
E00026236,31,69
E00026237,44.4,55.6
E00026238,49.3,50.7
E00026239,32.5,67.5
E00026241,40.8,59.2
E00026242,29.5,70.5
E00026243,49.1,50.9
E00026244,26.3,73.7
E00026245,28,72
E00026246,33.4,66.6
E00026247,44.2,55.8
E00026248,41.6,58.4
E00026250,29.6,70.4
E00026251,1.5,98.5
E00026252,40.8,59.2
E00026254,20.3,79.7
E00026255,40,60
E00026379,13.5,86.5
E00026381,25.3,74.7
E00026383,27.4,72.6
E00026387,26,74
E00026392,25.8,74.2
E00026393,16.8,83.2
E00026395,30.3,69.7
E00026396,32.6,67.4
E00026397,18.8,81.2
E00026398,32.4,67.6
E00026400,19.9,80.1
E00026402,23.8,76.2
E00026403,23.6,76.4
E00026405,36.2,63.8
E00026406,14.9,85.1
