geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00025605,43.7,43.7,10.7,1.9
E00025607,44.8,41.4,10.3,3.4
E00025608,43.1,44.6,10.3,2
E00025611,47.6,37.6,12.4,2.4
E00025612,50.9,38.8,7.9,2.4
E00025613,61.9,33.9,3.6,0.6
E00025614,36.9,56.3,5.8,1
E00025615,46.3,45.6,5.1,2.9
E00025616,33.8,42.3,23.9,0
E00025617,52.7,35.7,9.9,1.6
E00025618,45.4,44.4,8.3,1.9
E00025619,46.2,36.3,16.5,1.1
E00025622,55.8,41.6,1.8,0.9
E00025623,49.7,40,7.4,2.9
E00025625,43.5,47.3,6.9,2.3
E00025626,47,40.2,11.4,1.5
E00025628,60.9,30.4,6.5,2.2
E00025629,54.1,37.3,7.3,1.3
E00025630,49.7,38.2,8.9,3.2
E00025631,48.9,41.2,9.3,0.5
E00025632,36.2,49.2,12.3,2.3
E00025633,63.8,30.9,5.3,0
E00025634,37.5,45.2,13.7,3.6
E00025635,44.6,44.6,9.1,1.7
E00025636,56.2,33.6,7.4,2.8
E00025765,46.8,43.3,7.8,2.1
E00025772,60.2,32.7,7.1,0
E00025787,51.7,37.4,7.5,3.4
E00025788,41.8,42.3,11.3,4.6
E00025790,51.5,34.3,13.4,0.7
E00025791,46.1,45.3,8.6,0
E00025833,56.4,35,7.7,0.9
E00025842,27,55.5,15,2.5
E00025930,16.3,37.5,30.8,15.4
E00025948,55.8,35.5,8,0.7
E00025949,36.8,42.5,10.4,10.4
E00025968,49,40.8,10.2,0
E00025969,32.8,52.3,13.2,1.7
E00025970,47.7,29.5,14.8,8
E00025976,55.4,38.7,5.4,0.5
E00025988,78.3,20.8,0.8,0
E00025989,71.4,26.2,2.4,0
E00026078,13.8,50.5,27.5,8.3
E00026079,13.7,58.8,26,1.5
E00026081,37.1,53.6,7.9,1.4
E00026082,18.4,51.8,27.2,2.6
E00026083,20.8,58.5,19.2,1.5
E00026085,38.8,48.8,10.7,1.7
E00026086,19.4,57.3,21.8,1.6
E00026087,27.5,41.9,28.1,2.5
E00026088,17,56.3,22.2,4.4
E00026089,15,47.5,29.2,8.3
E00026090,25.9,54.4,17,2.7
E00026097,10,51.7,32.5,5.8
E00026098,11.7,57.5,26.7,4.2
E00026099,16.5,55.7,22.6,5.2
E00026100,33.5,49.5,16.1,0.9
E00026101,26.8,50,18.8,4.5
E00026103,18.8,58,20.5,2.7
E00026104,41.5,43.6,10.6,4.3
E00026105,14.8,61.7,20.9,2.6
E00026107,13,52.8,26.8,7.3
E00026109,38.4,41.8,11.6,8.2
E00026110,51,32.7,13.5,2.9
E00026112,35.8,47.4,14.4,2.3
E00026113,48.7,37.5,9.2,4.6
E00026114,35,46.6,16,2.5
E00026115,30.7,49.3,16.4,3.6
E00026118,32.5,49.2,18.3,0
E00026119,26.6,49.5,19.3,4.6
E00026121,15.4,53.1,27.7,3.8
E00026122,18.3,53.9,21.7,6.1
E00026123,26.6,47.7,21.1,4.7
E00026124,17.2,61.9,19.4,1.5
E00026125,8.7,55.8,31.2,4.3
E00026126,20.8,54.6,23.1,1.5
E00026127,35,38.6,20.7,5.7
E00026218,23.9,44.2,22.1,9.7
E00026219,57.8,35.9,5.7,0.5
E00026220,11.8,51.3,30.3,6.7
E00026221,40.7,39.8,16.7,2.8
E00026222,51,37.5,9.1,2.4
E00026223,40.4,38.5,18,3.1
E00026224,32.2,44.4,17,6.4
E00026225,25,42.9,27.4,4.8
E00026227,46.7,40.2,10.3,2.8
E00026228,31.8,48.6,17.6,2
E00026230,28.6,39.7,23.8,7.9
E00026231,25.7,38.6,24.8,10.9
E00026232,38.4,49.5,10.1,2
E00026233,33.3,49.4,14.2,3.1
E00026234,36.4,46.5,11.6,5.4
E00026235,18.7,53.2,20.9,7.2
E00026236,51.4,35.2,11.4,1.9
E00026237,51.5,31.6,11.8,5.1
E00026238,19.2,35.4,34.6,10.8
E00026239,38.5,44.8,13.1,3.6
E00026241,30.4,46.4,16.7,6.5
E00026242,40.8,44.1,13.2,2
E00026243,22.5,49.3,19.7,8.5
E00026244,47.3,46.4,6.4,0
E00026245,41.7,38.8,16.5,2.9
E00026246,28.2,53,13.4,5.4
E00026247,34.8,48.5,14.4,2.3
E00026248,29.8,47.6,13.6,8.9
E00026250,40.6,44.4,13.5,1.5
E00026251,42.3,26.2,16.9,14.6
E00026252,14.6,52.2,24.9,8.3
E00026254,45.7,41.9,10.9,1.6
E00026255,31.3,47,15.7,6.1
E00026379,62.3,33.5,3,1.2
E00026381,62.3,31.1,4.9,1.6
E00026383,49.7,44.7,3.8,1.9
E00026387,52.9,39.7,5.1,2.2
E00026392,54.1,42.8,3.1,0
E00026393,47.1,44.3,8.6,0
E00026395,54.7,35.9,8.6,0.8
E00026396,29.6,59.3,7.4,3.7
E00026397,64.7,29.3,4.8,1.2
E00026398,45,44.2,8.5,2.3
E00026400,44,52.3,3.7,0
E00026402,50.8,46,1.6,1.6
E00026403,55.6,39.3,4.4,0.7
E00026405,64.5,29.1,3.6,2.7
E00026406,50.9,44.7,3.1,1.3
E00026407,65.9,30.4,3,0.7
E00026408,64,34.8,1.1,0
E00026409,41.1,43.5,12.6,2.8
E00026412,32.4,40.3,20.1,7.2
E00026414,38,38.8,14.9,8.3
E00026417,32.8,35.2,20.8,11.2
E00026421,41.4,37.1,17.2,4.3
E00026422,35.2,43,16.4,5.5
E00026426,15.6,51.3,26.3,6.9
E00026427,32.9,42.8,16.8,7.5
