areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00005280,5.9,22.8,71.3
E00005282,8.3,15.8,75.8
E00005285,9.6,24.8,65.6
E00005286,8.1,41.5,50.4
E00005337,4.3,19.7,76.1
E00005364,7,28.7,64.3
E00005365,8.1,19.8,72.1
E00005368,5.5,17.2,77.3
E00005369,5.7,20.3,74
E00005370,11.4,15.8,72.8
E00005371,3.8,53.4,42.9
E00005372,12,31.5,56.5
E00005373,12.4,19.4,68.2
E00005374,10.1,16.3,73.6
E00005375,7.5,19.8,72.6
E00005376,4.4,23,72.6
E00005377,7.1,34.7,58.2
E00005378,8.7,19.7,71.7
E00005379,12.5,23.4,64.1
E00005380,8.3,22.3,69.4
E00005381,11.6,20.2,68.2
E00005382,11.5,52.9,35.6
E00005383,6.3,21.9,71.9
E00005384,9.3,22.9,67.8
E00005385,12,17.3,70.7
E00005386,7,12.3,80.7
E00005387,9.2,34.6,56.2
E00005388,8.1,15.4,76.4
E00005390,11.3,23.2,65.5
E00005393,7.4,24,68.6
E00005394,9.7,19.4,71
E00005395,9.4,18,72.7
E00005482,6.7,18.7,74.6
E00005483,3.9,10.2,85.9
E00005484,5.4,19.7,74.8
E00005485,4.7,14.8,80.5
E00005486,5.6,29.4,65.1
E00005487,9.2,22.7,68.1
E00005488,7.6,13.4,79
E00005490,4.5,55.2,40.3
E00005491,8.5,20.9,70.5
E00005492,6.6,27,66.4
E00005496,6.2,32.2,61.6
E00005497,9,9.8,81.1
E00005499,10.2,24.2,65.6
E00005500,7,17.2,75.8
E00005501,7.1,23,69.8
E00005502,9.6,19.2,71.2
E00005503,13.4,14.2,72.4
E00005504,12.5,11.7,75.8
E00005505,5.4,31.5,63.1
E00005507,8.6,12.6,78.8
E00005509,8.3,12.8,78.9
E00005510,5.4,50.8,43.8
E00005512,4.1,17.4,78.5
E00005513,6.5,22.8,70.7
E00005515,6.1,11.4,82.6
E00005516,6.4,9.6,84
E00005517,5.5,27.3,67.2
E00005518,5,8.4,86.6
E00005576,2.9,24.6,72.5
E00005577,4.1,26.5,69.4
E00005578,7.3,24,68.7
E00005579,5.8,28.8,65.5
E00005580,7.9,14.3,77.8
E00005581,4.8,18.5,76.6
E00005582,10,27.3,62.7
E00005583,8.2,13.9,77.9
E00005585,5.2,23.5,71.3
E00005586,7.8,22.6,69.6
E00005587,9.8,17.1,73.2
E00005588,7.4,22.1,70.5
E00005589,6.7,18.3,75
E00005590,8.7,32.9,58.4
E00005591,7.8,29.6,62.6
E00005592,9.9,13.9,76.2
E00005603,11.7,20,68.3
E00005606,14.7,25.7,59.6
E00157276,3.8,40.5,55.7
E00157294,5.2,34.3,60.4
E00157296,4.1,26.8,69.1
E00157297,3.9,21.9,74.2
E00157298,4.7,20.3,75
E00157299,8.5,22.3,69.2
E00157300,5.3,18.9,75.7
E00157308,4.9,34.5,60.6
E00157309,4.4,32.7,62.9
E00157310,5.2,29.9,64.9
E00157311,6.6,34.3,59
E00157312,8.5,20,71.5
E00157313,7.5,40.6,51.9
E00157314,3.2,56.8,40
E00157315,4.6,20.4,75
E00157316,5.2,24.7,70.1
E00157317,5.7,19.7,74.6
E00157318,9.9,21.1,69.1
E00157319,4.5,33.3,62.1
E00157320,7.6,26.5,65.9
E00157321,5.4,44.3,50.3
E00157322,4,13.7,82.3
E00157323,7.4,19.1,73.5
E00157324,4.6,13.7,81.7
E00157325,2.6,29.6,67.8
E00157326,4.1,24.4,71.5
E00157327,6.5,42.3,51.2
E00157328,9.4,23.6,66.9
E00157329,6.6,20.6,72.8
E00157330,7,17.4,75.7
E00157331,4.4,32.4,63.2
E00157332,6.8,26.4,66.9
E00157333,3.7,30.1,66.2
E00157346,4.2,44.1,51.7
E00157347,4.6,36.1,59.2
E00157348,5.5,25.8,68.8
E00157349,7.1,26,66.9
E00157350,3.7,38.7,57.7
E00157352,3.8,17.7,78.5
E00157353,4.2,42.2,53.6
E00157355,3.1,37.4,59.5
E00157356,0,46.8,53.2
E00157357,1.4,20,78.6
E00157360,5.2,16.5,78.3
E00157361,9.2,19.8,71
E00170412,7.9,23.7,68.4
E00170413,0.8,68.6,30.5
E00170414,3.6,36,60.4
E00170421,6.6,31.9,61.5
E00170422,9.4,24.5,66
E00170425,8.4,17.6,73.9
E00174957,4.2,21.2,74.6
E00174959,4.3,11.1,84.6
E00190495,2.5,43,54.5
E00190498,11.1,26.7,62.2
