areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00005280,81.2,4.9,13.9
E00005282,79.6,13.6,6.8
E00005285,74.1,17.1,8.8
E00005286,71.7,15.9,12.4
E00005337,85.9,6.6,7.5
E00005364,83.5,8.1,8.4
E00005365,61.1,13.4,25.5
E00005368,68.8,22.5,8.7
E00005369,71.9,13.1,15
E00005370,78.5,8.2,13.2
E00005371,64.1,15.1,20.7
E00005372,72.2,13,14.8
E00005373,72.8,11.5,15.7
E00005374,75.4,5.1,19.5
E00005375,74.4,8.1,17.5
E00005376,72.1,9.7,18.2
E00005377,69.4,10.8,19.8
E00005378,76.4,8.8,14.7
E00005379,78.4,6.1,15.5
E00005380,72.4,7.2,20.4
E00005381,75.9,10.5,13.7
E00005382,72.2,7,20.9
E00005383,72.6,11.8,15.6
E00005384,78.2,7,14.8
E00005385,75.5,8.7,15.8
E00005386,77.6,6.1,16.4
E00005387,71.5,9.6,18.9
E00005388,72.8,10.8,16.4
E00005390,73,15.8,11.2
E00005393,75.8,15.4,8.7
E00005394,80.1,11.7,8.3
E00005395,77.4,3.9,18.7
E00005482,89.7,6.6,3.7
E00005483,93.5,3.5,3
E00005484,86.2,6.4,7.4
E00005485,91.5,4.4,4.1
E00005486,85,6.5,8.5
E00005487,86.8,6.1,7.1
E00005488,88.3,7.4,4.3
E00005490,82.3,4.6,13.1
E00005491,92.3,2.4,5.3
E00005492,83.4,4.9,11.7
E00005496,87.5,8.6,4
E00005497,86.7,7.2,6.1
E00005499,84,4.9,11.2
E00005500,89.2,4.3,6.5
E00005501,86.3,6.2,7.6
E00005502,85.1,7.8,7.2
E00005503,85.9,4.6,9.5
E00005504,94.4,1.5,4.1
E00005505,79.7,10.3,10
E00005507,94.9,3.3,1.8
E00005509,90.1,5.7,4.2
E00005510,87.9,4,8.1
E00005512,89,6.7,4.3
E00005513,94,3.3,2.7
E00005515,91.6,6.5,1.8
E00005516,93.8,2.4,3.8
E00005517,84.9,10.4,4.7
E00005518,95,2.9,2
E00005576,89,4.5,6.6
E00005577,88.5,1.1,10.4
E00005578,89,5.1,5.9
E00005579,86.2,6.2,7.6
E00005580,92.7,3.6,3.6
E00005581,94.2,2.8,3.1
E00005582,81.6,10.9,7.5
E00005583,93.6,3.7,2.7
E00005585,90.8,3.2,6
E00005586,88,4.3,7.6
E00005587,83.8,6.7,9.5
E00005588,85.2,9.6,5.1
E00005589,84.3,5.7,10.1
E00005590,89.1,5,5.9
E00005591,90,1.5,8.5
E00005592,90.7,6.7,2.6
E00005603,92.2,5.8,1.9
E00005606,77.5,15.4,7
E00157276,90.5,2,7.5
E00157294,78.7,4.8,16.5
E00157296,87.5,2.8,9.7
E00157297,84.8,6,9.2
E00157298,83.2,8.4,8.4
E00157299,89.8,5,5.2
E00157300,84.2,7.2,8.6
E00157308,83.8,7.3,8.9
E00157309,86,4.8,9.1
E00157310,88.8,3.9,7.3
E00157311,92,4.2,3.9
E00157312,80.6,7.4,12
E00157313,76.9,6.1,17
E00157314,82.1,2.7,15.2
E00157315,94.1,1.1,4.8
E00157316,86.4,2.9,10.7
E00157317,90.8,1.3,7.9
E00157318,87.7,2.5,9.8
E00157319,88.5,3.8,7.7
E00157320,85.4,3.2,11.4
E00157321,81.8,2.5,15.7
E00157322,80.8,4.4,14.8
E00157323,90.1,6.6,3.3
E00157324,95,3.2,1.8
E00157325,90.2,8.3,1.5
E00157326,89.4,5,5.6
E00157327,83.5,4.8,11.6
E00157328,83.3,9.2,7.4
E00157329,91.2,4.5,4.2
E00157330,90.3,6.6,3.1
E00157331,87.6,7,5.4
E00157332,92.1,4.4,3.6
E00157333,93,4.2,2.8
E00157346,81.5,12.6,5.9
E00157347,81.2,11,7.8
E00157348,86.1,7.8,6.1
E00157349,80.8,5.5,13.7
E00157350,80.6,6.3,13.1
E00157352,90.9,5.3,3.8
E00157353,80.1,7.7,12.2
E00157355,85.1,6.2,8.7
E00157356,86.4,8.1,5.5
E00157357,89.2,6.2,4.6
E00157360,91.1,5.6,3.3
E00157361,91.5,3.8,4.7
E00170412,87.1,7,6
E00170413,86.8,8.4,4.8
E00170414,78.3,7.9,13.8
E00170421,79.9,5.6,14.5
E00170422,88.7,3.6,7.6
E00170425,87.7,6.3,6
E00174957,87.9,7.7,4.4
E00174959,91.1,6.4,2.5
E00190495,85.2,6.5,8.3
E00190498,81.1,11.8,7.1
