areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00004881,10.5,47.4,42.1
E00004885,18.9,40,41.1
E00004888,21.4,55.4,23.2
E00004892,25.4,41,33.6
E00004894,16.2,47.1,36.8
E00004905,20,41.3,38.7
E00004910,12.5,68.1,19.4
E00004956,16.3,48.9,34.8
E00004957,13.4,40.2,46.4
E00004958,12.8,55,32.1
E00004959,15.1,43.7,41.3
E00004960,17.4,45.5,37.2
E00004961,18.1,37.2,44.7
E00004965,15.5,46.4,38.1
E00004966,20.1,32.8,47
E00004967,18.3,43,38.7
E00004968,19.5,46,34.5
E00004969,17.9,44.9,37.2
E00004970,17.6,39.2,43.2
E00004971,16,43.6,40.4
E00004973,19.4,34.7,46
E00004974,20.8,45.5,33.7
E00004984,12.8,50,37.2
E00004986,12.9,40.3,46.8
E00004987,20.2,36.7,43.1
E00004988,18.4,48.2,33.3
E00004989,19.4,39.8,40.7
E00004990,17,42.2,40.7
E00004992,16.2,46.5,37.3
E00004994,12.9,51.1,36
E00004996,11.1,54.4,34.4
E00004998,13.4,48.5,38.1
E00004999,23.3,38.8,37.9
E00005000,15.8,49.3,34.9
E00005001,14.8,29.6,55.6
E00005002,17,38.4,44.6
E00005003,15.6,43.3,41.1
E00005004,13.8,50,36.2
E00005005,12.4,47.9,39.7
E00005006,21.1,34.9,44
E00005007,23.5,39.7,36.8
E00005008,12,38,50
E00005009,14.4,41.9,43.8
E00005011,12,47,41
E00005012,27.6,31.6,40.8
E00005013,12.7,49.3,38
E00005014,18.5,43.5,38
E00005015,15,41.9,43.1
E00005016,9.4,30.7,59.8
E00005017,12.1,40.4,47.5
E00005018,15.8,48.2,36
E00005019,22.1,41.6,36.3
E00005021,17.8,41.1,41.1
E00005022,8.9,45.6,45.6
E00005023,24,39.5,36.4
E00005024,16.7,35.7,47.6
E00005025,15.5,35.5,49.1
E00005026,17.2,36.2,46.6
E00005027,8.9,40.2,50.9
E00005028,21.6,38.1,40.3
E00005029,15.1,44.5,40.3
E00005030,11.1,45.9,43
E00005032,10.2,50.4,39.4
E00005033,19,42.1,38.9
E00005034,14,44.1,41.9
E00005035,22.1,36.5,41.3
E00005036,15.5,35.9,48.5
E00005039,10.2,41.5,48.3
E00005040,12.5,43.8,43.8
E00005041,16.2,36.5,47.3
E00005042,16.5,33.8,49.6
E00005043,16.8,42.4,40.8
E00005044,21.2,34.5,44.2
E00005045,13.7,34.2,52.1
E00005046,10.1,51.7,38.2
E00005047,25.3,42.1,32.6
E00005048,12.9,36.6,50.5
E00005049,23.8,34.7,41.6
E00005050,16.9,37.7,45.4
E00005051,12.5,33.8,53.7
E00005052,13.1,39.3,47.5
E00005053,15.8,50.5,33.7
E00005054,14.3,47.6,38.1
E00005132,9.8,60.9,29.3
E00005133,20,53.9,26.1
E00005134,16,58.7,25.3
E00005135,19.7,45.9,34.4
E00005136,14.3,61.2,24.5
E00005137,13.6,42,44.4
E00005138,18.3,56.3,25.4
E00005140,5.8,57.2,37
E00005144,10.8,69.9,19.3
E00005146,19.7,55.7,24.6
E00005148,11.8,69.1,19.1
E00005149,13,70.1,16.9
E00005150,21.3,67.2,11.5
E00005151,20.6,54,25.4
E00005152,23.9,52.2,23.9
E00005153,11.9,57.6,30.5
E00005155,14.3,57.1,28.6
E00005157,15.1,43.8,41.1
E00005158,12.8,62.8,24.4
E00005159,10,65,25
E00005160,16.9,53.8,29.2
E00005162,20.2,40.4,39.4
E00005163,19.3,54.4,26.3
E00005164,21.1,45.1,33.8
E00005165,17.2,60.9,21.8
E00005166,12,63,25
