areacd,in_full_time_education-001,in_full_time_education-002
E00004881,14.2,85.8
E00004885,24.1,75.9
E00004888,21,79
E00004892,20.9,79.1
E00004894,21.6,78.4
E00004905,21.5,78.5
E00004910,18.7,81.3
E00004956,17.7,82.3
E00004957,23.9,76.1
E00004958,21.1,78.9
E00004959,23.6,76.4
E00004960,25.7,74.3
E00004961,27.3,72.7
E00004965,30.4,69.6
E00004966,32.2,67.8
E00004967,24.3,75.7
E00004968,24.1,75.9
E00004969,18.9,81.1
E00004970,25.9,74.1
E00004971,26.7,73.3
E00004973,28.4,71.6
E00004974,27.9,72.1
E00004984,19.9,80.1
E00004986,27.6,72.4
E00004987,28,72
E00004988,19.6,80.4
E00004989,30,70
E00004990,20.8,79.2
E00004992,21.1,78.9
E00004994,26.2,73.8
E00004996,25.5,74.5
E00004998,23.4,76.6
E00004999,23,77
E00005000,22.2,77.8
E00005001,25.5,74.5
E00005002,19.5,80.5
E00005003,25.2,74.8
E00005004,19.7,80.3
E00005005,24.6,75.4
E00005006,26,74
E00005007,25.5,74.5
E00005008,32.5,67.5
E00005009,28.3,71.7
E00005011,24.8,75.2
E00005012,27.2,72.8
E00005013,26.9,73.1
E00005014,28.7,71.3
E00005015,23.5,76.5
E00005016,23.6,76.4
E00005017,28,72
E00005018,23.1,76.9
E00005019,29.5,70.5
E00005021,28.7,71.3
E00005022,29,71
E00005023,27.2,72.8
E00005024,41.8,58.2
E00005025,28.5,71.5
E00005026,26.2,73.8
E00005027,31.3,68.8
E00005028,19.4,80.6
E00005029,26.6,73.4
E00005030,15.4,84.6
E00005032,32.2,67.8
E00005033,28.6,71.4
E00005034,24.5,75.5
E00005035,25.1,74.9
E00005036,24.3,75.7
E00005039,27.9,72.1
E00005040,28.7,71.3
E00005041,25.2,74.8
E00005042,27.5,72.5
E00005043,26.6,73.4
E00005044,31.3,68.7
E00005045,20.9,79.1
E00005046,27.7,72.3
E00005047,27.4,72.6
E00005048,29.1,70.9
E00005049,26.3,73.7
E00005050,31.7,68.3
E00005051,28.6,71.4
E00005052,23.4,76.6
E00005053,27.7,72.3
E00005054,23.1,76.9
E00005132,19.1,80.9
E00005133,16.2,83.8
E00005134,17.3,82.7
E00005135,23.4,76.6
E00005136,16.9,83.1
E00005137,19.5,80.5
E00005138,21.6,78.4
E00005140,15.3,84.7
E00005144,12.5,87.5
