areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00004881,65.8,24.8,9.4
E00004885,88.1,8.2,3.7
E00004888,83.3,12.9,3.8
E00004892,90.1,6.1,3.8
E00004894,90.8,6.6,2.6
E00004905,84.5,11.1,4.4
E00004910,83.9,11.9,4.2
E00004956,83,12.5,4.5
E00004957,80.9,16.6,2.5
E00004958,82.9,11.1,6
E00004959,86.2,11.5,2.3
E00004960,86.8,8.1,5.1
E00004961,86.3,9.7,4
E00004965,88.8,9.4,1.8
E00004966,84.3,10.1,5.6
E00004967,86.4,8,5.6
E00004968,88.4,9.3,2.3
E00004969,82.1,12,6
E00004970,86.8,10.3,2.8
E00004971,87.2,9.4,3.4
E00004973,84.2,10.6,5.2
E00004974,87.6,10.3,2.2
E00004984,81.8,14.2,4
E00004986,85.4,10.7,3.9
E00004987,85.6,10.2,4.2
E00004988,79,13.4,7.5
E00004989,84.5,13.4,2.2
E00004990,78,18,4.1
E00004992,83.8,11.4,4.8
E00004994,82,14.2,3.8
E00004996,85.3,12.3,2.5
E00004998,85.9,10.9,3.3
E00004999,83.5,12.1,4.3
E00005000,86,10.9,3.1
E00005001,83.8,10.8,5.4
E00005002,88.2,9,2.8
E00005003,88.1,7.5,4.4
E00005004,85.8,9.6,4.6
E00005005,85.5,10.5,3.9
E00005006,83.2,13.1,3.7
E00005007,85,11.2,3.8
E00005008,86.1,10.6,3.3
E00005009,76.6,16.3,7.1
E00005011,81.3,12.2,6.6
E00005012,84.5,12.1,3.4
E00005013,78.6,14.4,7
E00005014,84.1,12.8,3.1
E00005015,81.7,13,5.3
E00005016,80.7,13.7,5.6
E00005017,79.9,14.8,5.4
E00005018,81.8,13.7,4.5
E00005019,86.5,10,3.5
E00005021,84.2,11.3,4.5
E00005022,84.8,9.8,5.3
E00005023,86.5,10.2,3.3
E00005024,85.5,10.6,3.9
E00005025,84.3,12,3.7
E00005026,78.3,10.8,10.8
E00005027,85.9,8.1,5.9
E00005028,83.2,11.5,5.2
E00005029,84.2,11.7,4.1
E00005030,60.3,20.7,19
E00005032,80.1,14.2,5.7
E00005033,79.7,11.9,8.4
E00005034,77,14.2,8.7
E00005035,85.1,10.2,4.6
E00005036,80.8,15.7,3.5
E00005039,83.1,13.4,3.5
E00005040,84.3,11,4.7
E00005041,85.5,10.2,4.3
E00005042,86.5,11.1,2.4
E00005043,86,11.5,2.5
E00005044,88.4,9,2.5
E00005045,80.7,12.5,6.8
E00005046,88.9,8.3,2.8
E00005047,86,8.9,5.1
E00005048,83.4,10.8,5.7
E00005049,83.4,11.7,4.8
E00005050,87.3,8.3,4.5
E00005051,77.2,15.9,7
E00005052,87.2,8.5,4.3
E00005053,86.9,11.2,1.9
E00005054,82.7,14.6,2.8
E00005132,87.5,10.5,2
E00005133,85.5,10.5,4.1
E00005134,89.3,8.5,2.2
E00005135,88.7,7.4,3.9
E00005136,89,7.8,3.2
E00005137,87.2,9.2,3.6
E00005138,92,5.7,2.2
E00005140,80.9,11.5,7.7
E00005144,78.6,10.5,10.8
E00005146,85.6,11.3,3.1
E00005148,91.9,7.4,0.7
E00005149,84,13.6,2.4
E00005150,85.3,11.7,3
E00005151,90.4,7.2,2.4
E00005152,85.5,10.2,4.3
E00005153,86.1,10.8,3.1
E00005155,85.3,10.8,3.9
E00005157,87.1,9.3,3.6
E00005158,81.4,13.9,4.7
E00005159,87.5,9.2,3.3
E00005160,85.1,11.8,3.1
E00005162,85,11.5,3.4
E00005163,85.7,10.5,3.9
E00005164,85.7,9,5.3
E00005165,86.7,8.9,4.4
E00005166,91.2,6.4,2.5
E00005167,90.4,8.7,1
E00005168,87,9.9,3.1
E00005169,86.1,10.3,3.6
E00005170,88.7,8.7,2.7
E00005171,90.2,7.6,2.2
E00005172,86.6,10.9,2.5
E00005173,85.4,9.7,4.9
E00005174,87.1,12,0.9
E00005175,85.9,11.2,3
E00005177,89.1,7.2,3.6
E00005178,86.2,11.8,2.1
E00005179,83.1,12.8,4.2
E00005180,88.4,8.2,3.3
E00005181,86.7,9,4.3
E00005182,87.6,8.6,3.9
E00005184,86.9,8.8,4.4
E00005189,81.2,13.5,5.2
E00005191,89.2,9.1,1.8
E00005193,80.1,11.5,8.4
E00005194,88,9.9,2.2
E00005195,90.2,6.5,3.3
E00005196,85,10.5,4.4
E00005199,69.1,16.8,14.1
E00005201,88.2,8.8,3
E00005204,82.8,10.7,6.6
E00005208,82.6,9.7,7.6
E00005209,81.3,15.2,3.4
E00005210,83.4,9.2,7.4
E00005211,76.6,16.1,7.3
E00005213,86.5,11.3,2.3
E00005214,91.7,6.1,2.3
E00005215,83.2,12.3,4.5
E00005216,80.3,13,6.7
E00005217,85.7,11.7,2.6
E00005220,84.7,11.7,3.6
E00005221,94.5,5.1,0.4
E00005222,84.6,13,2.4
E00005223,86.5,9.5,4
E00005224,86.9,10.1,3.1
E00005225,83.5,13.4,3.1
E00005227,82,13.8,4.3
E00005228,90.7,5.4,3.9
E00005233,87.3,8,4.8
E00005243,92,5.5,2.5
E00005244,90.5,7.5,2
E00005440,86.2,10.3,3.5
E00005444,81.4,13.8,4.8
E00005445,90,6.3,3.7
E00005446,88.7,7.8,3.4
E00005447,84,13.9,2.1
E00005448,92.3,5.9,1.8
E00005449,92.4,5.3,2.3
E00005450,86.2,11.9,1.9
E00005453,85.7,11.3,3
E00005454,87.9,9,3.1
E00005480,89.2,9.1,1.7
E00005481,81.5,14.6,4
E00005506,87.7,10.8,1.5
