geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00049183,89.6,6.9,1,2.4
E00049184,89.2,6.9,1.8,2.1
E00049185,89.5,8,1,1.6
E00049186,89.6,4.3,2.4,3.7
E00049187,90,5.4,2.3,2.3
E00049188,91.9,4.1,0.7,3.3
E00049190,87.8,6.3,3.1,2.8
E00049191,92,3.5,3.1,1.4
E00049192,87.3,7.4,2.2,3.1
E00049193,91.6,4.5,2.2,1.7
E00049194,87,7.7,0.4,4.9
E00049195,88.4,5.4,1.2,5.1
E00049196,92.6,6.7,0,0.6
E00049197,89.6,4.1,2.2,4.1
E00049198,93.9,3.4,1,1.7
E00049199,92.4,4,1.1,2.5
E00049200,90.1,4.2,2,3.7
E00049201,91.8,3.6,1.4,3.2
E00049202,87.1,6.8,1.5,4.5
E00049203,89,4.4,3.3,3.3
E00049204,91.3,4.2,1.4,3.1
E00049205,87.7,4.6,2.6,5
E00049206,88.3,7.8,1.7,2.2
E00049207,91.2,6,1.4,1.4
E00049208,88.7,5.8,4.1,1.4
E00049209,89.1,7.4,2.1,1.4
E00049210,92.3,4.5,1.6,1.6
E00049211,89.8,7.4,0,2.7
E00049212,89.6,4,2.3,4
E00049213,89.4,8.2,0.8,1.6
E00049214,89.6,4.7,1.8,3.9
E00049215,87.1,8.6,1.4,2.9
E00049216,94,4,0.8,1.2
E00049217,89.7,7.9,0.8,1.7
E00049218,92.1,3,2.4,2.4
E00049219,86.5,7.5,1.1,4.9
E00049220,91.5,5.7,1.4,1.4
E00049221,89.7,5.6,0.6,4.1
E00049222,86.9,7.7,3,2.4
E00049223,92.2,5.2,0.9,1.7
E00049224,90.5,4.6,2.3,2.7
E00049225,93.7,4,1.6,0.8
E00049226,89.3,5.9,2.6,2.3
E00049227,89.5,6.8,1.2,2.5
E00049228,88.7,5.5,3.4,2.4
E00049229,94.6,3,0.5,1.9
E00049230,91.9,4.8,1.1,2.2
E00049231,87.5,5.1,2,5.5
E00049232,89,7.1,2.5,1.4
E00049233,87.9,4.8,3.3,3.9
E00049234,91.9,2.6,2.9,2.6
E00049235,90.3,4.7,1.6,3.4
E00049236,91.8,4.2,1.8,2.1
E00049237,91.7,3.5,0.6,4.2
E00049238,90.3,2.8,3.6,3.2
E00049239,92.4,3.4,0.8,3.4
E00049240,88.5,7.9,1.2,2.4
E00049241,92.4,4.9,2.3,0.4
E00049283,90.4,2.8,2.6,4.1
E00049284,91.1,1.9,2.2,4.8
E00049285,95.1,1.7,1.7,1.4
E00049287,91.4,5.1,1.6,1.9
E00049288,86.8,4.2,4.2,4.8
E00049289,90.9,5,2.9,1.2
E00049290,88.9,4.1,3.2,3.8
E00049291,93.6,1.7,1.7,3
E00049292,90.1,1.1,2.3,6.5
E00049293,90.5,2.1,3.3,4.2
E00049294,84.7,6.4,4.8,4
E00049295,92.6,1.7,2.6,3
E00049296,86.8,4.1,5,4.1
E00049297,89.1,5.2,3.9,1.7
E00049298,87.2,5.4,2.3,5.1
E00049299,87.8,4.4,5.5,2.2
E00049300,94.3,0.9,4,0.9
E00049301,90.4,5.2,3.3,1.1
E00049302,85,6.2,4.5,4.2
E00049303,93.2,1.7,2,3.1
E00049304,90.8,4.4,2.2,2.6
E00049305,89.4,4.5,3.3,2.9
E00049306,89.6,6.6,1.4,2.4
E00049307,88.1,5.3,1.8,4.9
E00049308,92,2.8,2.8,2.5
E00049311,90.4,4.4,2.9,2.2
E00049312,91.4,4.1,2.9,1.6
E00049313,90.6,5.9,1.4,2.1
E00049314,87.1,6.3,2.7,3.9
E00049315,92.3,4.4,2.4,1
E00049316,90.4,4.2,1.3,4.2
E00049734,95.4,2,1.3,1.3
E00049736,90.1,5.2,2.2,2.5
E00049737,95,0.6,1.8,2.6
E00049738,92.1,3.8,1.3,2.8
E00049739,89.9,3.6,3.3,3.3
E00049740,90.6,2.9,1.8,4.7
E00049741,91,2.3,4.5,2.3
E00049742,86.2,7.3,0.9,5.6
E00049743,89.8,3.1,2.5,4.6
E00049748,89.8,4.8,1.2,4.2
E00049750,88.3,2.8,3.9,5
E00049752,89.2,1.7,3.4,5.7
E00049753,90.3,3.5,2.2,4
E00049754,88.5,2.2,4,5.4
E00049755,87.6,3.1,4.2,5
E00049756,85.2,3.7,7.4,3.7
E00049757,89.8,4,2.2,4
E00049758,94.5,1.2,0.8,3.5
E00049759,91.6,2.5,3.5,2.3
E00049760,93.6,2,2.4,2
E00049761,86.8,4.5,5.6,3.1
E00049762,88.5,3.2,2.9,5.4
E00049764,93.7,2.4,2.4,1.4
E00049765,88.5,4,3.7,3.7
E00049766,87.4,4.8,3.9,3.9
E00049767,94.1,1.3,2.3,2.3
E00049768,88.5,3,2.6,6
E00049769,91.1,4.8,2.6,1.5
E00049770,94.1,1.6,2.4,2
E00049772,91.8,4.8,2.7,0.7
E00049804,86.4,6.6,1.6,5.4
E00049805,89.4,6.7,1.1,2.8
E00049806,88.2,7.2,1.7,3
E00049807,85.3,6.4,4,4.4
E00049808,89.3,4.7,3,3
E00049809,85.8,4.7,3.4,6.1
E00049810,88.6,5.5,2.2,3.7
E00049811,92,3.4,1.3,3.4
E00049812,86,6.3,3.2,4.6
E00049813,90.6,6.3,1.2,2
E00049814,88,8,2,2
E00049815,89.9,6.1,2.2,1.8
E00049816,89.3,9,0.9,0.9
E00049817,89.9,4.6,2.6,2.9
E00049818,92.5,2.9,1.7,2.9
E00049819,92.2,4.6,1.4,1.8
E00049820,86.1,3.9,2.9,7.1
E00049821,87.5,6.1,3.2,3.2
E00049822,90.1,4.2,1.4,4.2
E00049823,85.4,5.8,2.1,6.7
E00049824,91.1,5.6,0.3,3
E00049825,88.1,6.9,3.8,1.3
E00049826,89.8,8.1,1.2,0.9
E00049827,97.7,1.4,0.5,0.5
E00049828,90.7,2.7,3.7,3
E00049829,84.9,7.8,2.7,4.7
E00049830,89.1,5.6,0.8,4.5
E00049831,94.4,3.3,0.3,2
E00049832,92.4,4.3,0.7,2.5
E00049833,88.2,7.5,0.4,3.9
E00049834,88,8,1,3
E00049835,90.2,6.3,1.2,2.4
E00049836,89,8.5,0.7,1.8
E00049837,84.4,6.1,4.1,5.4
E00049838,87.9,8.5,0.7,2.9
E00049839,93.6,3.6,1.2,1.5
E00049840,93.1,4,2.3,0.6
E00049841,87.9,5,3.2,3.9
E00049842,86.5,5.8,1.2,6.4
E00049843,87.9,7.4,3.1,1.6
E00049844,91.6,4.9,0.3,3.1
E00049845,91,5.6,0.7,2.6
E00049846,91.5,5,2.1,1.4
E00049847,92.8,2.4,1.9,2.9
E00049848,89.9,7.7,1,1.3
E00049849,92.3,5.2,0.4,2.2
E00049850,87.1,8.8,1.1,2.9
E00049851,91.1,4.8,1.7,2.4
E00049852,91.4,3.8,2.1,2.8
E00049853,86.1,10.4,0.7,2.9
E00049854,90.4,7.4,1.5,0.7
E00049855,88.6,6.9,2.8,1.7
E00049856,90.9,4.4,0,4.7
E00049857,85.4,7.3,1,6.3
E00049858,91.5,6.2,1.5,0.9
E00049859,85.8,7.1,2.8,4.3
E00049860,89.4,8.1,0.7,1.8
E00049861,88.3,7.9,0.8,3
E00049862,91.6,6,1.8,0.7
E00049863,83.6,8.3,2.5,5.6
E00049864,88.8,7.4,2.9,1
E00049865,86.7,8.6,1.7,3
E00049866,86.4,6.6,3.3,3.7
E00049867,92.2,3.6,0.6,3.6
E00049868,92.1,4.9,1.3,1.6
E00049869,89.1,5.3,1.7,4
E00049870,88.8,6.8,1.8,2.8
E00049871,86,6.1,3.5,4.4
E00049872,92.3,5.9,1.7,0
E00049873,92.1,4.2,0.5,3.2
E00049874,91.5,4.3,1.7,2.6
E00049875,95.3,3.4,0.6,0.6
E00049876,91.7,6,0.4,1.9
E00049877,92.5,1.3,3.3,2.9
E00049878,89,6.2,1,3.9
E00049879,90.9,3.9,1.8,3.3
E00049880,94.1,3.1,1.2,1.7
E00049881,87.4,6.9,1.3,4.4
E00049882,92.7,5.8,0.5,1
E00049883,88.7,4.5,4.5,2.4
E00049884,91.3,5.9,2,0.8
E00049885,90.4,2.3,1.8,5.5
E00049929,90.8,5.8,1,2.4
E00050095,91.9,4,1.8,2.2
E00050096,90.8,5.7,1.9,1.6
E00050097,95.1,2.5,1.1,1.4
E00050098,91.5,5.5,0.7,2.2
E00050099,90.9,5.8,2.1,1.2
E00050100,93.9,3.7,2.4,0
E00050101,91.8,4.5,1.9,1.9
E00050102,93.4,2.5,1.7,2.5
E00050103,89.7,2.7,4.3,3.3
E00050104,89.8,6.1,1.5,2.7
E00050105,89.6,7.1,1.4,1.8
E00050106,88.8,8.3,1.7,1.2
E00050107,91,5.5,1.3,2.3
E00050108,87.2,7.1,2.7,3
E00050109,91.2,2.4,3,3.4
E00050110,92.1,5,1.1,1.8
E00050111,94.2,3.8,1,1
E00050112,92.2,3.8,1,3.1
E00050113,89.4,4.9,1.8,3.9
E00050114,85.5,8.1,2.6,3.8
E00050115,92.7,3.2,1.4,2.7
E00050116,91.7,5.2,2,1.2
E00050117,85,5.4,3.3,6.3
E00050118,95.3,0.7,1.8,2.2
E00050119,88.8,3.2,3.6,4.4
E00050120,85.8,7.6,2.7,3.9
E00050121,90,4.7,1.9,3.4
E00050122,89.4,6,1.3,3.4
E00050123,89.3,5.6,3,2
E00050124,89.5,5.6,1.9,3
E00050125,90.6,7.1,0.7,1.5
E00050126,88.6,5.7,1.9,3.8
E00050127,89.4,9.2,0.4,1.1
E00050128,87.2,6.6,2,4.3
E00050129,87.8,7.2,2.2,2.9
E00050130,89.9,5.7,1.3,3.2
E00050131,89.1,9.1,1.3,0.4
E00050132,90.4,6,0.7,2.8
E00050133,90.5,3.8,1.9,3.8
E00050134,91.8,2.7,2.3,3.2
E00050135,85.8,7.8,1.5,4.9
E00050136,89.5,5.8,1.4,3.3
E00050137,89.4,3.9,1.9,4.8
E00050138,88.7,4.7,2,4.7
E00050139,94.3,2.6,1.5,1.5
E00050140,90.6,3.6,3.2,2.5
E00050141,90.8,7.2,0,2.1
E00050142,88.2,6.2,1.4,4.2
E00050143,86.2,6.5,3.6,3.6
E00050144,88.4,5.4,0.4,5.8
E00050145,92.3,4.1,0.7,3
E00050146,90.6,6.3,0.4,2.7
E00050147,91.9,4.6,1.1,2.4
E00050148,91.2,5.9,0.8,2.1
E00050149,90.9,4.7,1.8,2.5
E00050150,91.5,4.2,1.8,2.4
E00050151,91.7,4.5,1.9,1.9
E00050166,88.4,7.4,1.5,2.7
E00050169,84.6,8.1,1.7,5.6
E00050170,85.7,9.9,1,3.4
E00050172,88.7,7.6,1.3,2.5
E00050173,88.5,5.4,3.8,2.3
E00050174,89.7,5.4,2.3,2.7
E00050175,88.8,7.5,1.7,2
E00050176,92.9,3.7,0.7,2.7
E00050177,86,8.1,3.7,2.2
E00050178,90.1,5.1,2.7,2.1
E00050179,88.6,6.1,2.5,2.8
E00050180,88.5,7.3,1.7,2.4
E00050181,90,6,1.2,2.8
E00050182,91.2,4.2,0.7,3.9
E00050183,89,2.3,4,4.7
E00146821,85.5,7.5,3.1,3.9
E00146822,87.4,4.8,3.4,4.4
E00146823,87.7,2.9,3.7,5.8
E00146824,89.7,8.3,0.4,1.6
E00146825,89.8,3.5,3.1,3.5
E00146826,89.7,5.8,1.2,3.3
E00146827,87.6,5.4,2.9,4.1
E00146829,90.6,6.6,1.9,0.9
E00146912,91.6,6.9,0.5,1
E00146914,91.6,3.6,2.2,2.5
E00146924,86.3,5.5,2.4,5.8
E00146925,86,7.6,2.2,4.2
E00146926,89.6,5.4,1.4,3.6
E00146927,87.3,6.5,3.2,2.9
E00146928,91.6,3.4,2,3
E00146929,91,4.5,0.8,3.8
E00146930,90.2,6.3,0.9,2.7
E00146931,89.5,5.7,3,1.9
E00146932,90.7,4.6,2.1,2.5
E00146933,90.9,2.4,1.4,5.4
E00146934,90.7,1.2,4.3,3.7
E00146976,91.3,4.5,1,3.2
E00146980,88.9,6.1,3,2
E00147696,90.2,3.4,3.4,3
E00151065,90.3,6.4,1.5,1.9
E00151066,92.6,3.4,1.2,2.8
E00151067,86.6,9.2,1.6,2.5
E00151068,81,10.5,3.9,4.6
E00151069,89.9,4.5,1.1,4.5
E00151070,88.1,6.3,2.2,3.3
E00151071,84.2,10.4,0.9,4.5
E00151072,88.5,4.9,2.7,3.8
E00151073,88.8,7,2.4,1.8
E00151074,89,5.5,2.1,3.4
E00151075,90,3.7,2.4,3.9
E00151076,89.5,7.6,1.4,1.4
E00151077,91.3,3.7,2,3
E00151078,90.2,5.6,1.6,2.6
E00151079,89,5.5,3,2.5
E00151080,87.8,7,1.7,3.5
E00151081,90.9,5.8,0.7,2.6
E00151082,86.4,5.4,3.4,4.7
E00151083,90.5,4.6,1.4,3.5
E00151084,91.7,5.1,1.1,2
E00151085,92,2.2,1.5,4.4
E00151086,87.1,7.3,3,2.6
E00151087,83.8,11.2,2.9,2.2
E00151167,86.4,7.8,1.9,3.9
E00151168,88.3,6.7,4.2,0.8
E00163919,92,5.1,2.2,0.6
E00163921,89.8,6.7,1.5,2
E00163922,90.5,6.4,1.4,1.8
E00163923,90.4,4.6,2.2,2.7
E00163924,91.9,2.3,1.4,4.5
E00163925,91.5,5.7,0.7,2.1
E00163926,90.5,7.7,1.1,0.7
E00163927,91.6,5.3,0.8,2.2
E00163928,90.2,7.1,1,1.7
E00163929,90.7,6.1,1.5,1.7
E00163930,89,6.7,2,2.3
E00163932,91.7,4.2,2.2,1.8
E00163933,89.5,7.1,1.1,2.2
E00163934,89.3,4.5,2.3,4
E00163935,89.6,6.3,1.5,2.7
E00163937,91.4,3.7,0,4.8
E00163938,92.1,3.5,1.2,3.2
E00163939,93.3,3.1,0.9,2.8
E00163940,89.8,6,1.2,3
E00163941,91.6,5.2,1.2,2
E00163942,92.1,4,0.9,3
E00163943,88.3,7.9,0.8,3
E00163944,94.2,2.6,1.3,1.9
E00163945,91.7,5,0.3,3
E00164138,92.4,4.8,0.6,2.3
E00164139,92.5,4.2,1.4,2
E00164140,91.3,6.3,1.4,1
