geography_code,heating_type_3a-001,heating_type_3a-002
E00049183,0.8,99.2
E00049184,0.6,99.4
E00049185,0.8,99.2
E00049186,1.5,98.5
E00049187,0.8,99.2
E00049188,2.5,97.5
E00049190,1.5,98.5
E00049191,0.8,99.2
E00049192,0.9,99.1
E00049193,8.5,91.5
E00049194,0,100
E00049195,2,98
E00049196,0.8,99.2
E00049197,2,98
E00049198,0.7,99.3
E00049199,0.8,99.2
E00049200,0,100
E00049201,2.4,97.6
E00049202,0.8,99.2
E00049203,0.8,99.2
E00049204,1.6,98.4
E00049205,1.5,98.5
E00049206,1.4,98.6
E00049207,4.6,95.4
E00049208,0,100
E00049209,0,100
E00049210,2.8,97.2
E00049211,0.8,99.2
E00049212,1.6,98.4
E00049213,0,100
E00049214,1.6,98.4
E00049215,2.7,97.3
E00049216,1.8,98.2
E00049217,0.8,99.2
E00049218,4.7,95.3
E00049219,3.3,96.7
E00049220,0,100
E00049221,1.5,98.5
E00049222,3.2,96.8
E00049223,1.9,98.1
E00049224,4.7,95.3
E00049225,3.5,96.5
E00049226,0,100
E00049227,0,100
E00049228,3.8,96.2
E00049229,1.9,98.1
E00049230,3.7,96.3
E00049231,1.4,98.6
E00049232,0,100
E00049233,4.3,95.7
E00049234,2.9,97.1
E00049235,2.3,97.7
E00049236,5.7,94.3
E00049237,0,100
E00049238,0,100
E00049239,2.8,97.2
E00049240,0.9,99.1
E00049241,5.4,94.6
E00049283,1.7,98.3
E00049284,1.4,98.6
E00049285,3.1,96.9
E00049287,0,100
E00049288,3.8,96.2
E00049289,0.7,99.3
E00049290,0,100
E00049291,2.2,97.8
E00049292,2.6,97.4
E00049293,0.7,99.3
E00049294,1,99
E00049295,1.6,98.4
E00049296,2.5,97.5
E00049297,10.4,89.6
E00049298,2.5,97.5
E00049299,0,100
E00049300,5.4,94.6
E00049301,6.4,93.6
E00049302,4.6,95.4
E00049303,1.3,98.7
E00049304,0,100
E00049305,2.4,97.6
E00049306,0,100
E00049307,1.6,98.4
E00049308,2,98
E00049311,2.3,97.7
E00049312,2.5,97.5
E00049313,0,100
E00049314,4.2,95.8
E00049315,0.8,99.2
E00049316,0,100
E00049734,2.4,97.6
E00049736,0,100
E00049737,0.8,99.2
E00049738,0,100
E00049739,1.8,98.2
E00049740,0.8,99.2
E00049741,0.8,99.2
E00049742,0,100
E00049743,2.2,97.8
E00049748,1.3,98.7
E00049750,2.8,97.2
E00049752,1.6,98.4
E00049753,1.6,98.4
E00049754,0,100
E00049755,1.7,98.3
E00049756,1.9,98.1
E00049757,1.4,98.6
E00049758,0.9,99.1
E00049759,1.4,98.6
E00049760,5.2,94.8
E00049761,2.9,97.1
E00049762,2.1,97.9
E00049764,2.4,97.6
E00049765,0.7,99.3
E00049766,0,100
E00049767,6,94
E00049768,1.5,98.5
E00049769,2.5,97.5
E00049770,1.6,98.4
E00049772,2.1,97.9
E00049804,0.8,99.2
E00049805,0.8,99.2
E00049806,0,100
E00049807,0,100
E00049808,0,100
E00049809,0,100
E00049810,0,100
E00049811,4.1,95.9
E00049812,0,100
E00049813,1.7,98.3
E00049814,0.7,99.3
E00049815,0.7,99.3
E00049816,0,100
E00049817,0.8,99.2
E00049818,0.8,99.2
E00049819,0.8,99.2
E00049820,0.8,99.2
E00049821,0,100
E00049822,1,99
E00049823,2.2,97.8
E00049824,0.8,99.2
E00049825,0.8,99.2
E00049826,0,100
E00049827,1.6,98.4
E00049828,0,100
E00049829,0,100
E00049830,0,100
E00049831,0.7,99.3
E00049832,0.7,99.3
E00049833,0.8,99.2
E00049834,0,100
E00049835,3.4,96.6
E00049836,0,100
E00049837,0.8,99.2
E00049838,0,100
E00049839,0,100
E00049840,0,100
E00049841,1.7,98.3
E00049842,1,99
E00049843,0.9,99.1
E00049844,0,100
E00049845,0.8,99.2
E00049846,2.7,97.3
E00049847,0,100
E00049848,0,100
E00049849,0.8,99.2
E00049850,0,100
E00049851,1.6,98.4
E00049852,0,100
E00049853,0,100
E00049854,0,100
E00049855,2.3,97.7
E00049856,0,100
E00049857,0,100
E00049858,0,100
E00049859,0,100
E00049860,0,100
E00049861,0.8,99.2
E00049862,0.8,99.2
E00049863,0,100
E00049864,0,100
E00049865,0.8,99.2
E00049866,0,100
E00049867,0.8,99.2
E00049868,0.8,99.2
E00049869,0,100
E00049870,0,100
E00049871,0.7,99.3
E00049872,0,100
E00049873,1.5,98.5
E00049874,1.6,98.4
E00049875,1.7,98.3
E00049876,1.6,98.4
E00049877,0,100
E00049878,0,100
E00049879,3.6,96.4
E00049880,0.5,99.5
E00049881,1.6,98.4
E00049882,0.9,99.1
E00049883,1.7,98.3
E00049884,0,100
E00049885,5.4,94.6
E00049929,0.7,99.3
E00050095,0.7,99.3
E00050096,2.7,97.3
E00050097,2.2,97.8
E00050098,6,94
E00050099,0.9,99.1
E00050100,2.9,97.1
E00050101,2.4,97.6
E00050102,0,100
E00050103,2.7,97.3
E00050104,0,100
E00050105,1.4,98.6
E00050106,3.7,96.3
E00050107,0.7,99.3
E00050108,2.7,97.3
E00050109,0.8,99.2
E00050110,2.9,97.1
E00050111,0,100
E00050112,0.8,99.2
E00050113,0,100
E00050114,2.3,97.7
E00050115,0,100
E00050116,2.3,97.7
E00050117,4.4,95.6
E00050118,3.5,96.5
E00050119,0.9,99.1
E00050120,0,100
E00050121,0,100
E00050122,0.8,99.2
E00050123,5.8,94.2
E00050124,1.7,98.3
E00050125,0,100
E00050126,1.9,98.1
E00050127,0,100
E00050128,1.5,98.5
E00050129,0,100
E00050130,0.7,99.3
E00050131,0.8,99.2
E00050132,0.8,99.2
E00050133,0.8,99.2
E00050134,0.5,99.5
E00050135,3.1,96.9
E00050136,4.4,95.6
E00050137,2.6,97.4
E00050138,2.5,97.5
E00050139,0.5,99.5
E00050140,0,100
E00050141,0.8,99.2
E00050142,0.8,99.2
E00050143,2.7,97.3
E00050144,4.1,95.9
E00050145,1.6,98.4
E00050146,2.5,97.5
E00050147,0.5,99.5
E00050148,1.7,98.3
E00050149,2,98
E00050150,0,100
E00050151,2.9,97.1
E00050166,0,100
E00050169,2.6,97.4
E00050170,0.8,99.2
E00050172,1.7,98.3
E00050173,0.9,99.1
E00050174,2.8,97.2
E00050175,0,100
E00050176,4.2,95.8
E00050177,0,100
E00050178,0,100
E00050179,1.7,98.3
E00050180,0.8,99.2
E00050181,0.9,99.1
E00050182,2.3,97.7
E00050183,3.2,96.8
E00146821,0,100
E00146822,0.9,99.1
E00146823,0.9,99.1
E00146824,1.6,98.4
E00146825,0,100
E00146826,2.5,97.5
E00146827,0,100
E00146829,2.1,97.9
E00146912,1.2,98.8
E00146914,1.5,98.5
E00146924,0.5,99.5
E00146925,3.9,96.1
E00146926,3.5,96.5
E00146927,0,100
E00146928,2.5,97.5
E00146929,0.9,99.1
E00146930,0,100
E00146931,1.7,98.3
E00146932,1.3,98.7
E00146933,0.7,99.3
E00146934,4.3,95.7
E00146976,3,97
E00146980,0,100
E00147696,0,100
E00151065,0,100
E00151066,0,100
E00151067,0.7,99.3
E00151068,3.3,96.7
E00151069,0,100
E00151070,1.5,98.5
E00151071,0,100
E00151072,3.6,96.4
E00151073,1.7,98.3
E00151074,1,99
E00151075,0,100
E00151076,0,100
E00151077,0,100
E00151078,0,100
E00151079,0,100
E00151080,0,100
E00151081,0,100
E00151082,0.8,99.2
E00151083,0,100
E00151084,0.6,99.4
E00151085,1.1,98.9
E00151086,0.6,99.4
E00151087,0,100
E00151167,0.9,99.1
E00151168,4.8,95.2
E00163919,4.3,95.7
E00163921,2.8,97.2
E00163922,0,100
E00163923,0.7,99.3
E00163924,0,100
E00163925,0.5,99.5
E00163926,1.7,98.3
E00163927,0,100
E00163928,0,100
E00163929,0.7,99.3
E00163930,0,100
E00163932,0,100
E00163933,0,100
E00163934,2,98
E00163935,0,100
E00163937,0.9,99.1
E00163938,0.7,99.3
E00163939,0,100
E00163940,2.9,97.1
E00163941,0,100
E00163942,0,100
E00163943,1.7,98.3
E00163944,0,100
E00163945,3.5,96.5
E00164138,4.4,95.6
E00164139,2.8,97.2
E00164140,1.7,98.3
E00164143,1.1,98.9
E00164204,0.5,99.5
E00164207,0.7,99.3
E00164209,3.8,96.2
E00164210,0,100
E00164313,1.3,98.7
E00164314,4.1,95.9
E00164370,0.7,99.3
E00164371,0.7,99.3
E00164372,0.6,99.4
E00164373,0.7,99.3
E00164374,1.8,98.2
E00164375,0,100
E00164376,3,97
E00165017,0,100
E00165018,1.2,98.8
E00165019,1,99
E00165020,0.8,99.2
E00165023,3.5,96.5
E00165032,0,100
E00165040,2.5,97.5
E00165045,1.7,98.3
E00165046,2.3,97.7
E00165048,0.8,99.2
E00165049,0,100
E00165050,2.1,97.9
E00165092,1.5,98.5
E00165094,0.8,99.2
E00165095,0,100
E00165096,0,100
E00165097,0.8,99.2
E00165098,0.8,99.2
E00165099,0,100
E00165100,0,100
E00165101,0.8,99.2
E00165102,1.7,98.3
E00165103,0.8,99.2
E00165181,0.6,99.4
E00165182,0,100
E00165183,2.4,97.6
E00165184,2.5,97.5
E00165185,0,100
E00165186,2.3,97.7
E00165187,0,100
E00165188,0,100
E00165189,0.7,99.3
E00165190,0.8,99.2
E00165243,0,100
E00165244,0,100
E00165245,1.9,98.1
E00165246,0.6,99.4
E00165271,1.9,98.1
E00165272,2,98
E00165273,2.3,97.7
E00165274,2.5,97.5
E00165275,1.4,98.6
E00165276,0.8,99.2
E00165277,2.7,97.3
E00165340,0,100
E00165341,0.9,99.1
E00165342,2.6,97.4
E00165343,0,100
E00165344,1.4,98.6
E00165345,2.8,97.2
E00165346,0,100
E00165347,2.4,97.6
E00165348,3.4,96.6
E00165349,1.4,98.6
E00165350,0,100
E00165351,1,99
E00165352,0,100
E00165353,1.6,98.4
E00165354,0,100
E00165355,0.8,99.2
E00165356,0,100
E00165357,0,100
E00165358,1.3,98.7
E00165359,1.6,98.4
E00165360,0.8,99.2
E00165361,0,100
E00165362,0,100
E00165363,1.4,98.6
E00165364,0,100
E00165365,1.6,98.4
E00165366,2.2,97.8
E00165367,0.9,99.1
E00165368,0,100
E00165369,0,100
E00165370,0,100
E00165371,3.8,96.2
E00165372,3,97
E00165373,0.8,99.2
E00165374,0,100
E00165375,2.5,97.5
E00165376,0,100
E00165377,2,98
E00165378,0,100
E00165379,1.7,98.3
E00165380,1.4,98.6
E00165381,1.4,98.6
E00165382,0,100
E00165383,0.7,99.3
E00165384,3.1,96.9
E00165385,1.4,98.6
E00165386,0.9,99.1
E00165387,1.4,98.6
E00165388,0.7,99.3
E00165389,1.4,98.6
E00165390,0,100
E00165391,0,100
E00165392,1,99
E00165393,0,100
