geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00049183,97.4,2.6
E00049184,96.5,3.5
E00049185,96.3,3.7
E00049186,94.4,5.6
E00049187,99.3,0.7
E00049188,98.9,1.1
E00049190,94.8,5.2
E00049191,97,3
E00049192,100,0
E00049193,98.9,1.1
E00049194,93.2,6.8
E00049195,92.7,7.3
E00049196,96.6,3.4
E00049197,95,5
E00049198,96.4,3.6
E00049199,93.4,6.6
E00049200,96.8,3.2
E00049201,96.3,3.7
E00049202,95.2,4.8
E00049203,97.6,2.4
E00049204,98.7,1.3
E00049205,96.6,3.4
E00049206,98.1,1.9
E00049207,95.8,4.2
E00049208,97.4,2.6
E00049209,96,4
E00049210,93.4,6.6
E00049211,94.8,5.2
E00049212,94.5,5.5
E00049213,96.8,3.2
E00049214,97.9,2.1
E00049215,96,4
E00049216,99.6,0.4
E00049217,96.4,3.6
E00049218,94.2,5.8
E00049219,96.8,3.2
E00049220,98.3,1.7
E00049221,97.5,2.5
E00049222,94.6,5.4
E00049223,96.4,3.6
E00049224,94.8,5.2
E00049225,97.7,2.3
E00049226,96.5,3.5
E00049227,99.1,0.9
E00049228,99,1
E00049229,97.4,2.6
E00049230,95.8,4.2
E00049231,95.7,4.3
E00049232,95.3,4.7
E00049233,93.9,6.1
E00049234,97.5,2.5
E00049235,94.3,5.7
E00049236,95.5,4.5
E00049237,97.2,2.8
E00049238,93.8,6.2
E00049239,96.9,3.1
E00049240,98.5,1.5
E00049241,97.5,2.5
E00049283,95.8,4.2
E00049284,88.3,11.7
E00049285,69.3,30.7
E00049287,97.9,2.1
E00049288,90.3,9.7
E00049289,96.3,3.7
E00049290,95.6,4.4
E00049291,97.6,2.4
E00049292,96.4,3.6
E00049293,96.7,3.3
E00049294,93.7,6.3
E00049295,91.5,8.5
E00049296,93,7
E00049297,91.8,8.2
E00049298,96.8,3.2
E00049299,87.8,12.2
E00049300,69.3,30.7
E00049301,88.9,11.1
E00049302,93.4,6.6
E00049303,98.4,1.6
E00049304,81.6,18.4
E00049305,85.5,14.5
E00049306,99,1
E00049307,99,1
E00049308,96.1,3.9
E00049311,97.9,2.1
E00049312,96.4,3.6
E00049313,95.5,4.5
E00049314,98.1,1.9
E00049315,98.4,1.6
E00049316,95.9,4.1
E00049734,79.7,20.3
E00049736,87.6,12.4
E00049737,72.9,27.1
E00049738,78.8,21.2
E00049739,74.5,25.5
E00049740,61.2,38.8
E00049741,93.6,6.4
E00049742,86.8,13.2
E00049743,90.1,9.9
E00049748,92.9,7.1
E00049750,93.1,6.9
E00049752,96.5,3.5
E00049753,97.1,2.9
E00049754,97.3,2.7
E00049755,94.1,5.9
E00049756,90.1,9.9
E00049757,84.6,15.4
E00049758,87.7,12.3
E00049759,92.3,7.7
E00049760,87.9,12.1
E00049761,97.6,2.4
E00049762,81.9,18.1
E00049764,92.6,7.4
E00049765,71.8,28.2
E00049766,86.7,13.3
E00049767,75.5,24.5
E00049768,88.2,11.8
E00049769,84.9,15.1
E00049770,64,36
E00049772,67.8,32.2
E00049804,95.4,4.6
E00049805,95.7,4.3
E00049806,97.9,2.1
E00049807,100,0
E00049808,98,2
E00049809,98.4,1.6
E00049810,97.9,2.1
E00049811,97.6,2.4
E00049812,94.8,5.2
E00049813,98.5,1.5
E00049814,93.2,6.8
E00049815,99,1
E00049816,95.3,4.7
E00049817,97.2,2.8
E00049818,95.1,4.9
E00049819,95.9,4.1
E00049820,97.9,2.1
E00049821,97.9,2.1
E00049822,98,2
E00049823,95.7,4.3
E00049824,95.6,4.4
E00049825,98.2,1.8
E00049826,96.5,3.5
E00049827,97,3
E00049828,97.1,2.9
E00049829,94.4,5.6
E00049830,97.5,2.5
E00049831,96.2,3.8
E00049832,96.8,3.2
E00049833,96.9,3.1
E00049834,97.4,2.6
E00049835,96.7,3.3
E00049836,95.8,4.2
E00049837,95.1,4.9
E00049838,95.7,4.3
E00049839,86.3,13.7
E00049840,98.6,1.4
E00049841,97,3
E00049842,95.3,4.7
E00049843,95.5,4.5
E00049844,93.7,6.3
E00049845,97.9,2.1
E00049846,93,7
E00049847,86.3,13.7
E00049848,94.5,5.5
E00049849,91.6,8.4
E00049850,95.3,4.7
E00049851,93.5,6.5
E00049852,94.6,5.4
E00049853,96.2,3.8
E00049854,92.8,7.2
E00049855,96.4,3.6
E00049856,95.4,4.6
E00049857,94.6,5.4
E00049858,93.2,6.8
E00049859,97.8,2.2
E00049860,97,3
E00049861,94.6,5.4
E00049862,90.7,9.3
E00049863,90.7,9.3
E00049864,96.9,3.1
E00049865,97.6,2.4
E00049866,96.9,3.1
E00049867,91.1,8.9
E00049868,87.3,12.7
E00049869,90.3,9.7
E00049870,91.7,8.3
E00049871,85.5,14.5
E00049872,96.5,3.5
E00049873,86.3,13.7
E00049874,95.3,4.7
E00049875,82.4,17.6
E00049876,94.1,5.9
E00049877,95.4,4.6
E00049878,92.9,7.1
E00049879,81.1,18.9
E00049880,94.9,5.1
E00049881,89.1,10.9
E00049882,90.2,9.8
E00049883,89.2,10.8
E00049884,96.6,3.4
E00049885,93.8,6.2
E00049929,99,1
E00050095,98.6,1.4
E00050096,96.1,3.9
E00050097,97.3,2.7
E00050098,94.4,5.6
E00050099,97.2,2.8
E00050100,93.5,6.5
E00050101,91.1,8.9
E00050102,96.7,3.3
E00050103,92.9,7.1
E00050104,93,7
E00050105,94.6,5.4
E00050106,93.4,6.6
E00050107,95.8,4.2
E00050108,97.7,2.3
E00050109,93.8,6.2
E00050110,95.9,4.1
E00050111,97.9,2.1
E00050112,95.8,4.2
E00050113,96.2,3.8
E00050114,97.6,2.4
E00050115,98.7,1.3
E00050116,96.9,3.1
E00050117,98.4,1.6
E00050118,99.7,0.3
E00050119,97.4,2.6
E00050120,98.3,1.7
E00050121,96.7,3.3
E00050122,98,2
E00050123,95.6,4.4
E00050124,95.7,4.3
E00050125,99.3,0.7
E00050126,99.1,0.9
E00050127,98.9,1.1
E00050128,97.2,2.8
E00050129,99,1
E00050130,98.8,1.2
E00050131,97.9,2.1
E00050132,98.3,1.7
E00050133,96.4,3.6
E00050134,91.4,8.6
E00050135,98.6,1.4
E00050136,93.8,6.2
E00050137,99.1,0.9
E00050138,97.4,2.6
E00050139,97.3,2.7
E00050140,99,1
E00050141,99,1
E00050142,97.3,2.7
E00050143,98.8,1.2
E00050144,98.5,1.5
E00050145,98.6,1.4
E00050146,100,0
E00050147,93.7,6.3
E00050148,99.2,0.8
E00050149,95.6,4.4
E00050150,98.3,1.7
E00050151,97.9,2.1
