geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00049183,55.7,44.3
E00049184,73,27
E00049185,57.5,42.5
E00049186,43.7,56.3
E00049187,63.8,36.3
E00049188,55.7,44.3
E00049190,23.6,76.4
E00049191,51.1,48.9
E00049192,51.5,48.5
E00049193,26,74
E00049194,30.3,69.7
E00049195,43,57
E00049196,64.6,35.4
E00049197,47.3,52.7
E00049198,50.2,49.8
E00049199,48.5,51.5
E00049200,53.6,46.4
E00049201,61.6,38.4
E00049202,59.8,40.2
E00049203,55.3,44.7
E00049204,53.8,46.2
E00049205,34.8,65.2
E00049206,47.8,52.2
E00049207,47.3,52.7
E00049208,66.7,33.3
E00049209,63.4,36.6
E00049210,38.5,61.5
E00049211,36,64
E00049212,51.6,48.4
E00049213,44.2,55.8
E00049214,44.2,55.8
E00049215,39.7,60.3
E00049216,54.8,45.2
E00049217,44.7,55.3
E00049218,33.8,66.2
E00049219,51.9,48.1
E00049220,66.1,33.9
E00049221,59.5,40.5
E00049222,59.1,40.9
E00049223,48.1,51.9
E00049224,47.8,52.2
E00049225,34.7,65.3
E00049226,56.9,43.1
E00049227,68.2,31.8
E00049228,61.6,38.4
E00049229,35,65
E00049230,46.1,53.9
E00049231,28,72
E00049232,57.1,42.9
E00049233,50.7,49.3
E00049234,49.8,50.2
E00049235,41.6,58.4
E00049236,44.6,55.4
E00049237,54.1,45.9
E00049238,25.9,74.1
E00049239,60.2,39.8
E00049240,50.7,49.3
E00049241,55.7,44.3
E00049283,33.4,66.6
E00049284,30.1,69.9
E00049285,32.1,67.9
E00049287,37.7,62.3
E00049288,17.7,82.3
E00049289,28.6,71.4
E00049290,31,69
E00049291,33.2,66.8
E00049292,38.6,61.4
E00049293,37.3,62.7
E00049294,45.7,54.3
E00049295,17.8,82.2
E00049296,28.3,71.7
E00049297,24.8,75.2
E00049298,38.6,61.4
E00049299,10.7,89.3
E00049300,13.3,86.7
E00049301,32.6,67.4
E00049302,41.3,58.7
E00049303,40.2,59.8
E00049304,21.3,78.7
E00049305,34.5,65.5
E00049306,32.6,67.4
E00049307,35.1,64.9
E00049308,30.3,69.7
E00049311,44.2,55.8
E00049312,50.5,49.5
E00049313,46.7,53.3
E00049314,46.6,53.4
E00049315,50,50
E00049316,53.4,46.6
E00049734,43.7,56.3
E00049736,31,69
E00049737,36,64
E00049738,38.3,61.7
E00049739,33.8,66.2
E00049740,49.2,50.8
E00049741,42.6,57.4
E00049742,49.8,50.2
E00049743,55.2,44.8
E00049748,43.6,56.4
E00049750,39.8,60.2
E00049752,45.5,54.5
E00049753,37.4,62.6
E00049754,39.5,60.5
E00049755,38.2,61.8
E00049756,32.8,67.2
E00049757,31.8,68.2
E00049758,36.8,63.2
E00049759,37.2,62.8
E00049760,29.9,70.1
E00049761,51.7,48.3
E00049762,31.4,68.6
E00049764,31.3,68.8
E00049765,36.9,63.1
E00049766,44.1,55.9
E00049767,34.5,65.5
E00049768,37.9,62.1
E00049769,29.1,70.9
E00049770,26.9,73.1
E00049772,27,73
E00049804,65.1,34.9
E00049805,74.3,25.7
E00049806,63.1,36.9
E00049807,51.5,48.5
E00049808,42.7,57.3
E00049809,46,54
E00049810,52.1,47.9
E00049811,27.6,72.4
E00049812,58.6,41.4
E00049813,60.2,39.8
E00049814,41.9,58.1
E00049815,52,48
E00049816,58.2,41.8
E00049817,54.2,45.8
E00049818,41.5,58.5
E00049819,60.1,39.9
E00049820,39.2,60.8
E00049821,62.4,37.6
E00049822,28,72
E00049823,42.3,57.7
E00049824,61.1,38.9
E00049825,71,29
E00049826,62.1,37.9
E00049827,32.8,67.2
E00049828,39.6,60.4
E00049829,57.6,42.4
E00049830,54.7,45.3
E00049831,64.8,35.2
E00049832,57.3,42.7
E00049833,54.1,45.9
E00049834,73.9,26.1
E00049835,60.4,39.6
E00049836,69.4,30.6
E00049837,58.8,41.2
E00049838,68.9,31.1
E00049839,69.2,30.8
E00049840,49,51
E00049841,45.9,54.1
E00049842,30.1,69.9
E00049843,43.3,56.7
E00049844,57.6,42.4
E00049845,62,38
E00049846,39.8,60.2
E00049847,26.9,73.1
E00049848,50.8,49.2
E00049849,53.5,46.5
E00049850,65.3,34.7
E00049851,60,40
E00049852,67.7,32.3
E00049853,42.2,57.8
E00049854,55.7,44.3
E00049855,53.6,46.4
E00049856,64.7,35.3
E00049857,59.6,40.4
E00049858,58.3,41.7
E00049859,60.7,39.3
E00049860,64.9,35.1
E00049861,57.9,42.1
E00049862,54.9,45.1
E00049863,64,36
E00049864,53.8,46.2
E00049865,60.6,39.4
E00049866,60.4,39.6
E00049867,68.2,31.8
E00049868,70.4,29.6
E00049869,68.1,31.9
E00049870,61.3,38.7
E00049871,39.7,60.3
E00049872,47.4,52.6
E00049873,22.9,77.1
E00049874,26.8,73.2
E00049875,30.4,69.6
E00049876,51.7,48.3
E00049877,22.2,77.8
E00049878,60.5,39.5
E00049879,37.4,62.6
E00049880,38,62
E00049881,59,41
E00049882,33.2,66.8
E00049883,38.1,61.9
E00049884,45.8,54.2
E00049885,34.1,65.9
E00049929,49.4,50.6
E00050095,43.7,56.3
E00050096,43.1,56.9
E00050097,34.7,65.3
E00050098,29.6,70.4
E00050099,52.9,47.1
E00050100,28.1,71.9
E00050101,45.3,54.7
E00050102,21.7,78.3
E00050103,19.1,80.9
E00050104,36.4,63.6
E00050105,47.5,52.5
E00050106,44.4,55.6
E00050107,47,53
E00050108,47.9,52.1
E00050109,44.4,55.6
E00050110,48.1,51.9
E00050111,35.7,64.3
E00050112,61,39
E00050113,59.8,40.2
E00050114,40.8,59.2
E00050115,29.3,70.7
E00050116,34.7,65.3
E00050117,31.9,68.1
E00050118,20.7,79.3
E00050119,43.1,56.9
E00050120,54.4,45.6
E00050121,45.7,54.3
E00050122,49.3,50.7
E00050123,27.9,72.1
E00050124,53.4,46.6
E00050125,59.5,40.5
E00050126,62.8,37.2
E00050127,60.5,39.5
E00050128,58.3,41.7
E00050129,61.6,38.4
E00050130,52.3,47.7
E00050131,38,62
E00050132,57.5,42.5
E00050133,27.3,72.7
E00050134,26,74
E00050135,68.1,31.9
E00050136,44.7,55.3
E00050137,44.5,55.5
E00050138,31.8,68.2
E00050139,40.1,59.9
E00050140,50,50
E00050141,63.7,36.3
E00050142,52.2,47.8
E00050143,51.3,48.7
E00050144,38,62
E00050145,58.3,41.7
E00050146,43.7,56.3
E00050147,45.3,54.7
E00050148,57.2,42.8
E00050149,38.1,61.9
E00050150,37.5,62.5
E00050151,41,59
E00050166,49.3,50.7
E00050169,51.9,48.1
E00050170,61.8,38.2
E00050172,55.4,44.6
E00050173,56.9,43.1
E00050174,42.9,57.1
E00050175,59.6,40.4
E00050176,29.2,70.8
E00050177,55,45
E00050178,47.3,52.7
E00050179,30.8,69.2
E00050180,60.2,39.8
E00050181,61.9,38.1
E00050182,48.5,51.5
E00050183,34.1,65.9
E00146821,62.7,37.3
E00146822,60,40
E00146823,45.8,54.2
E00146824,67.1,32.9
E00146825,61.8,38.2
E00146826,48.1,51.9
E00146827,58.7,41.3
E00146829,53.7,46.3
E00146912,57.5,42.5
E00146914,54.8,45.2
E00146924,57.9,42.1
E00146925,52,48
E00146926,39.6,60.4
E00146927,47.3,52.7
E00146928,58.1,41.9
E00146929,48.5,51.5
E00146930,51.7,48.3
E00146931,57.1,42.9
E00146932,36.8,63.2
E00146933,42.8,57.2
E00146934,30.5,69.5
E00146976,54.7,45.3
E00146980,65.8,34.2
E00147696,60.7,39.3
E00151065,68.1,31.9
E00151066,34.7,65.3
E00151067,61.8,38.2
E00151068,48,52
E00151069,56.2,43.8
E00151070,56.7,43.3
E00151071,46.2,53.8
E00151072,48.2,51.8
E00151073,55.3,44.7
E00151074,59.6,40.4
E00151075,68.3,31.7
E00151076,67.4,32.6
E00151077,56.5,43.5
E00151078,60.5,39.5
E00151079,65.3,34.7
E00151080,53.2,46.8
E00151081,52.3,47.7
E00151082,39.8,60.2
E00151083,68.1,31.9
E00151084,52.7,47.3
E00151085,33.8,66.2
E00151086,58.9,41.1
E00151087,65.7,34.3
E00151167,55.3,44.7
E00151168,58.5,41.5
E00163919,46.9,53.1
E00163921,59.6,40.4
