geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00049183,97.4,2,0.7,0,0
E00049184,96.5,3.2,0,0,0.2
E00049185,96.3,0.9,2.2,0,0.6
E00049186,93.9,3.8,0.9,0.9,0.6
E00049187,99.3,0.4,0,0,0.4
E00049188,98.9,1.1,0,0,0
E00049190,94.8,2.9,0.6,1.6,0
E00049191,97,2.3,0,0,0.7
E00049192,100,0,0,0,0
E00049193,98.9,1.1,0,0,0
E00049194,93.2,4.5,0.8,1.1,0.4
E00049195,92.9,5.7,0.8,0,0.6
E00049196,96.6,3.1,0.3,0,0
E00049197,95.5,2.4,0.9,0.6,0.6
E00049198,96.8,2.3,0,0.6,0.3
E00049199,92.8,4.8,1.4,0.7,0.3
E00049200,97,2.4,0.5,0,0
E00049201,96.6,1.7,0,0.3,1.4
E00049202,95.2,3.3,0,0.7,0.7
E00049203,97.6,2.4,0,0,0
E00049204,98.7,1.3,0,0,0
E00049205,96.9,2.8,0.3,0,0
E00049206,98.1,1.1,0.3,0.3,0.3
E00049207,95.8,3.8,0.4,0,0
E00049208,97.4,2.3,0.3,0,0
E00049209,96.3,3.3,0,0.3,0
E00049210,93.1,3.3,0.3,2.4,0.9
E00049211,95.1,4.5,0,0.4,0
E00049212,94.5,3.6,0,0.3,1.6
E00049213,97.3,1.5,0.7,0.5,0
E00049214,97.9,0.7,1.4,0,0
E00049215,96,2.7,0,1.3,0
E00049216,99.6,0.4,0,0,0
E00049217,96.4,3.2,0.4,0,0
E00049218,95.3,3.6,0.9,0,0.3
E00049219,96.8,1.8,1.4,0,0
E00049220,98.3,1.3,0.3,0,0
E00049221,97.5,1.1,0,0.6,0.8
E00049222,94.6,4.4,0.3,0.6,0
E00049223,96.4,3,0,0,0.6
E00049224,94.1,5.5,0.4,0,0
E00049225,97.7,2.3,0,0,0
E00049226,96.2,3.4,0,0,0.3
E00049227,99.1,0.6,0.3,0,0
E00049228,99,0.3,0,0,0.7
E00049229,97.4,1.3,0.9,0,0.4
E00049230,95.8,1,0,2.8,0.3
E00049231,94.9,2.1,1.2,1.2,0.6
E00049232,95.6,2.4,1.4,0,0.7
E00049233,93.9,4,0.6,0.3,1.2
E00049234,97.5,1.9,0.3,0,0.3
E00049235,94.3,5.4,0.3,0,0
E00049236,95.8,2,0,1.4,0.8
E00049237,96.9,2.4,0.6,0,0
E00049238,93.8,4.7,1.1,0,0.4
E00049239,96.5,2.7,0.8,0,0
E00049240,98.5,0.7,0.7,0,0
E00049241,97.1,2.9,0,0,0
E00049283,96.5,2.8,0.5,0.2,0
E00049284,87.8,7.6,0.3,2.4,1.8
E00049285,69.3,10.6,4.3,8.9,6.9
E00049287,97.9,1.2,0.3,0.3,0.3
E00049288,91.2,3.6,1.6,1.6,2.1
E00049289,96.3,2.8,0.4,0,0.4
E00049290,95.6,1.5,2.6,0.3,0
E00049291,97.6,1.8,0.3,0.3,0
E00049292,96.4,3.2,0,0.4,0
