geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00049183,83.9,10.5,5.6
E00049184,84.7,11.9,3.5
E00049185,78.8,15.4,5.8
E00049186,81.8,13.8,4.4
E00049187,82.4,13.5,4.1
E00049188,82.9,12.1,5
E00049190,74.4,13.9,11.7
E00049191,85.8,10.1,4.1
E00049192,78.4,17.4,4.2
E00049193,69.1,21.3,9.6
E00049194,78.1,15.1,6.8
E00049195,76.1,13.4,10.5
E00049196,88.1,8.9,3.1
E00049197,82.6,11.5,5.9
E00049198,79.9,15.9,4.2
E00049199,81.3,14.6,4.2
E00049200,80.6,14.5,4.8
E00049201,85,12.6,2.4
E00049202,81.3,14.2,4.5
E00049203,77.7,17.2,5.2
E00049204,82.9,12.8,4.3
E00049205,75.2,17.3,7.4
E00049206,88.2,8.8,2.9
E00049207,84.1,11.9,4
E00049208,85.8,10.9,3.3
E00049209,84.4,12.6,3
E00049210,79.8,15.4,4.8
E00049211,77.3,15.2,7.4
E00049212,80.8,15.6,3.6
E00049213,85.5,11.3,3.2
E00049214,78.5,14.9,6.6
E00049215,85,11.9,3.1
E00049216,83.4,12.1,4.5
E00049217,86.7,9.6,3.6
E00049218,76.8,16.5,6.8
E00049219,83,13.8,3.2
E00049220,86.6,9.7,3.7
E00049221,84.4,10.3,5.3
E00049222,80.4,15.5,4.1
E00049223,85.8,10.8,3.3
E00049224,82,10.7,7.4
E00049225,84.1,11.7,4.2
E00049226,86.5,11.9,1.6
E00049227,85.1,11.6,3.3
E00049228,78.7,18.6,2.7
E00049229,83.7,11.2,5.2
E00049230,85.6,10.5,3.9
E00049231,80.4,12,7.5
E00049232,81.6,12.9,5.4
E00049233,77,17.5,5.5
E00049234,82.2,12.4,5.4
E00049235,71.6,19,9.4
E00049236,81.9,15,3.1
E00049237,80.1,14.4,5.5
E00049238,70,19.4,10.6
E00049239,83.5,12.9,3.5
E00049240,83.8,12.4,3.8
E00049241,89.8,7.3,2.9
E00049283,78.4,13,8.6
E00049284,68,19,13
E00049285,76.9,16.5,6.6
E00049287,74.2,18,7.8
E00049288,56.3,23.4,20.3
E00049289,74.5,18.2,7.3
E00049290,82.4,11.7,5.9
E00049291,77.4,14.4,8.2
E00049292,75.1,15.9,9
E00049293,76.7,15.5,7.8
E00049294,78,14.9,7.1
E00049295,75.3,18.5,6.2
E00049296,81.9,12.1,5.9
E00049297,81.6,13.3,5.1
E00049298,75,15,10
E00049299,69.3,18,12.7
E00049300,79.9,14.2,5.9
E00049301,82,12.8,5.2
E00049302,77.4,15.3,7.4
E00049303,78,14.8,7.3
E00049304,74.8,17.6,7.6
E00049305,76.4,16.9,6.7
E00049306,74.6,19.1,6.4
E00049307,77,15.1,7.9
E00049308,81.5,9.9,8.6
E00049311,73.4,21.4,5.2
E00049312,85.8,12,2.2
E00049313,83.8,11.3,4.9
E00049314,75.7,18.3,6
E00049315,82.6,11.7,5.7
E00049316,67.6,23.9,8.5
E00049734,80.4,14.4,5.2
E00049736,81,14,5
E00049737,81.2,13.2,5.6
E00049738,79.5,15.2,5.3
E00049739,73.2,15.4,11.4
E00049740,79.3,14.7,6
E00049741,75.6,17.1,7.3
E00049742,76.6,15.6,7.8
E00049743,80.8,15.9,3.3
E00049748,77.6,16.1,6.2
E00049750,69.4,20.1,10.4
E00049752,79,12.1,8.9
E00049753,69.6,19.6,10.8
E00049754,76,14.5,9.5
E00049755,69.6,22,8.4
E00049756,79.4,12.9,7.7
E00049757,68.2,21.5,10.3
E00049758,81.8,12.9,5.4
E00049759,82.2,12.3,5.5
E00049760,77.8,16.7,5.6
E00049761,82.3,13.3,4.4
E00049762,76.8,15.1,8.1
E00049764,79.4,15.8,4.8
E00049765,75.9,15.8,8.3
E00049766,76.6,18.6,4.8
E00049767,78.2,14.5,7.3
E00049768,60.7,25,14.3
E00049769,69.9,18.2,12
E00049770,75.5,16.2,8.3
E00049772,75.8,15.9,8.3
E00049804,75.4,18.8,5.8
E00049805,87,11,2
E00049806,86.6,8.9,4.5
E00049807,77.5,16.3,6.2
E00049808,75.9,16.5,7.6
E00049809,75.6,15.7,8.7
E00049810,81.9,13.3,4.8
E00049811,73.9,16.6,9.5
E00049812,82,14.9,3.1
E00049813,82.4,11.1,6.5
E00049814,82.6,14.5,2.9
E00049815,83.3,13,3.8
E00049816,86.4,10,3.6
E00049817,79.6,14.9,5.6
E00049818,73.5,17.1,9.4
E00049819,86.9,10.8,2.4
E00049820,77.2,12.6,10.2
E00049821,82.3,13.9,3.8
E00049822,70.7,22,7.3
E00049823,78.9,15.4,5.7
E00049824,83.2,13.4,3.4
E00049825,87.3,9.6,3
E00049826,85.1,12.4,2.6
E00049827,87.2,11.5,1.3
E00049828,73,18.8,8.2
E00049829,81.4,11.9,6.7
E00049830,87.1,8.6,4.3
E00049831,84.3,13.4,2.2
E00049832,79.5,10.2,10.2
E00049833,75.1,18.7,6.2
E00049834,86.5,11.6,1.9
E00049835,79.6,16.4,4.1
E00049836,89,8.6,2.4
E00049837,83.9,11.2,4.8
E00049838,86.6,10.3,3.1
E00049839,89.7,9.4,0.9
E00049840,83.4,12.7,3.9
E00049841,72.9,15.4,11.7
E00049842,57.6,26.7,15.7
E00049843,83.2,13.8,3
E00049844,80.9,14.1,4.9
E00049845,82.2,13.9,3.8
E00049846,81.3,13,5.7
E00049847,68.9,16.5,14.6
E00049848,85.7,8.5,5.9
E00049849,79.9,14.8,5.3
E00049850,80.1,16.6,3.2
E00049851,84.1,12.3,3.6
E00049852,87.6,8.7,3.7
E00049853,78,17.5,4.5
E00049854,85.5,12.3,2.2
E00049855,86.9,10.2,3
E00049856,80.4,15.8,3.9
E00049857,79.6,13.9,6.5
E00049858,86.8,10.7,2.5
E00049859,79.2,14.1,6.7
E00049860,86.8,10.2,3.1
E00049861,77.9,17.4,4.7
E00049862,88.3,8.7,3
E00049863,84.4,11.4,4.2
E00049864,85.8,11.7,2.5
E00049865,78.2,18.3,3.6
E00049866,81.8,11.6,6.6
E00049867,85.7,12.4,1.9
E00049868,86.3,10.8,2.9
E00049869,85.2,11.9,2.9
E00049870,87.6,9.2,3.2
