geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00037085,4.8,80.8,14.4
E00037086,6.7,76,17.3
E00037087,6.1,82.4,11.5
E00037089,7.9,71.9,20.1
E00037093,7.8,72.8,19.4
E00037094,14.5,61.1,24.4
E00037096,8.4,78.1,13.5
E00037097,11,65.9,23.2
E00037098,13.5,65.2,21.3
E00037099,16.5,60.4,23.1
E00037100,13.5,60.7,25.8
E00037101,9.5,57.7,32.8
E00037102,12.3,61.5,26.2
E00037103,9.3,67.4,23.3
E00037104,15.2,64.1,20.7
E00037105,8.7,56,35.3
E00037106,18.6,41.1,40.3
E00037107,13.4,57.1,29.4
E00037109,7.9,51.2,40.9
E00037110,8.3,55.2,36.6
E00037111,4,74,22
E00037112,7.9,52.9,39.3
E00037113,5.2,62.1,32.8
E00037114,18.4,45.9,35.7
E00037115,10.1,67.6,22.3
E00037116,6.3,64.6,29.1
E00037117,3.7,67.6,28.7
E00037118,11.3,66.1,22.6
E00037119,12,53,35
E00037120,7,58.1,34.9
E00037121,10,60,30
E00037122,19.1,47.9,33
E00037123,15.9,50.5,33.6
E00037124,9.8,56.6,33.6
E00037125,6,68.7,25.4
E00037126,12.6,59.3,28.1
E00037127,12,53,35
E00037128,11,47.3,41.8
E00037129,10.3,57,32.7
E00037130,11,62.2,26.8
E00037131,7.4,56.3,36.3
E00037132,6.2,78.4,15.5
E00037133,9.9,54.5,35.5
E00037134,7,58.3,34.8
E00037135,7.4,61,31.6
E00037136,8.6,61,30.5
E00037137,6.3,61.6,32.1
E00037138,12.2,63.3,24.5
E00037139,4.5,60,35.5
E00037140,5.3,61.4,33.3
E00037160,12.2,60.5,27.3
E00037161,3.4,66.3,30.3
E00037162,15.6,66.1,18.3
E00037165,11.2,66.3,22.5
E00037167,7.3,56.5,36.3
E00037168,10.4,71.3,18.3
E00037169,14.1,51.3,34.6
E00037170,12.9,48.2,38.8
E00037171,7.2,78.4,14.4
E00037172,14.1,57.7,28.2
E00037173,7.7,79.8,12.5
E00037174,17.4,56.5,26.1
E00037175,14.6,52.4,33
E00037176,11.8,65.8,22.4
E00037177,12.2,65.6,22.2
E00037178,10.5,72,17.5
E00037179,10.9,61.7,27.3
E00037181,7.6,62.9,29.5
E00037182,15.7,56.2,28.1
E00037183,16.8,57.9,25.3
