geography_code,in_full_time_education-001,in_full_time_education-002
E00037085,9.6,90.4
E00037086,12.4,87.6
E00037087,11.1,88.9
E00037089,23.6,76.4
E00037093,13.1,86.9
E00037094,17.3,82.7
E00037096,8.3,91.7
E00037097,14.8,85.2
E00037098,12.4,87.6
E00037099,23.2,76.8
E00037100,18.2,81.8
E00037101,18.5,81.5
E00037102,20.8,79.2
E00037103,16.9,83.1
E00037104,15.9,84.1
E00037105,27,73
E00037106,31.8,68.2
E00037107,10.5,89.5
E00037109,20.1,79.9
E00037110,26.1,73.9
E00037111,12,88
E00037112,26.5,73.5
E00037113,21.8,78.2
E00037114,20.2,79.8
E00037115,16.1,83.9
E00037116,18.1,81.9
E00037117,17.1,82.9
E00037118,18.8,81.2
E00037119,17.1,82.9
E00037120,19.8,80.2
E00037121,21.5,78.5
E00037122,19,81
E00037123,27.9,72.1
E00037124,25.9,74.1
E00037125,18,82
E00037126,23.1,76.9
E00037127,27.9,72.1
E00037128,30.1,69.9
E00037129,26.3,73.7
E00037130,18.3,81.7
E00037131,19.6,80.4
E00037132,11.2,88.8
E00037133,24.4,75.6
E00037134,21.4,78.6
E00037135,15.5,84.5
E00037136,25.7,74.3
E00037137,15.5,84.5
E00037138,18.5,81.5
E00037139,12.3,87.7
E00037140,20.1,79.9
E00037160,20.4,79.6
E00037161,10.5,89.5
E00037162,15.3,84.7
E00037165,18.6,81.4
E00037167,23.5,76.5
E00037168,14.9,85.1
E00037169,11.9,88.1
E00037170,14.7,85.3
E00037171,9.2,90.8
E00037172,14.3,85.7
E00037173,10.5,89.5
E00037174,11.2,88.8
E00037175,11.8,88.2
E00037176,9,91
E00037177,14.7,85.3
E00037178,15.6,84.4
E00037179,4.2,95.8
E00037181,12,88
E00037182,12.6,87.4
E00037183,13.3,86.7
E00037184,15.1,84.9
E00037186,18.1,81.9
E00037187,16.2,83.8
E00037188,1.8,98.2
E00037189,19.3,80.7
E00037190,2.2,97.8
E00037191,6.3,93.7
E00037192,20.2,79.8
E00037193,20.1,79.9
E00037194,13.9,86.1
E00037195,15.5,84.5
E00037196,22.3,77.7
E00037197,13.9,86.1
E00037198,13.5,86.5
E00037199,17.9,82.1
E00037200,16.3,83.7
E00037201,14.3,85.7
E00037202,16,84
E00037203,18.1,81.9
E00037204,14.9,85.1
E00037205,15.5,84.5
E00037206,10.9,89.1
E00037207,17.1,82.9
E00037208,22.8,77.3
E00037209,1.2,98.8
E00037210,13.7,86.3
E00037211,11.3,88.7
E00037212,19.6,80.4
E00037213,23.6,76.4
E00037215,21.3,78.7
E00037216,19.7,80.3
E00037217,17.5,82.5
E00037218,24.5,75.5
E00037219,21.5,78.5
E00037220,17.6,82.4
E00037221,23.8,76.2
E00037222,15.9,84.1
E00037223,15.7,84.3
E00037224,20.4,79.6
E00037225,17.5,82.5
E00037226,27.9,72.1
E00037229,14.5,85.5
E00037231,12.7,87.3
E00037232,10.5,89.5
E00037233,21.2,78.8
E00037234,14.6,85.4
E00037235,20.8,79.2
E00037236,12.9,87.1
E00037237,14.6,85.4
E00037238,20.8,79.2
E00037239,19.2,80.8
E00037276,18.4,81.6
E00037277,10.8,89.2
E00037278,20.4,79.6
E00037279,10.7,89.3
E00037280,19.5,80.5
E00037281,7.9,92.1
E00037282,13.9,86.1
E00037283,6.8,93.2
E00037284,13.7,86.3
E00037285,13.4,86.6
E00037286,17,83
E00037287,21.3,78.7
E00037288,12.4,87.6
E00037289,8.8,91.2
E00037290,21.9,78.1
E00037291,14.3,85.7
E00037292,10.7,89.3
E00037293,13,87
E00037294,19.9,80.1
E00037295,24.9,75.1
E00037296,10.2,89.8
E00037297,8.5,91.5
E00037298,22.7,77.3
E00037299,18.3,81.7
E00037300,13.7,86.3
E00037301,21.3,78.7
E00037302,13.9,86.1
E00037303,15.3,84.7
E00037304,14.9,85.1
E00037305,19.4,80.6
E00037306,14.9,85.1
E00037307,11.4,88.6
E00037309,13.7,86.3
E00037310,22,78
E00037311,14.8,85.2
E00037312,16.3,83.7
E00037313,15.8,84.2
E00037314,19.6,80.4
E00037315,16.9,83.1
E00037316,11.3,88.7
E00037317,14.4,85.6
E00037318,14.4,85.6
E00037320,12.7,87.3
E00037321,23.7,76.3
E00037395,21.5,78.5
E00037397,14.5,85.5
E00037398,15.2,84.8
E00037399,19.7,80.3
E00037400,17.5,82.5
E00037401,13,87
E00037402,15.7,84.3
E00037403,14.9,85.1
E00037404,14.4,85.6
E00037411,21.5,78.5
E00037412,6.4,93.6
E00037413,12.5,87.5
E00037414,13.1,86.9
E00037416,12.5,87.5
E00037417,15.7,84.3
E00037418,19.5,80.5
E00037419,18,82
E00037420,20.5,79.5
E00037421,12.5,87.5
E00037422,16.4,83.6
