areacd,heating_type_3a-001,heating_type_3a-002
E00088988,1.6,98.4
E00089100,3.4,96.6
E00089101,0.7,99.3
E00089333,0.7,99.3
E00089335,1.6,98.4
E00089336,0,100
E00089337,0,100
E00089560,3.1,96.9
E00089561,0,100
E00089562,1.4,98.6
E00089643,0,100
E00089644,2.3,97.7
E00089645,0,100
E00089646,0,100
E00089647,1.4,98.6
E00089648,0.7,99.3
E00089649,0,100
E00118638,0,100
E00118639,0.7,99.3
E00118640,0,100
E00118641,0.9,99.1
E00118642,0.8,99.2
E00118643,1.1,98.9
E00118644,1,99
E00118645,0,100
E00118656,0.8,99.2
E00118657,0,100
E00118658,0,100
E00118659,0,100
E00118660,2.2,97.8
E00118662,1,99
E00118664,0,100
E00118685,0,100
E00118686,0,100
E00118687,3.5,96.5
E00118688,0,100
E00118689,0,100
E00118690,0,100
E00118691,0,100
E00118692,0,100
E00118694,0.8,99.2
E00118695,2.4,97.6
E00118696,0,100
E00118697,0.7,99.3
E00118698,0,100
E00118699,0,100
E00118700,0.7,99.3
E00118701,1.5,98.5
E00118702,1.3,98.7
E00118703,0,100
E00118704,3.2,96.8
E00118705,0,100
E00118706,0.8,99.2
E00118707,1.6,98.4
E00118708,0,100
E00118709,0,100
E00118710,0.6,99.4
E00118711,0,100
E00118712,0.6,99.4
E00118713,1.6,98.4
E00118714,0.7,99.3
E00118715,1.4,98.6
E00118716,0,100
E00118717,0.6,99.4
E00118718,0.7,99.3
E00118719,0,100
E00118720,0,100
E00118721,0.8,99.2
E00118722,1.7,98.3
E00118723,0.8,99.2
E00118724,0,100
E00118725,0,100
E00118726,0.8,99.2
E00118728,0.7,99.3
E00118729,0,100
E00118730,2.1,97.9
E00118731,0,100
E00118732,0.9,99.1
E00118733,1.1,98.9
E00118735,0,100
E00118736,0.8,99.2
E00118737,0,100
E00118738,0.8,99.2
E00118746,2.5,97.5
E00118948,1.4,98.6
E00118949,0,100
E00118950,0,100
E00118951,2.3,97.7
E00118952,0,100
E00118953,0.8,99.2
E00118954,0.7,99.3
E00118955,0,100
E00118956,0,100
E00118957,0,100
E00118958,0,100
E00118959,0.8,99.2
E00118960,0.8,99.2
E00118961,0,100
E00118962,1.6,98.4
E00118963,1.7,98.3
E00118964,0,100
E00118965,0,100
E00118966,0,100
E00118967,0,100
E00118968,0,100
E00118969,0,100
E00118970,0,100
E00118971,0,100
E00118972,0,100
E00118973,0,100
E00118974,0,100
E00118975,0.6,99.4
E00118976,5.5,94.5
E00118977,0,100
E00118978,1.2,98.8
E00118979,0,100
E00118980,0,100
E00118981,0,100
E00118982,0.8,99.2
E00118983,2,98
E00118984,0,100
E00118985,0.7,99.3
E00118986,0.7,99.3
E00118987,0,100
E00118988,0,100
E00118989,1.8,98.2
E00118990,1.1,98.9
E00118991,0,100
E00118992,0,100
E00118993,1.5,98.5
E00118994,0.7,99.3
E00118995,0,100
E00118996,1.5,98.5
E00118997,0.8,99.2
E00118998,0.6,99.4
E00118999,0.7,99.3
E00169108,1.8,98.2
E00169153,0.7,99.3
E00169155,0,100
E00169637,0,100
E00169638,0,100
E00178376,0,100
E00178392,0,100
E00189354,0,100
E00189365,0,100
E00189369,0,100
E00189394,1.5,98.5
