areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00088988,4.2,79.2,16.7
E00089100,15.7,73,11.3
E00089101,12.3,75.4,12.3
E00089333,9.7,72.6,17.7
E00089335,7.9,64,28.1
E00089336,7.3,71.6,21.1
E00089337,5.3,84.1,10.6
E00089560,11.7,79.6,8.7
E00089561,16.8,73.1,10.1
E00089562,9.3,67.6,23.1
E00089643,14.4,75.7,9.9
E00089644,11.5,73,15.6
E00089645,6.9,83.3,9.7
E00089646,6.7,73.3,20
E00089647,9.4,70.9,19.7
E00089648,10.1,78.3,11.6
E00089649,7.3,78,14.6
E00118638,15.9,72.7,11.4
E00118639,21.3,68,10.7
E00118640,18.9,70.8,10.4
E00118641,12.1,69.2,18.7
E00118642,8.7,81.7,9.5
E00118643,19,60.3,20.7
E00118644,20.6,63.9,15.5
E00118645,3.9,82.5,13.6
E00118656,7.6,68.2,24.2
E00118657,18.4,68.4,13.2
E00118658,10.2,74.6,15.3
E00118659,9.8,74.5,15.7
E00118660,8.9,80.5,10.6
E00118662,15.8,69.5,14.7
E00118664,9.8,79.5,10.7
E00118685,9.8,78.7,11.6
E00118686,9.3,73.2,17.5
E00118687,21.1,64.8,14.1
E00118688,13.9,77,9
E00118689,11.3,73.2,15.5
E00118690,17.5,64.9,17.5
E00118691,25.9,66.7,7.4
E00118692,22.7,65.2,12.1
E00118694,14.9,71.6,13.4
E00118695,16.9,76.6,6.5
E00118696,11.6,79.1,9.3
E00118697,13.2,67.1,19.7
E00118698,8.2,78.1,13.7
E00118699,10.1,76.8,13.1
E00118700,10.2,79.7,10.2
E00118701,18.6,70.3,11
E00118702,21.8,67.8,10.3
E00118703,7.1,84.7,8.2
E00118704,7.3,82.9,9.8
E00118705,15.9,69.3,14.8
E00118706,16.3,72.4,11.4
E00118707,20,67.7,12.3
E00118708,11,78,11
E00118709,19.5,61,19.5
E00118710,15.5,73.5,11
E00118711,17.7,67.7,14.5
E00118712,9.2,71.4,19.4
E00118713,10.4,74.6,14.9
E00118714,21.8,67.3,10.9
E00118715,13.4,53.5,33.1
E00118716,20.2,73.4,6.4
E00118717,11.8,66.2,22.1
E00118718,8.2,82.7,9.2
E00118719,18.8,65.2,16.1
E00118720,21.9,57.8,20.3
E00118721,15.2,60.8,24.1
E00118722,15,70,15
E00118723,12.9,69.4,17.7
E00118724,13.6,75,11.4
E00118725,11.8,79,9.2
E00118726,12.6,75.6,11.8
E00118728,10.9,69,20.2
E00118729,3.8,67,29.2
E00118730,9.9,64.9,25.2
E00118731,9.4,70.6,20
E00118732,14.5,57.9,27.6
E00118733,17.4,63.5,19.1
E00118735,8.1,70.7,21.2
E00118736,19.5,57.3,23.2
E00118737,11.1,64.2,24.7
E00118738,15.1,58.1,26.9
E00118746,10,70,20
E00118948,14.1,70.7,15.2
E00118949,6.9,74.8,18.3
E00118950,4.9,85.3,9.8
E00118951,10.2,73.7,16.1
E00118952,11.6,77.9,10.5
E00118953,6.6,80.2,13.2
E00118954,10.7,76,13.3
E00118955,13.2,73.5,13.2
E00118956,5.1,83.8,11.1
E00118957,12.9,71.3,15.8
E00118958,10.7,64.8,24.6
E00118959,5.9,80.2,13.9
E00118960,12.4,77.3,10.3
E00118961,11.7,77.5,10.8
E00118962,15.9,68.1,15.9
E00118963,19.8,60.5,19.8
E00118964,15.2,54.4,30.4
E00118965,16.7,77.3,6.1
E00118966,11.1,62.5,26.4
E00118967,11,70.7,18.3
E00118968,11.4,76.3,12.3
E00118969,11.7,75.7,12.6
E00118970,16.5,65.8,17.7
E00118971,12.8,58.5,28.7
E00118972,8.5,76.1,15.5
E00118973,11.9,71.2,16.9
E00118974,6.6,79.5,13.9
E00118975,14.8,78.7,6.5
E00118976,15.3,72.2,12.5
E00118977,20.6,66.2,13.2
E00118978,12.3,76.6,11
E00118979,6.1,78.9,14.9
E00118980,14.1,70.4,15.5
E00118981,6,83.8,10.3
E00118982,10.3,83.3,6.4
E00118983,11.6,81.3,7.1
E00118984,14,66.7,19.3
E00118985,9.7,73.8,16.5
E00118986,10.4,66.4,23.2
E00118987,11.4,74.3,14.3
E00118988,17.8,66.7,15.6
E00118989,13.7,67.4,18.9
E00118990,13.1,45.7,41.2
E00118991,5.3,82.3,12.4
E00118992,17.3,76,6.7
E00118993,12.1,77.6,10.3
E00118994,12.5,73.2,14.3
E00118995,15,66.4,18.6
E00118996,11,77.9,11
E00118997,4.5,83.6,11.9
E00118998,10.1,75.5,14.4
E00118999,5.4,68.8,25.8
E00169108,13.8,64.2,22
E00169153,13.4,72,14.6
E00169155,12.5,55.4,32.1
E00169637,9.7,73.1,17.2
E00169638,0,87.7,12.3
E00178376,15.4,62.6,22
E00178392,17.2,51.7,31
E00189354,15.4,76.9,7.7
E00189365,21.3,68.8,10
E00189369,14.6,73.8,11.7
E00189394,12.9,79.3,7.8
