areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00088988,60,1.6,38.4
E00089100,54.4,3.7,41.9
E00089101,54.9,1.3,43.8
E00089333,60.7,2.4,36.9
E00089335,48.6,1.4,50
E00089336,62.4,0.3,37.3
E00089337,49.3,0.7,50
E00089560,61.6,2.3,36.1
E00089561,60.1,2.7,37.2
E00089562,57.9,2.3,39.8
E00089643,59.3,3.3,37.4
E00089644,55.4,3.3,41.3
E00089645,42.2,0.4,57.4
E00089646,60.8,1.5,37.7
E00089647,58.4,1.4,40.2
E00089648,54.3,2.1,43.6
E00089649,57.1,2.1,40.8
E00118638,63.9,6.1,29.9
E00118639,71.4,1.9,26.7
E00118640,54.3,2.2,43.5
E00118641,59.6,0.9,39.5
E00118642,51,0.8,48.3
E00118643,66.9,4.1,29
E00118644,65.8,2.4,31.8
E00118645,16.8,2.4,80.8
E00118656,48.2,1.2,50.6
E00118657,42.4,4.5,53
E00118658,53.4,3.1,43.5
E00118659,62.2,0.7,37
E00118660,54.4,1.1,44.4
E00118662,53.1,1.4,45.5
E00118664,56.3,0.8,43
E00118685,46.2,2.3,51.5
E00118686,58.4,0.9,40.8
E00118687,69.7,2.9,27.5
E00118688,66.7,1.9,31.4
E00118689,64.1,2,33.9
E00118690,54.7,0.9,44.4
E00118691,71.9,4.2,24
E00118692,70.2,2.2,27.6
E00118694,72.1,3.7,24.2
E00118695,68.8,1.7,29.6
E00118696,66.5,3.1,30.4
E00118697,67.9,2.9,29.2
E00118698,69.4,0.9,29.7
E00118699,59.5,3.4,37.1
E00118700,57.7,2.6,39.7
E00118701,54.9,1.5,43.6
E00118702,63,5.2,31.7
E00118703,58.6,0.8,40.5
E00118704,73.8,0.6,25.6
E00118705,69.4,2.4,28.1
E00118706,57,3.1,39.9
E00118707,67.7,4.5,27.9
E00118708,60.7,3.2,36.1
E00118709,64.3,3.8,31.9
E00118710,54,2,43.9
E00118711,76.9,3,20.1
E00118712,65.6,0,34.4
E00118713,74.1,2.3,23.6
E00118714,64.6,3.1,32.3
E00118715,55.2,2.2,42.6
E00118716,66.9,3.9,29.2
E00118717,74.4,1.9,23.7
E00118718,60.8,0.8,38.4
E00118719,58.1,4.1,37.8
E00118720,69.8,4.7,25.5
E00118721,70.2,2.3,27.5
E00118722,65.7,3.8,30.5
E00118723,56.2,1.1,42.8
E00118724,48.3,2.6,49.1
E00118725,56.6,2.2,41.2
E00118726,58.6,1.4,40
E00118728,60.7,1.5,37.8
E00118729,60.3,1.9,37.8
E00118730,64.2,2.9,32.9
E00118731,63.5,4.7,31.8
E00118732,60.8,2.6,36.6
E00118733,65.4,4.2,30.4
E00118735,53.4,2.9,43.8
E00118736,70.6,4.3,25.2
E00118737,70.1,2.2,27.7
E00118738,67.5,0.4,32.2
E00118746,63.5,2.2,34.3
E00118948,58.8,3.9,37.3
E00118949,43,1.8,55.2
E00118950,48,2,50
E00118951,62.8,1.9,35.3
E00118952,45.7,3.5,50.9
E00118953,31.5,5.1,63.5
E00118954,71.6,0.4,28
E00118955,53.3,1.7,45
E00118956,50.7,1.5,47.8
E00118957,57.1,4.7,38.2
E00118958,63,3.8,33.1
E00118959,59.3,2,38.6
E00118960,63.3,2.2,34.5
E00118961,57.2,3.2,39.6
E00118962,65,3.6,31.5
E00118963,75.1,3.1,21.7
E00118964,69.5,3.8,26.7
E00118965,68.7,2.5,28.9
E00118966,68.2,1.8,30
E00118967,63.7,4.5,31.8
E00118968,53.7,0.4,45.9
E00118969,60.8,2.7,36.5
E00118970,55.2,7.1,37.7
E00118971,65.3,4,30.7
E00118972,64.7,4.2,31.1
E00118973,53.6,1.2,45.2
E00118974,57.8,0.3,41.9
E00118975,64.2,2.7,33.1
E00118976,56.7,1.2,42.1
E00118977,73.2,2.8,24
E00118978,58.6,1.3,40.1
E00118979,59.6,0,40.4
E00118980,69.3,4,26.7
E00118981,54.8,0.8,44.4
E00118982,64.1,2.8,33.2
E00118983,48.3,3,48.7
E00118984,59.6,2.8,37.6
E00118985,63.7,2.1,34.2
E00118986,54,3.7,42.3
E00118987,63.3,1.7,35
E00118988,66.3,3.4,30.3
E00118989,64.7,4.5,30.9
E00118990,39.9,2.9,57.2
E00118991,49.6,1.8,48.7
E00118992,69.8,1.2,29.1
E00118993,72.8,1.9,25.4
E00118994,77,0.4,22.6
E00118995,60.1,2.6,37.3
E00118996,57.1,2.8,40.1
E00118997,71.5,1.7,26.8
E00118998,62.2,1.9,35.9
E00118999,68,1.4,30.6
E00169108,67.9,2.1,30
E00169153,67.3,2,30.7
E00169155,77.9,2,20.1
E00169637,49.2,2.3,48.5
E00169638,3.5,0,96.5
E00178376,73.9,2.9,23.3
E00178392,71.2,1.5,27.3
E00189354,73,1.3,25.7
E00189365,68,2.4,29.6
E00189369,58.1,1.6,40.3
E00189394,46,2.3,51.6
