areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00072563,20.9,66.3,12.8
E00072564,14.6,74.4,11
E00072565,28.1,38.4,33.5
E00072566,32.3,40.9,26.8
E00072567,25.9,51.8,22.4
E00072568,16.2,65.5,18.3
E00072569,29.5,50.5,20
E00072570,17.7,72.2,10.1
E00072571,28.8,50.7,20.5
E00072572,23.8,55.6,20.6
E00072573,32.4,50,17.6
E00072574,27.8,56.3,15.9
E00072575,29.8,41,29.3
E00072576,31.6,39.5,28.9
E00072577,28.4,45.7,25.9
E00072578,6.2,82.5,11.3
E00072579,26.7,46.7,26.7
E00072580,50.7,39.7,9.6
E00072581,12.7,78.4,8.8
E00072582,23.6,63.6,12.7
E00072583,23.8,58.3,17.9
E00072584,26.6,67.2,6.3
E00072585,16.9,52.1,31
E00072586,35.1,55.8,9.1
E00072587,31.3,57.8,10.9
E00072588,7.3,81.3,11.4
E00072589,14,75,11
E00072590,10.3,76.6,13.1
E00072591,10.9,79.3,9.8
E00072592,10.2,79.7,10.2
E00072593,14.8,70.4,14.8
E00072607,12.9,75.8,11.4
E00072608,12.8,67,20.2
E00072611,13,80.4,6.5
E00072614,11.5,77.1,11.5
E00072615,8.7,78.8,12.5
E00072616,9.8,76.1,14.1
E00072617,16.7,68.2,15.2
E00072618,18.5,37.4,44.1
E00072619,11.5,73.8,14.6
E00072620,2.3,84.1,13.6
E00072621,15.7,72.2,12.2
E00072622,11.9,64.3,23.8
E00072623,10,75.6,14.4
E00072624,13.8,74,12.2
E00072625,15.4,65.4,19.2
E00072626,9.1,83.3,7.6
E00072627,13.3,74.7,12
E00072628,11.1,66.7,22.2
E00072629,10.5,73.7,15.8
E00072630,55.4,29.3,15.3
E00072631,14.4,74.2,11.3
E00072632,10.1,73.6,16.2
E00072633,15.7,68.6,15.7
E00072634,6.7,84,9.2
E00072635,14.4,73,12.6
E00072636,20.2,56.4,23.3
E00072637,16.5,71.7,11.8
E00072638,11.5,74.3,14.2
E00072640,5.5,82.4,12.1
E00072666,9.6,76.9,13.5
E00072667,7.8,75.8,16.4
E00072668,12.9,72,15.1
E00072669,26.2,58.5,15.4
E00072671,8.9,71.4,19.6
E00072672,20,72,8
E00072673,15.5,57.3,27.2
E00072674,18.3,55,26.6
E00072675,8.3,66.1,25.7
E00072676,11,78.7,10.3
E00072677,17.2,73.7,9.1
E00072678,19.7,56.4,23.9
E00072680,18.3,65.1,16.5
E00072681,18.1,64.6,17.4
E00072682,13.7,70.5,15.8
E00072683,17.2,49.1,33.6
E00072684,18.8,61.3,20
E00072687,6.4,78.2,15.4
E00072688,8.8,79.4,11.8
E00072755,37.3,39.2,23.5
E00072756,29.9,47.4,22.7
E00072757,16.3,58.1,25.6
E00072758,35.5,23.6,41
E00072759,31.9,34.7,33.3
E00072760,5.7,82.1,12.2
E00072761,31.5,61.8,6.7
E00072762,34.3,42.2,23.5
E00072763,40.2,52.7,7.1
E00072764,26.6,59.5,13.9
E00072765,20,68.1,11.9
E00072766,22.6,69.3,8
E00072767,28.2,60,11.8
E00072768,25.3,50.6,24.1
E00072769,28.4,54.5,17
E00072770,28,46,26
E00072771,39.4,42.3,18.3
E00072772,36.9,44.6,18.5
E00072773,24.3,62.2,13.5
E00072774,35.8,56.7,7.5
E00072775,40.7,40.7,18.6
E00072776,12.5,68.2,19.3
E00072777,13,77,10
E00072778,13.5,73.1,13.5
E00072787,9.7,73.5,16.8
E00072788,12.6,75.7,11.7
E00072790,19.8,67.4,12.8
E00072791,23.9,67.6,8.5
E00072792,8,80.4,11.6
E00072793,20.6,67.6,11.8
E00072795,13.2,72.4,14.5
E00072797,8.5,58.1,33.3
E00072798,8.6,52,39.5
E00072799,11.4,79,9.5
E00072800,8.5,82.9,8.5
E00072801,5,85,10
E00072802,24.1,60.2,15.7
E00072803,9.9,84.3,5.8
E00072804,17.9,66.1,16.1
E00072805,15.8,63.3,20.8
E00072806,51.1,38.3,10.6
E00072807,34.1,51.1,14.8
E00072808,35.7,58.9,5.4
E00072809,28.6,56,15.5
E00072810,33,50,17
E00072811,20.3,47.5,32.2
E00072812,17.1,59.8,23.2
E00072813,20.7,67.8,11.6
E00072814,18,59.6,22.5
E00072815,5.1,88.6,6.3
E00072816,8.1,75.6,16.3
E00072817,20.5,66.3,13.3
E00072818,13.9,71.3,14.9
E00072819,16.9,74.2,9
E00072820,18.8,72.9,8.3
E00072821,13.7,70.6,15.7
E00072822,14.4,71.2,14.4
E00072823,6.2,63.9,29.9
E00072824,6.8,81.4,11.9
E00072825,5.7,75.2,19
E00072826,12.8,69.2,18
E00072827,29.2,49.4,21.4
E00072828,15,67.5,17.5
E00072829,15.1,61.3,23.5
E00072871,25.9,52.7,21.4
E00072872,7.8,78.6,13.6
E00072873,6.1,79.8,14.1
E00072874,12.9,59.4,27.7
E00072875,17.6,73.5,8.8
E00072876,8.7,78.7,12.6
E00072877,20,70.5,9.5
E00072878,11.8,76.3,11.8
E00072879,21.8,62,16.2
E00072880,8,74.7,17.2
E00072881,17.8,60.2,22
E00072882,11.1,68.3,20.6
E00072883,22.2,56.8,21
E00072884,8,85,7
E00072885,21,61,18.1
E00072886,32.4,48.6,19
E00072887,18.2,65.9,15.9
E00072888,25.6,64.3,10.1
E00072889,39.5,51.2,9.3
E00072890,13.5,65.2,21.3
E00072891,20,46.7,33.3
E00072892,18.8,49.4,31.8
E00072894,11.1,73.8,15.1
E00072895,18.8,59,22.2
E00072896,14,62,24
E00072897,16.5,56.4,27.1
E00072898,27.6,58.3,14.1
E00072899,11.8,64.7,23.5
E00072900,20.5,55.4,24.1
E00072901,17,50.9,32.1
E00072902,17.6,58,24.4
E00072903,12.3,72.1,15.6
E00072904,18.8,67.5,13.7
E00072905,23.2,58.9,17.9
E00072906,12.1,65.7,22.2
E00072907,27.3,64.3,8.4
E00072908,19.3,62.3,18.4
E00072909,13.2,65.9,20.9
E00072910,52.5,36,11.4
E00072911,45.1,45.5,9.5
E00072912,37.7,41.4,20.9
E00072913,43.7,35.3,21
E00072914,33.3,44.8,21.8
E00072915,44.5,39.7,15.7
E00072916,29.9,55.8,14.3
E00072917,26.3,57.9,15.8
E00072918,20,64,16
E00072919,16.5,62,21.5
E00072920,20.8,64.8,14.4
E00072921,14,62,24
E00072922,19,54,27
E00072923,14.6,60.4,25
E00072924,17.1,65.7,17.1
E00072942,14.7,70.6,14.7
E00072943,17.5,65,17.5
E00072944,20.4,59.2,20.4
E00072945,18,60,22
E00072946,23.6,58.2,18.2
E00072947,13.1,63.8,23.1
E00072948,11.3,61.7,27
E00072949,14.3,64.3,21.4
E00072950,17.2,66.7,16.1
E00072951,10.3,53.8,35.9
E00072952,12,67.6,20.4
E00072953,17.1,70.7,12.2
E00072954,13.9,65.7,20.4
E00072955,21.1,71.9,7
E00072956,4.7,80.2,15.1
E00072957,9.4,75.3,15.3
E00072958,9.2,76.1,14.8
E00072959,10.2,74.5,15.3
E00072960,9.2,75.6,15.1
E00072961,17.9,69.2,12.8
E00072962,15.2,64.6,20.3
E00072971,12.3,65.8,21.9
E00072972,13.7,61.6,24.7
E00072973,15.6,64.4,20
E00072974,13.9,75.7,10.4
E00072975,14.2,72.6,13.2
E00072976,20.5,68.2,11.4
E00072977,15.9,59.8,24.4
E00072978,22.2,59.3,18.5
E00072980,12.2,68.4,19.4
E00072981,10.2,71.9,18
E00072982,22.8,64.7,12.5
E00072983,19.4,69.4,11.2
E00072984,12.6,63.9,23.5
E00072985,11.6,73.3,15.1
E00072986,10.2,67.2,22.7
E00072987,18.4,60.2,21.4
E00072989,14.5,72.6,12.9
E00072990,8.1,69.9,22
E00072991,13.8,71.7,14.5
E00073001,13.1,68.9,18
E00073002,25.6,49.6,24.8
E00073003,19.4,54.8,25.8
E00073004,14.2,78.8,7.1
E00073005,11,63,26
E00073006,22.4,60.5,17.1
E00073007,11.1,74.7,14.1
E00073008,18.7,59.3,22
E00073009,17.6,62.6,19.8
E00073010,9.9,65.9,24.2
E00073011,12.2,77.2,10.6
E00073012,19,56.2,24.8
E00073013,26,58.3,15.6
E00073014,12.4,71.4,16.2
E00073015,20.8,59.2,20
E00073016,19.8,61.6,18.6
E00073017,15,52.8,32.3
E00073018,23.2,38.1,38.7
E00073019,10.2,77.6,12.2
E00073030,24.7,49.5,25.8
E00073031,16.1,50.9,33
E00073032,21.7,49.6,28.7
E00073033,11.2,58.4,30.3
E00073034,9.4,47.4,43.2
E00073035,18.6,60.8,20.6
E00073036,8.6,63.8,27.6
E00073037,19.3,66.3,14.5
E00073038,18.9,53.8,27.4
E00073039,20.2,57.6,22.2
E00073040,10.7,62.8,26.4
E00073041,18.4,56.1,25.5
E00073042,17.1,62.9,20
E00073043,20.9,56.4,22.7
E00073044,10.1,58.2,31.6
E00073045,11.6,58.9,29.5
E00073046,11.9,61.4,26.7
E00073047,25.5,51.8,22.7
E00073048,30.3,46.3,23.4
E00073049,25.8,59.1,15.1
E00073050,16.4,72.1,11.4
E00073051,31.5,53.4,15.1
E00073052,23,41.9,35.1
E00073053,26.3,60,13.8
E00073054,28.4,55.4,16.2
E00073055,15.2,75.9,8.9
E00073056,28.4,60.2,11.4
E00073057,16.8,62.1,21.1
E00073058,36.4,53.2,10.4
E00073059,20.8,52.8,26.4
E00073060,26,52.1,21.9
E00073061,16.1,60.9,23
E00073062,22.7,65.3,12
E00073063,26.9,51.9,21.2
E00073064,36.9,47.6,15.5
E00073065,12.6,76.6,10.8
E00073066,19.4,70.1,10.4
E00073067,14.3,70,15.7
E00073068,14,66.7,19.4
E00073069,6.4,76.9,16.7
E00073070,29,57,14
E00073072,10.5,62.8,26.7
E00073074,17.3,60.5,22.2
E00073078,8.5,81.4,10.2
E00073084,13.6,68.2,18.2
E00073087,14,55,31
E00073088,38.6,49,12.4
E00073090,35.6,50,14.4
E00073091,35.8,47.3,17
E00073092,17.5,56.3,26.2
E00073093,44.3,43.8,11.9
E00073094,38.5,37.5,24
E00073095,48.7,31.5,19.7
E00073096,32.8,46,21.3
E00073097,47.8,39.7,12.5
E00073098,36.5,47.3,16.2
E00073099,27.7,55.3,17
E00073100,43.6,36.4,20
E00073101,41.2,42.1,16.7
E00073102,36.6,51.7,11.7
E00073103,41.5,38.2,20.3
E00073104,35.6,59.1,5.4
E00073106,9.5,82.4,8.1
E00073107,13.3,74.5,12.2
E00073109,27.7,53.6,18.8
E00073110,16.8,59.4,23.8
E00073111,14.3,66.7,19
E00073112,19,60,21
E00073113,11.1,69.1,19.8
E00073114,11.3,67.6,21.1
E00073115,8.5,78.9,12.7
E00073116,12.5,63.6,23.9
E00073117,21.7,75.5,2.8
E00073118,17.9,69.9,12.2
E00073125,12.2,58.5,29.3
E00073126,41.3,40.1,18.6
E00073127,53.7,30.3,16
E00073128,34.1,42.6,23.3
E00073129,33.2,44.2,22.6
E00073130,40.9,38.6,20.5
E00073131,25.5,53.7,20.8
E00073132,20.4,61.9,17.7
E00073133,32.5,36.3,31.3
E00073134,33.8,48.6,17.6
E00073135,9.9,79.2,10.9
E00073136,31.4,50,18.6
E00073137,47.6,37.4,15
E00073138,30,47.3,22.7
E00073139,31.9,53.2,14.9
E00073140,18.3,65.6,16.1
E00073141,17.9,64.1,17.9
E00073142,6.6,78.3,15.1
E00147800,14.3,70.3,15.4
E00147801,11.8,70.9,17.3
E00147805,14.3,77.4,8.3
E00147806,13.6,72.7,13.6
E00147807,13.2,75.2,11.6
E00147808,11.8,75.6,12.6
E00147809,9.6,68.4,21.9
E00147810,14.1,78.9,7
E00147811,7.9,77.2,14.9
E00147812,9.5,75.7,14.9
E00147813,14.5,76.3,9.2
E00147820,10.5,67.5,21.9
E00147821,6.7,80,13.3
E00147822,9.7,73.5,16.8
E00147823,9.4,77.1,13.5
E00147824,8.9,76.7,14.4
E00147825,8.7,73.9,17.4
E00147826,11.3,63.2,25.6
E00147827,10.9,75,14.1
E00147836,11.9,64.4,23.7
E00147837,15.1,76.4,8.5
E00147838,15.5,55,29.5
E00147839,9.2,76.2,14.6
E00147840,8.7,78.7,12.6
E00147841,10.8,79.7,9.5
E00147842,17.3,69.1,13.6
E00147843,12.8,79.5,7.7
E00147844,7.1,75,17.9
E00147845,11.5,69.2,19.2
E00147846,10.7,70.9,18.4
E00147847,6.8,78.6,14.5
E00147848,8.4,62.6,29
E00147849,11.1,75,13.9
E00147850,11.8,73.9,14.3
E00147851,10.2,51.7,38.1
E00147852,10.6,69.2,20.2
E00147853,4.7,86,9.4
E00147854,14.5,71,14.5
E00147855,10.5,76.8,12.6
E00147856,4.9,88.6,6.5
E00147857,11.6,79.7,8.7
E00147858,13.8,73.8,12.3
E00147859,8.5,82.2,9.3
E00147860,11.3,71.3,17.5
E00147861,3.3,84.2,12.5
E00147862,8.8,77.5,13.7
E00147863,12.4,81.4,6.2
E00147864,27.4,56.2,16.4
E00147865,9.3,80.4,10.3
E00147866,11.5,66.9,21.5
E00147867,13.8,67.2,19
E00147868,11.8,64.5,23.7
E00147869,8.9,58.2,32.9
E00147870,16,61.1,22.9
E00147872,14.9,65.5,19.5
E00147873,9.9,72.5,17.6
E00147874,8.8,65.6,25.6
E00147875,18.9,56.6,24.6
E00147876,11.7,76.6,11.7
E00147877,18.4,57.9,23.7
E00147878,15,69.9,15
E00147879,6.3,72.3,21.4
E00147880,17.5,71.3,11.3
E00147881,7,76.1,16.9
E00147882,15.1,65.1,19.8
E00147883,16,75.3,8.6
E00147884,10.5,73.3,16.3
E00147885,12.9,75.3,11.8
E00147886,10.6,76.9,12.5
E00147888,9,51.7,39.3
E00147889,10.8,61.8,27.5
E00147890,7.4,79.3,13.3
E00147891,9.2,74.5,16.3
E00147892,4.2,68.1,27.7
E00147893,18.8,66.7,14.5
E00147894,9,71,20
E00147895,13.3,59,27.7
E00147896,10.7,76.2,13.1
E00147897,25,64.1,10.9
E00147898,19.3,65.1,15.7
E00147899,8.6,68.9,22.5
E00147900,13.8,55.4,30.8
E00147901,2.6,67.1,30.3
E00147902,12.4,60,27.6
E00147903,13.5,69.8,16.7
E00147904,7.1,80,12.9
E00147905,7.1,70.6,22.4
E00147906,17.1,65.7,17.1
E00147907,12.3,80.8,6.8
E00147908,7.8,78.3,13.9
E00147909,14.9,71.1,14
E00147910,15.6,66.7,17.7
E00147912,6.3,56.3,37.5
E00147913,8.4,64.2,27.4
E00147915,20,61.5,18.5
E00147916,11.6,65.3,23.2
E00147917,8.9,72.3,18.8
E00147955,7.2,73.9,18.8
E00147956,11.8,79.1,9.1
E00147957,10.4,72.6,17
E00147958,4.6,86.2,9.2
E00147959,12,72.8,15.2
E00147960,14.1,76.9,9
E00147961,15.2,69,15.9
E00147962,13.8,69.7,16.5
E00147981,9,78.9,12
E00147982,10.6,65.4,24
E00147983,11.5,78.6,9.9
E00147984,19.5,65.9,14.6
E00147985,11.1,77,11.9
E00147986,16.9,74.7,8.4
E00147987,8.7,82.5,8.7
E00147989,13.1,70.5,16.4
E00147990,13.2,79.2,7.5
E00147991,8.3,66.9,24.8
E00148048,10.4,76,13.5
E00148049,12.2,65.3,22.4
E00163439,9.2,31.6,59.2
E00163440,14.5,65.5,20
E00163441,8.7,81.9,9.4
E00163442,7.6,81.2,11.2
