areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00072563,26,74
E00072564,39.5,60.5
E00072565,16.6,83.4
E00072566,19.5,80.5
E00072567,23.7,76.3
E00072568,29.5,70.5
E00072569,8,92
E00072570,29.7,70.3
E00072571,27.8,72.2
E00072572,13.9,86.1
E00072573,21.1,78.9
E00072574,27.1,72.9
E00072575,19.2,80.8
E00072576,13,87
E00072577,14,86
E00072578,19.2,80.8
E00072579,17.5,82.5
E00072580,16.5,83.5
E00072581,41.9,58.1
E00072582,27.1,72.9
E00072583,33.2,66.8
E00072584,23.3,76.7
E00072585,36.4,63.6
E00072586,27.5,72.5
E00072587,30.8,69.2
E00072588,61.5,38.5
E00072589,62.3,37.7
E00072590,64.4,35.6
E00072591,55.1,44.9
E00072592,56.5,43.5
E00072593,41.3,58.7
E00072607,62.5,37.5
E00072608,39.9,60.1
E00072611,58.3,41.7
E00072614,57.6,42.4
E00072615,64.7,35.3
E00072616,58.2,41.8
E00072617,45.5,54.5
E00072618,35.6,64.4
E00072619,60.5,39.5
E00072620,61.3,38.7
E00072621,51.8,48.2
E00072622,62.7,37.3
E00072623,51.3,48.7
E00072624,61.6,38.4
E00072625,47.8,52.2
E00072626,59.2,40.8
E00072627,68.1,31.9
E00072628,60,40
E00072629,62.6,37.4
E00072630,5.8,94.2
E00072631,65.7,34.3
E00072632,49.1,50.9
E00072633,53.7,46.3
E00072634,60.4,39.6
E00072635,56.4,43.6
E00072636,40.1,59.9
E00072637,40.1,59.9
E00072638,54.9,45.1
E00072640,58.5,41.5
E00072666,62,38
E00072667,55.6,44.4
E00072668,57.6,42.4
E00072669,29.2,70.8
E00072671,43.6,56.4
E00072672,63.2,36.8
E00072673,26.3,73.7
E00072674,28.2,71.8
E00072675,16.5,83.5
E00072676,53.9,46.1
E00072677,41.1,58.9
E00072678,30.9,69.1
E00072680,47.8,52.2
E00072681,46.8,53.2
E00072682,63,37
E00072683,21.9,78.1
E00072684,39.6,60.4
E00072687,44.9,55.1
E00072688,51.8,48.2
E00072755,16.6,83.4
E00072756,26.8,73.2
E00072757,18.6,81.4
E00072758,6,94
E00072759,10.4,89.6
E00072760,67.3,32.7
E00072761,24.6,75.4
E00072762,24.6,75.4
E00072763,29.2,70.8
E00072764,43.8,56.2
E00072765,56.6,43.4
E00072766,43.9,56.1
E00072767,40.6,59.4
E00072768,24.2,75.8
E00072769,29.2,70.8
E00072770,21.5,78.5
E00072771,28.1,71.9
E00072772,18.5,81.5
E00072773,14.6,85.4
E00072774,22.1,77.9
E00072775,13.1,86.9
E00072776,61.7,38.3
E00072777,57.9,42.1
E00072778,57.2,42.8
E00072787,29.2,70.8
E00072788,54.3,45.7
E00072790,41,59
E00072791,48.1,51.9
E00072792,47.9,52.1
E00072793,44.1,55.9
E00072795,51.2,48.8
E00072797,59.9,40.1
E00072798,50.4,49.6
E00072799,50.2,49.8
E00072800,58,42
E00072801,64.7,35.3
E00072802,51.8,48.2
E00072803,66.8,33.2
E00072804,37.1,62.9
E00072805,40.8,59.2
E00072806,26.7,73.3
E00072807,19.6,80.4
E00072808,17.1,82.9
E00072809,26.4,73.6
E00072810,13.7,86.3
E00072811,22.7,77.3
E00072812,23.9,76.1
E00072813,62.8,37.2
E00072814,51.6,48.4
E00072815,57.1,42.9
E00072816,61.9,38.1
E00072817,45.2,54.8
E00072818,44.6,55.4
E00072819,55.6,44.4
E00072820,70.4,29.6
E00072821,61.1,38.9
E00072822,60.6,39.4
E00072823,27.2,72.8
E00072824,60.7,39.3
E00072825,57.9,42.1
E00072826,46.8,53.2
E00072827,39.2,60.8
E00072828,59.9,40.1
E00072829,49.3,50.7
E00072871,29.4,70.6
E00072872,52.7,47.3
E00072873,53.2,46.8
E00072874,32.7,67.3
E00072875,60.1,39.9
E00072876,38.1,61.9
E00072877,62.2,37.8
E00072878,48.2,51.8
E00072879,54,46
E00072880,65.2,34.8
E00072881,51.9,48.1
E00072882,47.3,52.7
E00072883,34.4,65.6
E00072884,56.2,43.8
E00072885,58.8,41.2
E00072886,32.8,67.2
E00072887,35,65
E00072888,44.8,55.2
E00072889,27.5,72.5
E00072890,50.2,49.8
E00072891,31.7,68.3
E00072892,33.3,66.7
E00072894,56.3,43.7
E00072895,28.3,71.7
E00072896,42.6,57.4
E00072897,43.3,56.7
E00072898,39.8,60.2
E00072899,48.3,51.7
E00072900,34.5,65.5
E00072901,26.3,73.7
E00072902,41.4,58.6
E00072903,54.1,45.9
E00072904,44.9,55.1
E00072905,56.2,43.8
E00072906,49,51
E00072907,36.3,63.7
E00072908,56.7,43.3
E00072909,45.2,54.8
E00072910,11.3,88.7
E00072911,14.2,85.8
E00072912,22.9,77.1
E00072913,16.4,83.6
E00072914,25.9,74.1
E00072915,17,83
E00072916,38.4,61.6
E00072917,30,70
E00072918,22.4,77.6
E00072919,32.9,67.1
E00072920,39.9,60.1
E00072921,27.8,72.2
E00072922,38.4,61.6
E00072923,37.4,62.6
E00072924,29.5,70.5
E00072942,45.2,54.8
E00072943,47.7,52.3
E00072944,33.7,66.3
E00072945,53.8,46.2
E00072946,46.5,53.5
E00072947,42,58
E00072948,55.7,44.3
E00072949,43.2,56.8
E00072950,60.7,39.3
E00072951,43,57
E00072952,43.5,56.5
E00072953,44.6,55.4
E00072954,38.4,61.6
E00072955,69.2,30.8
E00072956,64.2,35.8
E00072957,42.3,57.7
E00072958,57.2,42.8
E00072959,44.1,55.9
E00072960,59.2,40.8
E00072961,41.6,58.4
E00072962,58.6,41.4
E00072971,44.7,55.3
E00072972,38.9,61.1
E00072973,59,41
E00072974,43.3,56.7
E00072975,58.2,41.8
E00072976,46.8,53.2
E00072977,39.6,60.4
E00072978,50.7,49.3
E00072980,28.9,71.1
E00072981,33.5,66.5
E00072982,51.2,48.8
E00072983,43.8,56.3
E00072984,39.8,60.2
E00072985,53,47
E00072986,54.5,45.5
E00072987,29.9,70.1
E00072989,62.7,37.3
E00072990,56.9,43.1
E00072991,50.8,49.2
E00073001,49.6,50.4
E00073002,27.6,72.4
E00073003,30.2,69.8
E00073004,66.5,33.5
E00073005,38.2,61.8
E00073006,36.1,63.9
E00073007,55.9,44.1
E00073008,39.5,60.5
E00073009,36,64
E00073010,35.3,64.7
E00073011,49.4,50.6
E00073012,41.7,58.3
E00073013,40.1,59.9
E00073014,57.2,42.8
E00073015,36.3,63.7
E00073016,41.5,58.5
E00073017,31.4,68.6
E00073018,27.8,72.2
E00073019,46.7,53.3
E00073030,31.9,68.1
E00073031,25.6,74.4
E00073032,19.6,80.4
E00073033,24.7,75.3
E00073034,25.5,74.5
E00073035,33.8,66.2
E00073036,29.6,70.4
E00073037,34.4,65.6
E00073038,34.6,65.4
E00073039,18.4,81.6
E00073040,31.5,68.5
E00073041,33.3,66.7
E00073042,40.5,59.5
E00073043,32.2,67.8
E00073044,18.1,81.9
E00073045,32.9,67.1
E00073046,33.5,66.5
E00073047,33.5,66.5
E00073048,13,87
E00073049,62.4,37.6
E00073050,51.3,48.7
E00073051,30.2,69.8
E00073052,22.9,77.1
E00073053,30.6,69.4
E00073054,36.3,63.7
E00073055,51.7,48.3
E00073056,23,77
E00073057,45.9,54.1
E00073058,18.4,81.6
E00073059,36.2,63.8
E00073060,30.5,69.5
E00073061,20.2,79.8
E00073062,46.2,53.8
E00073063,10,90
E00073064,18.5,81.5
E00073065,53.1,46.9
E00073066,33.7,66.3
E00073067,41.7,58.3
E00073068,43.3,56.7
E00073069,44.1,55.9
E00073070,49.4,50.6
E00073072,46.8,53.2
E00073074,43.3,56.7
E00073078,43.8,56.2
E00073084,48.7,51.3
E00073087,47.4,52.6
E00073088,23.9,76.1
E00073090,28.5,71.5
E00073091,19.2,80.8
E00073092,20,80
E00073093,17.4,82.6
E00073094,21.4,78.6
E00073095,19.1,80.9
E00073096,29.3,70.7
E00073097,21.9,78.1
E00073098,32.5,67.5
E00073099,29.5,70.5
E00073100,21.2,78.8
E00073101,17,83
E00073102,33.4,66.6
E00073103,21.7,78.3
E00073104,42.7,57.3
E00073106,49.2,50.8
E00073107,54.5,45.5
E00073109,30.5,69.5
E00073110,37.1,62.9
E00073111,42.5,57.5
E00073112,39.2,60.8
E00073113,48.9,51.1
E00073114,60.5,39.5
E00073115,63.9,36.1
E00073116,36.2,63.8
E00073117,46.4,53.6
E00073118,44.7,55.3
E00073125,62.3,37.7
E00073126,15.4,84.6
E00073127,10.8,89.2
E00073128,17.4,82.6
E00073129,26.7,73.3
E00073130,16.6,83.4
E00073131,20.2,79.8
E00073132,45.9,54.1
