areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00072563,59.3,30.5,9.3,0.8,0
E00072564,66.1,26.8,6.3,0.9,0
E00072565,63.6,24.6,8.5,1.7,1.7
E00072566,53.9,34.2,9.2,2.6,0
E00072567,67.5,26.2,6.3,0,0
E00072568,48.4,37.3,10.6,2.5,1.2
E00072569,52.9,35.3,7.8,3.9,0
E00072570,61.7,30.8,4.7,2.8,0
E00072571,58.2,31.9,9.9,0,0
E00072572,37.4,33,23.1,6.6,0
E00072573,54,33.1,11.7,0,1.2
E00072574,43.7,43.7,9.6,2.2,0.7
E00072575,62.3,28.3,6.6,2.9,0
E00072576,33.7,48.8,12.8,4.7,0
E00072577,52.1,31.9,10.9,5,0
E00072578,29.3,35.4,27.9,7.5,0
E00072579,53.6,27.3,11.8,6.4,0.9
E00072580,47.7,41.4,9.9,0.9,0
E00072581,56.6,34.1,8.5,0.8,0
E00072582,60.9,27.2,7.6,4.3,0
E00072583,62.6,29.3,7.3,0.8,0
E00072584,60.2,27.4,8.8,3.5,0
E00072585,56,31.2,9.2,2.8,0.9
E00072586,61.5,28.2,10.3,0,0
E00072587,65.5,25.7,8,0.9,0
E00072588,54.9,40.2,4.9,0,0
E00072589,58.8,32.8,7.6,0.8,0
E00072590,61,32.2,4.2,2.5,0
E00072591,58.9,39.3,1.9,0,0
E00072592,55,31.2,12.8,0.9,0
E00072593,50.3,39.2,9.2,1.3,0
E00072607,63,32.3,3.9,0.8,0
E00072608,39.7,40.5,17.2,2.6,0
E00072611,70.8,24.6,4.6,0,0
E00072614,67.1,24.7,6.8,1.4,0
E00072615,72.3,22.3,5.3,0,0
E00072616,74,20.5,5.5,0,0
E00072617,62.7,26.5,10.8,0,0
E00072618,65.5,30.4,4.1,0,0
E00072619,58.6,32.6,7.7,1.1,0
E00072620,73.7,21.1,5.3,0,0
E00072621,67.8,28,4.2,0,0
E00072622,67.5,29.3,2.4,0.8,0
E00072623,49.5,35.4,11.1,4,0
E00072624,53.8,37.9,7.6,0,0.8
E00072625,49.6,34,13.5,2.8,0
E00072626,50.8,44.3,3.3,1.6,0
E00072627,67.7,21.9,8.3,2.1,0
E00072628,61,31.4,4.2,3.4,0
E00072629,57.3,33.1,6.5,3.2,0
E00072630,45.5,39,15.6,0,0
E00072631,63.1,32,4.9,0,0
