areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00072563,92.1,7.9,0
E00072564,92.3,7.1,0.5
E00072565,77.4,22.3,0.3
E00072566,81.7,18.3,0
E00072567,87,12.6,0.5
E00072568,82.1,15.4,2.6
E00072569,81.3,14.9,3.8
E00072570,91.7,7.8,0.6
E00072571,91.2,8.2,0.6
E00072572,78.7,17,4.3
E00072573,78.7,18.2,3
E00072574,82.2,17.4,0.4
E00072575,76.7,20.9,2.5
E00072576,85.9,14.1,0
E00072577,89.9,8.8,1.3
E00072578,94.8,4.3,0.9
E00072579,85.5,14.5,0
E00072580,88.2,11.8,0
E00072581,89.7,9,1.3
E00072582,94,6,0
E00072583,92,7.5,0.5
E00072584,93.8,5.7,0.5
E00072585,91.8,8.2,0
E00072586,91.9,8.1,0
E00072587,88.7,10.8,0.5
E00072588,98.2,1.8,0
E00072589,98.1,1.9,0
E00072590,97.1,2.5,0.4
E00072591,98.4,1.6,0
E00072592,98.2,0.9,0.9
E00072593,96.1,2.8,1.1
E00072607,96.9,2.8,0.3
E00072608,98,2,0
E00072611,100,0,0
E00072614,98.4,1.6,0
E00072615,97.2,2.8,0
E00072616,100,0,0
E00072617,98.5,1.5,0
E00072618,96.4,3.2,0.3
E00072619,99.8,0.2,0
E00072620,99.3,0.7,0
E00072621,97.2,2.8,0
E00072622,99.7,0.3,0
E00072623,99.6,0.4,0
E00072624,99,1,0
E00072625,98.4,1.6,0
E00072626,100,0,0
E00072627,97.9,2.1,0
E00072628,99.6,0.4,0
E00072629,97.8,2.2,0
E00072630,97.3,2.7,0
E00072631,100,0,0
E00072632,96,4,0
E00072633,93.4,6,0.6
E00072634,93.6,6.4,0
E00072635,90.3,9.7,0
E00072636,82.3,16.1,1.6
E00072637,96.7,3.3,0
E00072638,95.8,4.2,0
E00072640,95.7,3.4,0.9
E00072666,98.4,1.6,0
E00072667,97.7,2.3,0
E00072668,96.6,2.4,1
E00072669,96.3,1.8,1.8
E00072671,97.3,2.7,0
E00072672,98.4,1.6,0
E00072673,94.3,5,0.7
E00072674,92.9,7.1,0
E00072675,92.2,5.8,2.1
E00072676,98.1,1.6,0.3
E00072677,96.5,3.5,0
E00072678,82.9,14.2,2.9
E00072680,99.2,0.8,0
E00072681,95.9,4.1,0
E00072682,99.1,0.9,0
E00072683,88.5,11.1,0.4
E00072684,93.5,6.5,0
E00072687,98.1,1.9,0
E00072688,94.9,4.2,0.9
E00072755,84.2,13.9,1.8
E00072756,82.1,17.2,0.8
E00072757,83.2,14.1,2.6
E00072758,79.2,19.3,1.4
E00072759,82.2,14.4,3.4
E00072760,98,1.6,0.4
E00072761,96.1,3.9,0
E00072762,93.2,5.7,1.1
E00072763,94.8,5.2,0
E00072764,90.6,8.9,0.5
E00072765,97.1,2.9,0
E00072766,97.9,2.1,0
E00072767,98.2,1.8,0
E00072768,82.3,16.4,1.3
E00072769,93.9,5.4,0.6
E00072770,97.4,1.9,0.7
E00072771,93.9,5.7,0.4
E00072772,80.9,15.6,3.5
E00072773,80.2,17,2.8
E00072774,85.1,14.3,0.6
E00072775,82,15.3,2.6
E00072776,96.8,3.2,0
E00072777,98.6,1.4,0
E00072778,94.6,4.7,0.7
E00072787,92.8,7.2,0
E00072788,95.7,4.3,0
E00072790,94.4,5.3,0.4
E00072791,95.1,4.9,0
E00072792,98,2,0
E00072793,93.7,5.4,0.9
E00072795,95.6,4,0.4
E00072797,89.5,10.3,0.3
E00072798,91.4,7.6,1
E00072799,95,4.2,0.8
E00072800,99.5,0.5,0
E00072801,97.6,2.4,0
E00072802,96.5,3.1,0.4
E00072803,97.9,2.1,0
E00072804,89.2,8.9,1.9
E00072805,91.2,8.5,0.4
E00072806,91.3,8.7,0
E00072807,94.2,5.8,0
E00072808,95.2,4.8,0
E00072809,93,6.5,0.4
E00072810,82.7,15.7,1.6
E00072811,83.9,13.5,2.6
E00072812,88,11.5,0.5
E00072813,95.3,4,0.6
E00072814,98.5,1.5,0
E00072815,96.1,3.2,0.7
E00072816,98.4,1.6,0
E00072817,96.8,2.9,0.4
E00072818,97.7,2.3,0
E00072819,96.1,3.9,0
E00072820,95.9,3.7,0.3
E00072821,97.5,2.1,0.4
