areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00072563,52.5,1.7,45.8
E00072564,52.6,0,47.4
E00072565,39.1,6.3,54.6
E00072566,53.3,9.8,37
E00072567,58,3.4,38.6
E00072568,45.4,1.9,52.7
E00072569,47.5,9,43.5
E00072570,50.9,3.1,46
E00072571,53.2,4.5,42.3
E00072572,54.7,3.6,41.6
E00072573,54.2,3.1,42.7
E00072574,47.7,3.8,48.5
E00072575,52.3,3.5,44.1
E00072576,33.7,2.9,63.4
E00072577,61.8,1.9,36.3
E00072578,23.5,0.4,76.1
E00072579,58.9,5.6,35.6
E00072580,62.1,5.1,32.8
E00072581,52.4,1.4,46.2
E00072582,61,6.2,32.9
E00072583,56.1,4,39.9
E00072584,68,4,28
E00072585,60.1,1.2,38.7
E00072586,58.8,2.1,39
E00072587,65.9,2.2,31.9
E00072588,47.2,0.9,51.9
E00072589,53.9,5.1,41
E00072590,51.6,2.2,46.2
E00072591,57.2,1.9,40.9
E00072592,40.4,1.5,58.1
E00072593,54.4,1.7,43.9
E00072607,52,2.5,45.5
E00072608,55.2,3.3,41.4
E00072611,61,1.7,37.3
E00072614,51.8,3.3,44.9
E00072615,43.2,2.2,54.6
E00072616,65.1,0.8,34.1
E00072617,59.9,4.2,35.9
E00072618,47,2.1,50.9
E00072619,63.4,1.2,35.4
E00072620,63.3,0.8,35.8
E00072621,54.2,2,43.8
E00072622,53,1.9,45.2
E00072623,54.8,0.5,44.7
E00072624,56.7,2.8,40.4
E00072625,64.5,2.4,33.1
E00072626,46.8,5.6,47.6
E00072627,59.2,3.1,37.7
E00072628,55.4,1.3,43.3
E00072629,63.9,1.1,35
E00072630,15,10.5,74.5
E00072631,53.6,1.9,44.4
E00072632,31.8,4.1,64.1
E00072633,57.8,1.5,40.8
E00072634,50.6,0,49.4
E00072635,53.8,1.7,44.5
E00072636,50.3,5.2,44.5
E00072637,40.1,1.9,58
E00072638,58.4,2.2,39.4
E00072640,33.7,1,65.3
E00072666,49.3,1.9,48.8
E00072667,44.2,0.4,55.3
E00072668,49.2,1.1,49.7
E00072669,44,2.2,53.9
E00072671,60.1,4.2,35.7
E00072672,53.6,2.4,44.1
E00072673,54.1,4.3,41.6
E00072674,53.4,3,43.6
E00072675,41.7,5.9,52.4
E00072676,44.5,3.7,51.8
E00072677,53.1,3.8,43.2
E00072678,55.9,4.2,39.8
E00072680,52.8,2.6,44.5
E00072681,53.3,4.9,41.8
E00072682,49.6,2.5,47.8
E00072683,48.2,3.9,47.8
E00072684,63.1,2.2,34.7
E00072687,47.3,0.7,52.1
E00072688,43.9,1.3,54.8
E00072755,68.4,4.6,27
E00072756,61.2,4.4,34.4
E00072757,48.5,7.8,43.7
E00072758,24.4,8.7,66.8
E00072759,26.3,8.8,64.9
E00072760,40.9,0,59.1
E00072761,54.1,5.2,40.7
E00072762,57.4,6.4,36.2
E00072763,53.8,6.4,39.8
E00072764,58.3,2.7,39
E00072765,50.4,4,45.6
E00072766,54,4.7,41.3
E00072767,60.6,4.7,34.7
E00072768,52.7,3.3,44
E00072769,69.9,2.1,28.1
E00072770,59,5.7,35.2
E00072771,55.8,6.9,37.2
E00072772,51.9,3.7,44.4
E00072773,62.2,5.1,32.7
E00072774,56.1,5.7,38.2
E00072775,67.8,4.4,27.9
E00072776,61.8,1.8,36.4
E00072777,58.2,1.3,40.6
E00072778,56.3,2.9,40.8
E00072787,51.9,2.6,45.5
E00072788,60.1,2.2,37.7
E00072790,62.9,2.2,34.9
E00072791,70,4.3,25.8
E00072792,48.1,0.9,50.9
E00072793,64.8,3.1,32.1
E00072795,62.6,3.9,33.5
E00072797,51.3,0.4,48.3
E00072798,43.8,1.1,55.1
E00072799,55.1,2.6,42.3
E00072800,53.5,2.9,43.6
E00072801,44.7,0.3,55
E00072802,62.9,2.7,34.4
E00072803,42.6,4.8,52.6
E00072804,62.9,2,35.1
E00072805,53.7,3.5,42.9
E00072806,71.9,6.6,21.6
E00072807,52.5,1.6,45.9
E00072808,58.9,2.1,39
E00072809,61.4,7.6,30.9
E00072810,53.1,6.6,40.4
E00072811,64.6,7.3,28.1
E00072812,57.7,4.1,38.3
E00072813,55.5,2.6,41.9
E00072814,67.6,2.5,29.8
E00072815,63.8,0,36.2
E00072816,51.9,1.6,46.5
E00072817,63.8,3.1,33.2
E00072818,60.9,2.7,36.4
E00072819,63.7,2.4,33.9
E00072820,60.7,3.3,36.1
E00072821,58,3.3,38.8
E00072822,59.6,0,40.4
E00072823,45.5,2.3,52.3
E00072824,45.3,2.5,52.2
E00072825,56.6,0.4,43
E00072826,61.8,3.5,34.7
E00072827,50.2,4.5,45.3
E00072828,70.7,2.5,26.8
E00072829,56.2,2.2,41.6
E00072871,61,6.3,32.8
E00072872,56.8,2.1,41.1
E00072873,55,0,45
E00072874,51.4,3.3,45.2
E00072875,55,3.5,41.5
E00072876,36.7,3,60.3
E00072877,60.3,3.8,36
E00072878,57.5,1.4,41.1
E00072879,57.4,3.6,39
E00072880,68.8,1.1,30.1
E00072881,58.7,3.1,38.1
E00072882,51.6,1.6,46.9
E00072883,63.9,1.3,34.8
E00072884,49.3,1.5,49.3
E00072885,63.3,4,32.7
E00072886,61.2,5.3,33.5
E00072887,59.2,2.2,38.6
E00072888,62.8,2.9,34.3
E00072889,63.2,1.7,35
E00072890,66.7,3.7,29.6
E00072891,59.4,4.2,36.4
E00072892,68.4,3.9,27.7
E00072894,45.9,3.1,51.1
E00072895,40.2,2.5,57.3
E00072896,64.7,2.5,32.9
E00072897,57.4,3,39.7
E00072898,52.8,4,43.2
E00072899,73,2.3,24.7
E00072900,59.4,5.4,35.3
E00072901,60.4,6.8,32.7
E00072902,49.1,1.3,49.6
E00072903,52.7,1.2,46.1
E00072904,54.1,1.9,44
E00072905,60.1,3.9,35.9
E00072906,61.5,1.2,37.4
E00072907,46.1,3.9,50
E00072908,57.1,3.4,39.5
E00072909,60.5,0,39.5
E00072910,27.6,2.4,70
E00072911,28.8,6,65.2
E00072912,35.8,3.5,60.7
E00072913,32.9,2.7,64.4
E00072914,41,4.4,54.6
E00072915,36.9,3.3,59.8
E00072916,51.3,1.6,47.2
E00072917,50.6,3.5,45.9
E00072918,50.5,1.5,48
E00072919,47.3,3.2,49.5
E00072920,49.2,2.4,48.4
E00072921,51.5,3.4,45.1
E00072922,57.8,3.7,38.4
E00072923,58,4.4,37.6
E00072924,68.8,2.2,29
E00072942,67.9,2.4,29.7
E00072943,65.5,2.1,32.4
E00072944,67.1,4,28.9
E00072945,76.4,5.2,18.4
E00072946,76.5,2.7,20.8
E00072947,40.4,2.3,57.3
E00072948,67.8,2,30.2
E00072949,71.4,1.7,27
E00072950,67.3,3.2,29.6
E00072951,64.5,2.4,33.1
E00072952,63.9,2,34
E00072953,75.6,1.7,22.7
