areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00072563,78.4,5.3,16.3
E00072564,85.5,1.1,13.4
E00072565,58.5,4.2,37.3
E00072566,73.7,4.1,22.2
E00072567,70.4,6.5,23.1
E00072568,73.2,5.4,21.4
E00072569,69,8.5,22.5
E00072570,78.1,4.4,17.5
E00072571,77,2.9,20.1
E00072572,67.6,7,25.4
E00072573,64.9,4.5,30.6
E00072574,67.7,7.2,25.1
E00072575,64.8,3.1,32.1
E00072576,72.2,7.2,20.6
E00072577,76.1,4.4,19.5
E00072578,87.9,3.5,8.7
E00072579,75.4,5.5,19.1
E00072580,72.5,5.9,21.6
E00072581,78.1,2.5,19.4
E00072582,81.6,6.6,11.8
E00072583,80.4,4.7,15
E00072584,85.2,1.9,12.9
E00072585,73.9,4.8,21.3
E00072586,80.7,4.6,14.7
E00072587,70.7,6.6,22.7
E00072588,96.8,2.2,1.1
E00072589,89.6,1.8,8.6
E00072590,89,2.1,9
E00072591,91.8,2.7,5.5
E00072592,91.8,3.9,4.3
E00072593,91.6,3,5.4
E00072607,92.7,2.4,4.9
E00072608,91.6,3.2,5.2
E00072611,89.9,2.7,7.4
E00072614,94,2.4,3.6
E00072615,90.5,2.7,6.8
E00072616,94.5,1.6,3.9
E00072617,94.3,1,4.6
E00072618,87.2,4.8,8
E00072619,95.2,1.2,3.6
E00072620,95.6,1.5,2.9
E00072621,92.5,1.8,5.7
E00072622,94.9,1.3,3.8
E00072623,94.5,1.3,4.3
E00072624,96.3,0.6,3.1
E00072625,97.1,0.8,2.1
E00072626,94.6,2.7,2.7
E00072627,92.7,3.2,4
E00072628,97.9,0,2.1
E00072629,90.7,2.8,6.5
E00072630,91.4,2.9,5.7
E00072631,94.1,1.2,4.7
E00072632,89.3,3.2,7.5
E00072633,87,3,10
E00072634,81.6,7.4,11
E00072635,78.4,6.7,14.9
E00072636,68.3,5.8,25.9
E00072637,88.1,4.1,7.8
E00072638,90,1.6,8.4
E00072640,88.3,2.5,9.2
E00072666,89.6,4.4,6
E00072667,92.6,3.3,4.1
E00072668,87.8,4.4,7.8
E00072669,90.2,3.6,6.2
E00072671,87.2,2.6,10.3
E00072672,91.9,2.3,5.8
E00072673,92.1,1.7,6.3
E00072674,90.5,1,8.5
E00072675,90.6,2,7.5
E00072676,90.7,5.3,4
E00072677,88.8,5,6.2
E00072678,82.6,0.8,16.6
E00072680,92,3.8,4.2
E00072681,88.3,1.6,10.1
E00072682,96.7,1.5,1.8
E00072683,83.2,2.2,14.6
E00072684,88.5,1.4,10.1
E00072687,94,1.2,4.8
E00072688,91.4,2.4,6.3
E00072755,75.8,5.5,18.8
E00072756,70.3,1.9,27.8
E00072757,71.9,5.1,23
E00072758,66.6,5.2,28.2
E00072759,70.9,4.6,24.5
E00072760,92.5,2.4,5.1
E00072761,86.7,3.4,9.9
E00072762,82.3,4.1,13.5
E00072763,84.3,4,11.6
E00072764,85.1,2.1,12.9
E00072765,87.9,3.7,8.4
E00072766,91,3.2,5.8
E00072767,89.3,3.5,7.2
E00072768,70.8,4.7,24.5
E00072769,84,2.8,13.3
E00072770,93.4,2.2,4.4
E00072771,86.1,3,10.9
E00072772,72.9,3.1,24
E00072773,70.5,7.8,21.7
E00072774,74,6.5,19.5
E00072775,76.6,6.8,16.7
E00072776,92.7,1.4,5.9
E00072777,93.5,2,4.4
E00072778,87.5,2.6,9.8
E00072787,84.8,4.7,10.5
E00072788,86.8,2.6,10.5
E00072790,87.5,1.4,11.1
E00072791,84.2,5.4,10.4
E00072792,88.8,4.6,6.5
E00072793,84.1,4,11.9
E00072795,88.7,2.3,9
E00072797,76.9,4.8,18.2
E00072798,76.3,7.2,16.5
E00072799,87.3,6.7,6
E00072800,94.9,1.9,3.2
E00072801,90.7,2.3,7
E00072802,80.5,3.5,16
E00072803,91.9,3.4,4.7
E00072804,76.4,4.3,19.3
E00072805,84.4,1.1,14.5
E00072806,76.9,5.9,17.2
E00072807,88.8,3.2,8
E00072808,85.9,2.7,11.4
E00072809,80.8,5.1,14.1
E00072810,75.5,7.1,17.4
E00072811,70.4,6.1,23.5
E00072812,83.3,2.8,14
E00072813,91.3,1.2,7.5
E00072814,84.6,7.1,8.3
E00072815,86.6,4.9,8.5
E00072816,94,2.5,3.5
E00072817,89,4.5,6.6
E00072818,89,2.7,8.3
E00072819,86,4,9.9
E00072820,91,3.3,5.6
E00072821,93,0.3,6.6
E00072822,91.5,3.7,4.7
E00072823,96.3,1.8,1.8
E00072824,91.2,2.3,6.4
E00072825,89.1,3.5,7.4
E00072826,88.9,2.2,8.9
E00072827,87.9,2.8,9.3
E00072828,90.5,3.7,5.8
E00072829,91.3,3.7,5
E00072871,88,3.2,8.9
E00072872,80.1,6,13.8
E00072873,94.1,2,3.9
E00072874,67.2,6.1,26.6
E00072875,86.2,4.7,9.1
E00072876,92.7,3.2,4.1
E00072877,96.1,0.3,3.6
E00072878,83.7,4.7,11.6
E00072879,90.9,3.2,5.9
E00072880,93.2,0.6,6.2
E00072881,93.7,1.4,4.9
E00072882,84.4,4.5,11
E00072883,90,4.1,5.8
E00072884,88.8,6.5,4.7
E00072885,88.4,3.2,8.4
E00072886,82.4,7.4,10.3
E00072887,86.5,4.1,9.4
E00072888,81,6.5,12.5
E00072889,83.9,1.5,14.7
E00072890,86.7,1.2,12.1
E00072891,85.1,2.8,12.1
E00072892,88,4.2,7.8
E00072894,89.2,5,5.8
E00072895,89.4,1.1,9.5
E00072896,85.1,3.5,11.4
E00072897,90.8,3.2,6.1
E00072898,82.1,3.3,14.6
E00072899,84.9,3.6,11.4
E00072900,80.4,2.1,17.5
E00072901,95.7,0.8,3.5
E00072902,83.1,4.5,12.4
E00072903,91.6,2.7,5.7
E00072904,88.3,3.8,7.9
E00072905,91.6,2.6,5.8
E00072906,90.4,1.8,7.8
E00072907,91.6,3.7,4.7
E00072908,90.1,4.2,5.7
E00072909,94.1,1,4.9
E00072910,89.4,4.1,6.5
E00072911,86.2,4.2,9.6
E00072912,84,4.4,11.6
E00072913,84.9,3.4,11.6
E00072914,83.5,3.4,13
E00072915,86.5,5.4,8
E00072916,86.2,3,10.8
E00072917,89.5,4.7,5.8
E00072918,84.6,3.1,12.3
E00072919,89.4,1.1,9.5
E00072920,89.2,3.4,7.5
E00072921,89.5,2.5,8
E00072922,91.2,2.1,6.7
E00072923,89.2,1.4,9.4
E00072924,88.7,3.1,8.2
E00072942,90.7,2.3,6.9
E00072943,93.7,1.9,4.4
E00072944,95.3,1.6,3.1
E00072945,89.7,1.5,8.8
E00072946,95.2,0.4,4.4
E00072947,91,1.7,7.3
E00072948,94.7,1.5,3.9
E00072949,89.8,1.4,8.8
E00072950,96.4,0.8,2.8
E00072951,92.1,1.1,6.7
E00072952,96.1,1.3,2.6
E00072953,91.1,1.9,7
E00072954,95.8,1.9,2.3
E00072955,95.3,0.6,4.1
E00072956,95.7,0.6,3.7
E00072957,93.9,0.6,5.5
E00072958,95,0.7,4.3
E00072959,93.1,0.9,6
E00072960,92.2,2.1,5.7
E00072961,90.7,1.4,7.9
E00072962,96.9,1.3,1.9
E00072971,98,0,2
E00072972,97.1,1.4,1.4
E00072973,97,1.8,1.2
E00072974,93.2,1.6,5.2
E00072975,95.7,1.6,2.7
E00072976,97.5,0.6,1.9
E00072977,95.7,0.9,3.4
E00072978,94.5,1.4,4.1
E00072980,94.8,0.3,4.9
E00072981,97.1,0.7,2.2
E00072982,92.5,1.7,5.8
E00072983,95.9,1.6,2.5
E00072984,96.7,0.6,2.8
E00072985,95.8,1.4,2.8
E00072986,96.6,1,2.5
E00072987,97.1,1.3,1.6
E00072989,95.7,0,4.3
E00072990,90.9,4.5,4.5
E00072991,97.3,0.3,2.3
E00073001,90.6,3.9,5.5
E00073002,80.3,1.9,17.8
E00073003,89.7,0,10.3
E00073004,96,1,3
E00073005,93.9,0.8,5.3
E00073006,94.3,1.1,4.7
E00073007,92.9,0,7.1
E00073008,87.3,2.6,10.1
E00073009,86.8,2.5,10.7
E00073010,91.6,4.2,4.2
E00073011,93.6,1.7,4.7
E00073012,89.1,3.3,7.6
E00073013,90.1,3.7,6.2
E00073014,94.7,0.9,4.4
E00073015,88.8,3.7,7.5
E00073016,91.2,1.2,7.6
E00073017,91.1,2.7,6.1
E00073018,90.5,0.5,9
E00073019,96.6,0.5,2.9
E00073030,91.7,0.7,7.6
E00073031,92.8,1.4,5.8
E00073032,85.3,1.2,13.5
E00073033,85.2,1.8,12.9
E00073034,96.6,0.6,2.8
E00073035,86.7,2.2,11.1
E00073036,95.4,1.1,3.5
E00073037,92.4,3.1,4.5
E00073038,87.6,2.6,9.8
E00073039,90.3,1.9,7.8
E00073040,85,2.3,12.7
E00073041,92.3,1.4,6.3
E00073042,87.9,3.7,8.4
E00073043,85.1,1.4,13.6
E00073044,83.2,1.7,15.1
E00073045,90,1.9,8.2
E00073046,86.8,0.3,12.9
E00073047,94.9,0.7,4.5
E00073048,81.3,2.9,15.8
E00073049,85.7,3.4,10.9
E00073050,83.9,5.9,10.2
E00073051,72.4,6.8,20.8
E00073052,60.8,5.5,33.7
E00073053,78.4,6.8,14.8
E00073054,86.6,3,10.4
E00073055,86.5,4.9,8.6
E00073056,81.3,3.4,15.3
E00073057,85.2,4,10.8
E00073058,67.9,5.7,26.4
E00073059,84,3.6,12.4
E00073060,87.4,2.7,9.9
E00073061,65.9,3,31
E00073062,85.3,5.2,9.5
E00073063,79.5,6,14.6
E00073064,73.1,6.7,20.2
E00073065,83.2,5.7,11.1
E00073066,85.5,3.1,11.5
E00073067,89.3,2.9,7.8
E00073068,88.4,3.6,7.9
E00073069,86.1,4.5,9.4
E00073070,80.9,3.5,15.6
E00073072,93.7,0,6.3
E00073074,97.1,0.4,2.6
E00073078,94.3,1.9,3.8
E00073084,96.1,1.2,2.7
E00073087,91.7,2.3,6
E00073088,87.8,2.4,9.8
E00073090,87.7,1.5,10.8
E00073091,86.8,4.1,9.2
E00073092,90.2,1.6,8.3
E00073093,87.7,3.2,9.1
E00073094,82.8,6.5,10.7
E00073095,88.8,2.8,8.4
E00073096,91.4,3.3,5.3
E00073097,82,5.6,12.4
E00073098,84.9,4.8,10.3
E00073099,88.8,2.7,8.5
E00073100,88.2,3.1,8.7
E00073101,89.3,3.1,7.6
E00073102,88.1,3.4,8.5
E00073103,88.3,2.7,9
E00073104,90.3,1.6,8.1
E00073106,86.1,2.6,11.3
E00073107,85.7,2.2,12.1
E00073109,86.7,4.5,8.7
E00073110,81.1,2.8,16.1
E00073111,89.7,2.9,7.4
E00073112,80.7,4.4,14.9
E00073113,87.2,4.9,7.9
E00073114,97.4,1.5,1
E00073115,88.1,4.6,7.3
E00073116,74.8,3.5,21.6
E00073117,85.4,2,12.6
E00073118,70.5,4.3,25.3
E00073125,84,5.2,10.8
E00073126,72,3.3,24.7
E00073127,79.6,3.6,16.8
E00073128,79.2,3.3,17.5
E00073129,70.1,5,24.9
E00073130,77.5,3.3,19.2
E00073131,82.5,3.2,14.2
E00073132,82.8,4.4,12.9
E00073133,61.6,3.2,35.3
E00073134,79.6,7.4,12.9
E00073135,84.9,6.2,8.9
E00073136,81.7,5.7,12.6
E00073137,81.5,5.7,12.8
E00073138,76.8,8.2,15
E00073139,74.6,4.8,20.6
E00073140,85.9,2.5,11.6
E00073141,87.2,2.8,10.1
E00073142,86.9,8.1,4.9
E00147800,97.4,0.9,1.7
E00147801,94.5,1.8,3.7
E00147805,94.7,2.9,2.4
E00147806,93.5,2.9,3.5
