areacd,sex-001,sex-002
E00072563,49.2,50.8
E00072564,52.4,47.6
E00072565,57.1,42.9
E00072566,53.1,46.9
E00072567,47.2,52.8
E00072568,52,48
E00072569,40.4,59.6
E00072570,53.6,46.4
E00072571,40.4,59.6
E00072572,43.3,56.7
E00072573,45.3,54.7
E00072574,41,59
E00072575,45.4,54.6
E00072576,49.4,50.6
E00072577,49.8,50.2
E00072578,59.2,40.8
E00072579,51.6,48.4
E00072580,47.8,52.2
E00072581,52.1,47.9
E00072582,44.7,55.3
E00072583,52.5,47.5
E00072584,46.4,53.6
E00072585,54.5,45.5
E00072586,53.5,46.5
E00072587,54.2,45.8
E00072588,50.9,49.1
E00072589,50.5,49.5
E00072590,49.8,50.2
E00072591,50,50
E00072592,52.8,47.2
E00072593,51.1,48.9
E00072607,50.8,49.2
E00072608,54.6,45.4
E00072611,53.7,46.3
E00072614,50.8,49.2
E00072615,52.9,47.1
E00072616,50.8,49.2
E00072617,51,49
E00072618,48.5,51.5
E00072619,52.4,47.6
E00072620,48.6,51.4
E00072621,55,45
E00072622,50.5,49.5
E00072623,50.9,49.1
E00072624,48.1,51.9
E00072625,48.9,51.1
E00072626,52.7,47.3
E00072627,52,48
E00072628,51,49
E00072629,49.8,50.2
E00072630,60.5,39.5
E00072631,48,52
E00072632,51.6,48.4
E00072633,53.3,46.7
E00072634,49.4,50.6
E00072635,48.8,51.2
E00072636,48.4,51.6
E00072637,54.7,45.3
E00072638,50.9,49.1
E00072640,56.1,43.9
E00072666,52.2,47.8
E00072667,52.4,47.6
E00072668,48.5,51.5
E00072669,50,50
E00072671,50,50
E00072672,53.3,46.7
E00072673,49.3,50.7
E00072674,48.8,51.2
E00072675,57.3,42.7
E00072676,52.8,47.2
E00072677,55,45
E00072678,53.7,46.3
E00072680,53.1,46.9
E00072681,50.9,49.1
E00072682,50.3,49.7
E00072683,51.1,48.9
E00072684,49.6,50.4
E00072687,50,50
E00072688,52.9,47.1
E00072755,45.5,54.5
E00072756,51.1,48.9
E00072757,50,50
E00072758,62.8,37.2
E00072759,44.7,55.3
E00072760,51,49
E00072761,50,50
E00072762,44.6,55.4
E00072763,49.4,50.6
E00072764,54.8,45.2
E00072765,53.9,46.1
E00072766,54,46
E00072767,56.2,43.8
E00072768,49.5,50.5
E00072769,54.5,45.5
E00072770,48.5,51.5
E00072771,50,50
E00072772,48,52
E00072773,46.3,53.7
E00072774,43.4,56.6
E00072775,42.2,57.8
E00072776,48.8,51.2
E00072777,53.4,46.6
E00072778,50.7,49.3
E00072787,54.1,45.9
E00072788,51.8,48.2
E00072790,52,48
E00072791,47.1,52.9
E00072792,53.7,46.3
E00072793,50.9,49.1
E00072795,52.7,47.3
E00072797,62.1,37.9
E00072798,53.9,46.1
E00072799,53,47
E00072800,53.9,46.1
E00072801,53.3,46.7
E00072802,52,48
E00072803,53,47
E00072804,42.9,57.1
E00072805,48.4,51.6
E00072806,45.2,54.8
E00072807,57.9,42.1
E00072808,45.3,54.7
E00072809,49.6,50.4
E00072810,43.4,56.6
E00072811,42.6,57.4
E00072812,49.3,50.7
E00072813,50,50
E00072814,48.4,51.6
E00072815,50.9,49.1
E00072816,51.1,48.9
E00072817,51.4,48.6
E00072818,51,49
E00072819,48.7,51.3
E00072820,48.8,51.2
E00072821,50.3,49.7
E00072822,51,49
E00072823,48.4,51.6
E00072824,55.4,44.6
E00072825,50.7,49.3
E00072826,53.2,46.8
E00072827,52.4,47.6
E00072828,53,47
E00072829,49.7,50.3
E00072871,51.1,48.9
E00072872,60.3,39.7
E00072873,48.4,51.6
E00072874,57.2,42.8
E00072875,53.1,46.9
E00072876,59,41
E00072877,56.4,43.6
E00072878,50,50
E00072879,52.1,47.9
E00072880,48.6,51.4
E00072881,52,48
E00072882,53.1,46.9
E00072883,50.9,49.1
E00072884,50.2,49.8
E00072885,51.1,48.9
E00072886,57.5,42.5
E00072887,53.5,46.5
E00072888,59.5,40.5
E00072889,52,48
E00072890,54.5,45.5
E00072891,53.6,46.4
E00072892,55.8,44.2
E00072894,52.7,47.3
E00072895,51.3,48.7
E00072896,51.5,48.5
E00072897,47.8,52.2
E00072898,47.1,52.9
E00072899,51.5,48.5
E00072900,50.6,49.4
E00072901,51.8,48.2
E00072902,47.4,52.6
E00072903,51,49
E00072904,46.7,53.3
E00072905,53.5,46.5
E00072906,55,45
E00072907,50.9,49.1
E00072908,50.3,49.7
E00072909,51.7,48.3
E00072910,43.9,56.1
E00072911,50,50
E00072912,43.6,56.4
E00072913,54.6,45.4
E00072914,52.2,47.8
E00072915,43.5,56.5
E00072916,53.9,46.1
E00072917,52.9,47.1
E00072918,49.3,50.7
E00072919,58.2,41.8
E00072920,53.5,46.5
E00072921,51.5,48.5
E00072922,51.5,48.5
E00072923,44.9,55.1
E00072924,53.7,46.3
E00072942,47.1,52.9
E00072943,51.8,48.2
E00072944,46.1,53.9
E00072945,52.9,47.1
E00072946,58,42
E00072947,54.5,45.5
E00072948,52,48
E00072949,54.4,45.6
E00072950,49.3,50.7
E00072951,51.8,48.2
E00072952,50.9,49.1
E00072953,47,53
E00072954,51.7,48.3
E00072955,52.9,47.1
E00072956,50.8,49.2
E00072957,50.2,49.8
E00072958,47.2,52.8
E00072959,53.2,46.8
E00072960,52,48
E00072961,52.2,47.8
E00072962,54.9,45.1
E00072971,51,49
E00072972,51.9,48.1
E00072973,49.4,50.6
E00072974,49.9,50.1
E00072975,48.6,51.4
E00072976,52.4,47.6
E00072977,54.1,45.9
E00072978,50.4,49.6
E00072980,49.5,50.5
E00072981,53,47
E00072982,50.1,49.9
E00072983,53.2,46.8
E00072984,49,51
E00072985,51.2,48.8
E00072986,50.7,49.3
E00072987,51.1,48.9
E00072989,49.9,50.1
E00072990,50.9,49.1
E00072991,54.5,45.5
E00073001,49.2,50.8
E00073002,50.3,49.7
E00073003,52.2,47.8
E00073004,52.7,47.3
E00073005,53.5,46.5
E00073006,46.7,53.3
E00073007,51.2,48.8
E00073008,48.1,51.9
E00073009,55.9,44.1
E00073010,52.7,47.3
E00073011,53.6,46.4
E00073012,48.5,51.5
E00073013,50.6,49.4
E00073014,48.4,51.6
E00073015,49,51
E00073016,51.8,48.2
E00073017,56.4,43.6
E00073018,50.7,49.3
E00073019,50.5,49.5
E00073030,52,48
E00073031,48.3,51.7
E00073032,50.2,49.8
E00073033,52.2,47.8
E00073034,49.4,50.6
