geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00087782,12.7,44.8,4,35.3,3.2
E00087783,14.8,49.1,7,27.8,1.3
E00087784,15.4,39.5,5.7,37.8,1.7
E00087785,11.7,47.5,8.2,32.3,0.4
E00087786,13.2,40.9,4.5,38.8,2.5
E00087787,20.2,51.8,5.4,20.6,1.9
E00087788,16.5,50.8,5.2,24.6,2.8
E00087789,22.3,43.8,10.4,18.3,5.2
E00087790,26.5,42.2,8.1,20.4,2.8
E00087791,16.8,42.6,7.1,30.8,2.7
E00087792,11.1,38.7,5.1,42.8,2.4
E00087793,13.5,46.9,3.6,34.9,1
E00087794,11.4,49.2,6.1,31.1,2.3
E00087795,19.3,46.9,8.7,22.8,2.4
E00087796,28.5,37.3,7,27.2,0
E00087797,21.6,40.4,9.8,23.9,4.3
E00087799,27.1,40.3,6.6,22.5,3.5
E00087800,10.9,42.6,8.4,35.1,3
E00087801,23.1,53.8,3.4,18.4,1.3
E00087802,18.4,43.2,6,30.8,1.7
E00087803,19.6,47.6,3.8,27.3,1.7
E00087804,15.1,39.7,5,40.2,0
E00087805,13.1,46.5,11.8,28.6,0
E00087806,16.1,40.2,7.1,36.6,0
E00087807,37.4,41.7,2.9,14.6,3.4
E00087808,13.4,46.8,5.7,32.1,2
E00087809,12,42.5,6.2,37,2.2
E00087810,14.8,53.2,6,21.2,4.8
E00087811,17.4,41.5,7.8,28.9,4.4
E00087813,20.9,45.7,8.3,22.6,2.6
E00087814,15,47.8,6.8,28.3,2
E00087815,31.5,46,5.8,15.6,1.1
E00087816,17.6,45.7,7.8,27.3,1.6
E00087817,21.5,46.5,5.4,22.3,4.2
E00087818,16.6,39,9.6,31,3.7
E00087819,13.1,47.5,4.9,31.1,3.3
E00087820,28.6,40.2,5,23.2,2.9
E00087821,13.3,50,6.1,29.3,1.4
E00087822,20.1,43,7.7,27.8,1.4
E00087823,9.1,41.8,6.4,40.2,2.4
E00087824,18.8,50.5,10.1,17.7,2.9
E00087825,38.1,41,5,15.5,0.4
E00087826,26.1,45.9,7.2,18.9,1.8
E00087827,16.3,44.2,4.4,34.7,0.4
E00087829,17.5,47.8,6.1,26.3,2.2
E00087830,18.5,48.1,6.7,24.8,1.9
E00087831,6.9,54.3,5.1,30.4,3.3
E00087929,9.1,48.3,4.5,35.7,2.4
E00087930,8.9,39.8,7.3,42.3,1.6
E00087931,18,46.2,7.9,26.3,1.5
E00087932,21.2,41.9,3,30.9,3
E00087933,16.5,51.7,5,23.8,3.1
E00087943,16.8,43.2,7.9,30,2.1
E00087944,18.3,49.5,7.3,23.1,1.8
E00087945,15.5,46.2,8.3,28.5,1.4
E00087946,15.7,39.4,4.1,38,2.8
E00087947,9.4,40.6,5.8,42.4,1.8
E00087981,24.9,41.8,5,26.7,1.5
E00087982,13.5,41.1,6.4,36.9,2.1
E00087983,13.3,44,5.4,35,2.3
E00087984,19.9,38.7,5.8,31.2,4.5
E00087985,22,37.9,7.9,29.6,2.5
E00087986,16.8,42.5,9.9,28.2,2.6
E00087987,14.4,39.6,5.8,38.3,1.8
E00087988,12.5,37.5,5.5,42.3,2.2
E00087989,14.5,37.7,8.3,37.7,1.8
E00087990,13.3,40.1,4.2,38.5,3.9
E00087991,17,49,5.4,26,2.6
