geography_code,in_full_time_education-001,in_full_time_education-002
E00087782,11.6,88.4
E00087783,14.2,85.8
E00087784,13.6,86.4
E00087785,12.6,87.4
E00087786,12,88
E00087787,23.6,76.4
E00087788,16.8,83.2
E00087789,12.9,87.1
E00087790,10.9,89.1
E00087791,18.2,81.8
E00087792,17,83
E00087793,15.2,84.8
E00087794,17.4,82.6
E00087795,16.4,83.6
E00087796,14.9,85.1
E00087797,18.2,81.8
E00087799,9.5,90.5
E00087800,15.6,84.4
E00087801,22.1,77.9
E00087802,11.1,88.9
E00087803,24.5,75.5
E00087804,9.9,90.1
E00087805,9.6,90.4
E00087806,11.8,88.2
E00087807,15.8,84.2
E00087808,20.9,79.1
E00087809,21.4,78.6
E00087810,17.7,82.3
E00087811,18.3,81.7
E00087813,18.8,81.3
E00087814,13.9,86.1
E00087815,21.8,78.2
E00087816,19.9,80.1
E00087817,12.4,87.6
E00087818,13.6,86.4
E00087819,15.5,84.5
E00087820,18.5,81.5
E00087821,17.5,82.5
E00087822,20.1,79.9
E00087823,14.6,85.4
E00087824,24.9,75.1
E00087825,18.9,81.1
E00087826,18.1,81.9
E00087827,15.7,84.3
E00087829,16.1,83.9
E00087830,20.1,79.9
E00087831,20.4,79.6
E00087929,25.6,74.4
E00087930,9.4,90.6
E00087931,18.6,81.4
E00087932,18.3,81.7
E00087933,18.1,81.9
E00087943,13.2,86.8
E00087944,16,84
E00087945,17.1,82.9
E00087946,16.2,83.8
E00087947,13.4,86.6
E00087981,17.2,82.8
E00087982,15.9,84.1
E00087983,19.2,80.8
E00087984,12.5,87.5
E00087985,11.7,88.3
E00087986,13.9,86.1
E00087987,14.3,85.7
E00087988,12.8,87.2
E00087989,12.7,87.3
E00087990,14.2,85.8
E00087991,20.1,79.9
E00087992,16.8,83.2
E00087993,19.3,80.7
E00087994,18.7,81.3
E00087995,18.3,81.7
E00087996,13.3,86.7
E00087997,19.2,80.8
E00087998,12.5,87.5
E00087999,15.2,84.8
E00088001,20.2,79.8
E00088002,13.9,86.1
E00088003,18.8,81.2
E00088004,17.3,82.7
E00088005,20,80
E00088006,18.9,81.1
E00088007,10.8,89.2
E00088008,14.1,85.9
E00088009,10.7,89.3
E00088010,19.6,80.4
E00088011,17.4,82.6
E00088012,19.8,80.2
E00088013,18.1,81.9
E00088014,10.6,89.4
E00088015,12.5,87.5
E00088016,20.5,79.5
E00088017,13.7,86.3
E00088018,17.2,82.8
E00088019,16.2,83.8
E00088020,19.7,80.3
E00088021,7.6,92.4
E00088022,18.5,81.5
E00088023,15.5,84.5
E00088024,15.2,84.8
E00088025,14.1,85.9
E00088026,15.1,84.9
E00088027,14.6,85.4
E00088028,27.9,72.1
E00088029,17.7,82.3
E00088030,11.4,88.6
E00088031,14.4,85.6
E00088032,21.5,78.5
E00088033,21.6,78.4
E00088034,19.1,80.9
E00088035,21.8,78.2
E00088036,19.4,80.6
E00088037,18.4,81.6
E00088038,27.1,72.9
E00088039,26.6,73.4
E00088040,11.2,88.8
E00088041,21.7,78.3
E00088042,31.3,68.7
E00088043,14.3,85.7
E00088044,15.6,84.4
E00088045,19.7,80.3
E00088046,16,84
E00088047,19.4,80.6
E00088048,20.6,79.4
E00088049,21.2,78.8
E00088050,21.7,78.3
E00088051,11.6,88.4
E00088052,26.5,73.5
E00088327,18.8,81.2
E00088329,16.7,83.3
E00088332,15.4,84.6
E00088555,12.4,87.6
E00088556,9.7,90.3
E00088557,12.6,87.4
E00088558,12.3,87.7
E00088559,15.3,84.7
E00091426,12.5,87.5
E00091497,15.4,84.6
E00091498,20,80
E00091499,22.4,77.6
E00091500,17.4,82.6
E00091501,20.1,79.9
E00091502,20.7,79.3
E00091503,17,83
E00091509,13.2,86.8
E00091510,16.1,83.9
E00091580,20,80
E00091581,17.1,82.9
E00091582,17.7,82.3
E00091589,16.3,83.7
E00091590,15,85
E00091591,19.6,80.4
E00091592,14,86
E00091593,17.1,82.9
E00091595,18.4,81.6
E00091596,13.7,86.3
E00091597,17.5,82.5
E00091598,16.4,83.6
E00091679,20.1,79.9
E00091680,13.6,86.4
E00091681,19.5,80.5
E00091682,13.2,86.8
E00091683,20.5,79.5
E00091684,18.1,81.9
E00091685,14.9,85.1
E00091686,6.9,93.1
E00091687,16.8,83.2
E00091688,18.8,81.3
E00091689,14.5,85.5
E00091690,15.7,84.3
E00091691,6.5,93.5
E00091692,12.3,87.7
E00091693,14.5,85.5
E00091694,8.6,91.4
E00091695,12.2,87.8
E00091696,18.7,81.3
E00091697,13.6,86.4
E00091698,14.9,85.1
E00091699,9.7,90.3
E00091700,17.8,82.2
E00091701,12.5,87.5
E00091702,18.3,81.7
E00091703,12.6,87.4
E00091704,22.5,77.5
E00091705,13.7,86.3
E00091706,5.3,94.7
E00091707,17.8,82.2
E00091708,20.1,79.9
E00091709,17.9,82.1
E00091710,12,88
E00091711,16.4,83.6
E00091712,17.6,82.4
E00091713,18.5,81.5
E00091714,18,82
E00091715,19.6,80.4
E00091716,16.3,83.7
E00091717,19.2,80.8
E00091718,9.4,90.6
E00091720,7.9,92.1
E00091721,12.1,87.9
E00091722,19.5,80.5
E00091723,11.2,88.8
E00091724,16.5,83.5
E00091725,20.7,79.3
E00091726,24.8,75.2
E00091727,14.7,85.3
