geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00087782,25.4,36.2,27.6,10.8
E00087783,27,30.2,24.5,18.2
E00087784,18.8,29.7,38.8,12.7
E00087785,22.6,27.4,32.6,17.4
E00087786,18.2,28.3,35.8,17.6
E00087787,30.1,28.8,22.1,19
E00087788,21.8,27.5,37.3,13.4
E00087789,21.3,27.9,28.7,22.1
E00087790,20.2,28.1,34.8,16.9
E00087791,28.9,22.4,34.9,13.8
E00087792,13.9,28.4,44.3,13.4
E00087793,25.4,33.1,31,10.6
E00087794,22.4,21.8,42.9,12.9
E00087795,26.5,29,32.1,12.3
E00087796,24.8,22.8,36.6,15.8
E00087797,27.3,27.9,29.2,15.6
E00087799,25.7,31.6,27.2,15.4
E00087800,28.6,21.4,36.5,13.5
E00087801,26.9,31.3,28.4,13.4
E00087802,29.6,27.2,25.4,17.8
E00087803,27.6,24,28.6,19.8
E00087804,17.5,32.1,37.2,13.1
E00087805,28.3,26.1,30.4,15.2
E00087806,23.5,23.5,37.4,15.6
E00087807,42.6,23.4,20.2,13.8
E00087808,24.9,22,40.7,12.4
E00087809,21.4,30.4,27.8,20.3
E00087810,23.8,26.9,30,19.4
E00087811,22.2,27.5,31.6,18.7
E00087813,28.5,29.9,30.7,10.9
E00087814,22.2,33.8,29.2,14.8
E00087815,43.6,23.7,13.5,19.2
E00087816,26.7,22.7,30,20.7
E00087817,27.6,21.4,23.4,27.6
E00087818,23.8,26.2,26.2,23.8
E00087819,23.4,32.6,27.4,16.6
E00087820,29,22.1,26,22.9
E00087821,28.8,25,29.7,16.5
E00087822,19.3,33.1,34.9,12.7
E00087823,18.2,28.2,41.8,11.8
E00087824,27.5,28.1,25.8,18.5
E00087825,32.7,27.3,18.2,21.8
E00087826,34.8,25.5,16.3,23.4
E00087827,15.2,31.1,38.4,15.2
E00087829,25.5,21.4,32.4,20.7
E00087830,24.4,32,27.3,16.3
E00087831,16.5,28.7,44.7,10.1
E00087929,20.5,25.9,37.3,16.3
E00087930,15.5,30.3,42.3,12
E00087931,21.6,30.1,21.6,26.8
E00087932,20.1,27.3,38.8,13.7
E00087933,17.6,21.2,38.8,22.4
E00087943,20.7,24.4,39,16
E00087944,19.9,29.1,27,24.1
E00087945,18.8,25.5,35.8,20
E00087946,15.9,30,41.2,12.9
E00087947,20.8,25.1,43.2,10.9
E00087981,19.1,31.2,32.1,17.7
E00087982,13.3,30.4,45.6,10.8
E00087983,15.8,27.2,40.9,16.1
E00087984,23.8,23.2,38.4,14.6
E00087985,12.8,34.5,34.5,18.2
E00087986,23,23.6,27.7,25.7
E00087987,16.9,26.1,39.6,17.4
E00087988,10.8,27.4,49.7,12.1
E00087989,15.2,37.4,34.5,12.9
E00087990,13.6,31,40.2,15.2
E00087991,23,30.1,26.2,20.8
E00087992,18.7,20.5,48,12.9
E00087993,23.4,27.6,34.5,14.5
E00087994,12.6,30.9,42.4,14.1
E00087995,21.6,30.8,28.6,18.9
E00087996,17.3,24.5,42.3,15.9
E00087997,29.1,22.2,31.6,17.1
E00087998,12.3,28.1,41.2,18.4
E00087999,17.2,32,31.3,19.5
E00088001,21.3,25.3,37.3,16
E00088002,18.5,31.1,35.2,15.2
E00088003,21.1,22.7,35.1,21.1
E00088004,13,27.6,42.1,17.2
E00088005,22.3,25.2,35.1,17.3
E00088006,28.5,22.5,34.4,14.6
E00088007,10.6,22.1,52.9,14.4
E00088008,30.4,29.1,26.6,13.9
E00088009,15.4,28.7,37.5,18.4
E00088010,23.8,25.9,33.3,17
E00088011,13.6,25,47.3,14.1
E00088012,23.4,32,25.7,18.9
E00088013,18.2,33.8,34.7,13.3
E00088014,12.7,29.7,41,16.5
E00088015,10.2,29.3,43.3,17.2
E00088016,15.3,35.5,33.9,15.3
E00088017,7.3,35.4,43.8,13.5
E00088018,26,35.2,26.5,12.2
E00088019,16.9,31.2,40.3,11.7
E00088020,19.9,32.8,29,18.3
E00088021,13.6,26.3,46.6,13.6
E00088022,24,30,30.7,15.2
E00088023,17.2,28.3,37.9,16.7
E00088024,13.4,32.2,36.2,18.1
E00088025,19.4,33.2,25.8,21.7
E00088026,19.9,22.8,36,21.3
E00088027,26,33.3,19.5,21.1
E00088028,32,32,20.3,15.6
E00088029,25,36.2,24.1,14.7
E00088030,27.9,29.2,27.9,14.9
E00088031,21.2,23.1,39.7,16
E00088032,23.5,26.7,36.4,13.4
E00088033,35.8,33,13.8,17.4
E00088034,12.8,31.8,38.5,16.8
E00088035,32.2,31.6,19.7,16.4
E00088036,20.7,37.1,26.7,15.5
E00088037,23.9,27.3,38.3,10.5
E00088038,31.2,40.3,12.3,16.2
E00088039,35.6,31.3,15.6,17.5
E00088040,42.4,24.7,21.2,11.8
E00088041,25.3,25,35.5,14.1
E00088042,28.2,37.2,19.9,14.7
E00088043,25,26.5,25.8,22.7
E00088044,22.7,32.5,27.6,17.2
E00088045,24.8,32,33.6,9.6
E00088046,29.7,23.6,29.7,16.9
E00088047,22.5,24.6,39.1,13.8
E00088048,31.3,27.9,27.9,13
E00088049,23.5,30.9,30.9,14.7
E00088050,25.6,28.2,31.3,15
E00088051,21.9,32.5,32.5,13.1
E00088052,33,29.6,20.7,16.8
E00088327,23.8,21.2,40,15
E00088329,20.3,23.5,47,9.2
E00088332,27.9,24,35.7,12.3
E00088555,23,22.4,34.8,19.9
E00088556,14.6,30.5,36.4,18.5
E00088557,15.1,28,38.4,18.5
E00088558,20.3,38.6,26.6,14.6
E00088559,18.9,21.1,46.3,13.7
E00091426,19.9,31.9,35.6,12.6
E00091497,17.9,19.5,50.5,12.1
E00091498,8.1,18.1,69.4,4.4
E00091499,19,27.4,45.3,8.4
E00091500,8.7,19.8,58.7,12.7
E00091501,24.4,23.8,33.7,18.1
E00091502,21.9,26,38.5,13.6
E00091503,24.8,25.5,41,8.7
E00091509,10.5,31.5,41.3,16.8
E00091510,13.8,21.4,50.9,13.8
E00091580,22.6,23.2,40.7,13.6
E00091581,14.7,23.8,42.7,18.9
E00091582,15.7,23.5,45.8,15
E00091589,28.9,22,28.3,20.8
E00091590,29,30.3,27.6,13.1
E00091591,19.9,25.7,41.5,12.9
E00091592,24.3,23.5,35.7,16.5
E00091593,29.9,25.5,31.4,13.1
E00091595,17.4,18.3,52.3,11.9
E00091596,25.5,20.4,44.5,9.5
E00091597,29.5,22.1,34.2,14.1
E00091598,18.3,30,34.2,17.5
E00091679,29.8,32.6,25.3,12.4
E00091680,13.3,23.4,53.2,10.1
E00091681,20,22.1,47.1,10.7
E00091682,21.4,32.8,35.1,10.7
E00091683,22.5,34.1,30.2,13.2
E00091684,27.2,29.1,32.5,11.3
E00091685,29.8,28.7,28.7,12.9
E00091686,19.1,23.4,44.7,12.8
E00091687,15.9,30.8,38.3,15
E00091688,22.6,23.2,43.3,11
E00091689,18.5,24,43.8,13.7
E00091690,26,32.2,31.1,10.7
E00091691,23.6,25.5,40.6,10.4
E00091692,20.9,29.1,34.3,15.7
E00091693,22.9,39.6,28.5,9
E00091694,23.1,26.6,33.6,16.8
E00091695,32.4,31.4,24.3,11.9
E00091696,26.4,28.1,34.3,11.2
E00091697,22.1,26.8,39.5,11.6
E00091698,24.5,30.7,27.6,17.2
E00091699,21.3,33.9,27,17.8
E00091700,24.3,30.3,36.8,8.6
E00091701,11.1,26.5,41.9,20.5
E00091702,22.3,22.9,38,16.8
E00091703,31.6,28.1,28.1,12.2
E00091704,32.8,31.1,16.9,19.2
E00091705,24,29.2,28.6,18.2
E00091706,15.7,24.1,48.2,12
E00091707,24.5,31.3,29.7,14.5
E00091708,26.7,30.5,27.3,15.5
E00091709,21,32.9,33.3,12.9
E00091710,19.5,31.2,31.8,17.5
E00091711,26.8,28,33.8,11.5
E00091712,32.3,33.3,20.2,14.1
E00091713,29.5,34.4,21.3,14.8
E00091714,37.9,22.8,19.3,20
