geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00087782,18.8,55,20.8,5.4
E00087783,11.3,44.4,36.3,8.1
E00087784,6.9,41.4,35.9,15.9
E00087785,12.1,44.3,36.4,7.1
E00087786,11,40.2,31.5,17.3
E00087787,15.1,38.1,31,15.9
E00087788,7.5,48.3,27.5,16.7
E00087789,8.5,48.3,30.5,12.7
E00087790,17.8,42.4,28.8,11
E00087791,28.8,40.6,25.5,5.2
E00087792,10.6,40.4,37.9,11.2
E00087793,11.5,49.6,25.7,13.3
E00087794,7.6,36.4,39.8,16.1
E00087795,11,38.1,37.3,13.6
E00087796,21.7,46.7,25,6.7
E00087797,17.2,39.3,30.3,13.1
E00087799,32,47.8,17.4,2.8
E00087800,7.7,44.2,37.5,10.6
E00087801,22,43.1,26,8.9
E00087802,28.3,52,17.1,2.6
E00087803,9.4,36.2,33.1,21.3
E00087804,22.9,60.7,11.4,5
E00087805,15,50.7,29.3,5
E00087806,16.4,47,28.4,8.2
E00087807,30.3,45.5,18.9,5.3
E00087808,11.3,45,35.6,8.1
E00087809,8.8,46.7,37.9,6.7
E00087810,15.7,38,28.9,17.4
E00087811,7.9,38.1,31.7,22.2
E00087813,12.9,41.4,36.2,9.5
E00087814,4.6,34.4,38.2,22.9
E00087815,31.3,30.5,29,9.2
E00087816,12,43.2,32.8,12
E00087817,17.7,51.7,20.4,10.2
E00087818,25.8,54.8,14.5,4.8
E00087819,13.6,39.2,40,7.2
E00087820,36,34.5,23,6.5
E00087821,18.1,53.7,22.6,5.6
E00087822,9.9,34,39,17
E00087823,7.6,35.7,46.8,9.9
E00087824,11.4,40.7,34.1,13.8
E00087825,28,45.6,22.4,4
E00087826,22.5,36.9,27,13.5
E00087827,7.9,42.5,37,12.6
E00087829,15.1,42.9,32.5,9.5
E00087830,20.3,33.8,33.8,12.2
E00087831,6.9,36.6,43.5,13
E00087929,4.2,26.9,31.9,37
E00087930,4.8,35.5,36.3,23.4
E00087931,9.4,37.8,24.4,28.3
E00087932,6.1,36.5,30.4,27
E00087933,10.5,25.8,40.3,23.4
E00087943,6.3,37,38.1,18.5
E00087944,10.4,36.1,41,12.5
E00087945,10.7,33.6,38.9,16.8
E00087946,11.7,37.4,42.2,8.7
E00087947,3.8,34.1,40.2,22
E00087981,15,39.3,30.8,15
E00087982,4.5,31.6,42.9,21.1
E00087983,6.5,25.8,47,20.7
E00087984,10.4,37,40.9,11.7
E00087985,12.1,35.6,33.6,18.8
E00087986,11.3,30.8,39.8,18
E00087987,3.2,26,38.3,32.5
E00087988,9.2,23.9,42.3,24.6
E00087989,4.7,24.4,43.3,27.6
E00087990,8.3,35.3,38.5,17.9
E00087991,12.4,37.1,35.3,15.3
