geography_code,heating_type_3a-001,heating_type_3a-002
E00102027,2.2,97.8
E00102137,2.3,97.7
E00102138,0,100
E00102139,1.6,98.4
E00102140,4.9,95.1
E00102141,1.5,98.5
E00102142,1.4,98.6
E00102143,6.6,93.4
E00102144,5.5,94.5
E00102146,0.6,99.4
E00102147,0.6,99.4
E00102148,2.5,97.5
E00102149,3.7,96.3
E00102150,3,97
E00102164,1.9,98.1
E00102165,6.5,93.5
E00102166,1.3,98.7
E00102167,8.3,91.7
E00102168,2.7,97.3
E00102169,2,98
E00102170,1.6,98.4
E00102171,1.2,98.8
E00102172,0,100
E00102173,1.6,98.4
E00102174,1.2,98.8
E00102175,1,99
E00102176,1,99
E00102177,6.4,93.6
E00102178,5,95
E00102179,7.6,92.4
E00102180,0,100
E00102181,4,96
E00102182,6,94
E00102200,7.8,92.2
E00102201,4.7,95.3
E00102202,1.8,98.2
E00102203,3,97
E00102204,1.7,98.3
E00102205,1.6,98.4
E00102206,3,97
E00102209,3.9,96.1
E00102210,0.7,99.3
E00102211,2,98
E00102212,4.4,95.6
E00102263,2.7,97.3
E00102264,0,100
E00102265,1.7,98.3
E00102266,2.8,97.2
E00102267,0.8,99.2
E00102268,4.9,95.1
E00102269,2.4,97.6
E00102270,3,97
