geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00102027,90.7,0.9,8.4
E00102137,94.3,2.7,3
E00102138,95.2,2.6,2.2
E00102139,98,0.4,1.6
E00102140,95.7,0.7,3.6
E00102141,94,1.6,4.4
E00102142,95.4,2,2.6
E00102143,93.9,2,4
E00102144,93.8,1.8,4.4
E00102146,96.3,0.3,3.4
E00102147,93.9,1.9,4.3
E00102148,94.6,0.6,4.8
E00102149,95,1.3,3.8
E00102150,90.9,4.5,4.5
E00102164,96,1.6,2.4
E00102165,96.5,1.8,1.8
E00102166,96.6,0.6,2.9
E00102167,95.7,1.6,2.7
E00102168,96.3,1.2,2.5
E00102169,96.5,0.6,2.9
E00102170,95.3,1.1,3.7
E00102171,98.8,0,1.2
E00102172,95.8,2.3,1.9
E00102173,98,0.4,1.6
E00102174,95.3,2,2.7
E00102175,97.2,0,2.8
E00102176,95.5,0.4,4.1
E00102177,97.5,0.4,2.1
E00102178,97.6,0.4,2
E00102179,91.5,1.5,7
E00102180,94.2,0,5.8
E00102181,97.2,0.2,2.6
E00102182,99.3,0,0.7
E00102200,98.1,1.2,0.8
E00102201,96.8,1.1,2.2
E00102202,98.8,0.9,0.3
E00102203,99.1,0.4,0.4
E00102204,97,1.5,1.5
E00102205,95.9,0.4,3.7
E00102206,97.3,1.6,1.1
E00102209,96.8,1.4,1.9
E00102210,92.8,3.6,3.6
E00102211,92.5,2.5,5
E00102212,96.5,1,2.4
E00102263,93.1,1.7,5.2
E00102264,98.7,0.6,0.6
E00102265,95.5,2.7,1.7
E00102266,95.2,0.7,4.1
E00102267,92.2,1,6.8
E00102268,93,2.6,4.4
E00102269,96.8,0.4,2.8
E00102270,94.4,0.3,5.3
