geography_code,in_full_time_education-001,in_full_time_education-002
E00102027,16.4,83.6
E00102137,11.9,88.1
E00102138,10.7,89.3
E00102139,9.6,90.4
E00102140,17.3,82.7
E00102141,16.1,83.9
E00102142,16.4,83.6
E00102143,22.7,77.3
E00102144,9.1,90.9
E00102146,21.3,78.7
E00102147,18.9,81.1
E00102148,22.4,77.6
E00102149,9.8,90.2
E00102150,13.3,86.7
E00102164,22.3,77.7
E00102165,11.5,88.5
E00102166,12.7,87.3
E00102167,7.9,92.1
E00102168,13.5,86.5
E00102169,5.2,94.8
E00102170,6.5,93.5
E00102171,10.2,89.8
E00102172,13.4,86.6
E00102173,10.1,89.9
E00102174,2.1,97.9
E00102175,12,88
E00102176,11.3,88.7
E00102177,11.4,88.6
E00102178,12.5,87.5
E00102179,8.6,91.4
E00102180,19.2,80.8
E00102181,13.5,86.5
E00102182,10.3,89.7
E00102200,15.5,84.5
E00102201,15.9,84.1
E00102202,13,87
E00102203,18.8,81.2
E00102204,14,86
E00102205,8.5,91.5
E00102206,10.4,89.6
E00102209,13.3,86.7
E00102210,8,92
E00102211,16.5,83.5
E00102212,11.5,88.5
E00102263,12.4,87.6
E00102264,13.3,86.7
E00102265,22.5,77.5
E00102266,4.3,95.7
E00102267,8.2,91.8
E00102268,24.6,75.4
E00102269,20.1,79.9
E00102270,14.6,85.4
