geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00102027,4.3,41.3,37,17.4
E00102137,9.9,49.6,31.3,9.2
E00102138,11.9,43,32.6,12.6
E00102139,14,46.3,26.4,13.2
E00102140,19,49.6,24,7.4
E00102141,3.8,51.1,30.8,14.3
E00102142,15.9,46.2,29.7,8.3
E00102143,19,39.7,30.6,10.7
E00102144,27.1,48.1,21.7,3.1
E00102146,10.5,41.4,33.6,14.5
E00102147,5.8,34,38.5,21.8
E00102148,17.1,43.7,31.6,7.6
E00102149,25.2,54,15.8,5
E00102150,23.8,53,17.9,5.4
E00102164,10.4,52.6,26.6,10.4
E00102165,2.7,25.3,44,28
E00102166,13.7,40.4,37.3,8.7
E00102167,13.1,53.8,25.5,7.6
E00102168,8.7,45.7,28.8,16.8
E00102169,10.4,39.6,30.2,19.8
E00102170,32.5,45.5,17.9,4.1
E00102171,10.7,40.5,34.5,14.3
E00102172,19.4,41.9,28.2,10.5
E00102173,7.3,41.1,37.1,14.5
E00102174,10.3,46,34.5,9.2
E00102175,10.2,38.8,36.7,14.3
E00102176,7.7,24,45.2,23.1
E00102177,12.1,37.6,31.2,19.1
E00102178,10.7,31.4,40.5,17.4
E00102179,7.5,37.5,35.8,19.2
E00102180,4.9,36.1,36.1,23
E00102181,8.6,37.3,37.7,16.4
E00102182,4.7,32.8,39.1,23.4
E00102200,5,39.5,37,18.5
E00102201,4,27.8,47.7,20.5
E00102202,17.5,38,31.9,12.7
E00102203,14,39,30,17
E00102204,8.3,31.7,40,20
E00102205,17.2,43.4,28.7,10.7
E00102206,9.5,37.5,36.3,16.7
E00102209,3.9,34.4,39,22.7
E00102210,8.8,37.2,44.5,9.5
E00102211,0,33.3,43.1,23.5
E00102212,10.2,43.1,33.6,13.1
E00102263,18.8,41.1,28.6,11.6
E00102264,37.5,41,15.3,6.3
E00102265,20,50.8,23.3,5.8
E00102266,46.3,42.6,10.2,0.9
E00102267,31.9,37.1,25,6
E00102268,12.3,39.3,36.9,11.5
E00102269,16.9,42.3,26.9,13.8
E00102270,3,32.8,37.3,26.9
