geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00072563,90,5,0,5
E00072564,92.7,3.6,0.9,2.7
E00072565,94,1.7,0,4.3
E00072566,80.3,3.3,1.3,15.1
E00072567,85.3,3.9,0,10.9
E00072568,83.1,6.9,0,10
E00072569,82.4,2.9,0,14.7
E00072570,89.7,4.7,0,5.6
E00072571,89.1,3.3,0,7.6
E00072572,78,8.8,0,13.2
E00072573,79.3,8.5,0,12.2
E00072574,80,6.7,1.5,11.9
E00072575,72,8.2,1.2,18.5
E00072576,86.5,3.4,0,10.1
E00072577,87.4,5.9,0,6.7
E00072578,93.9,2.7,0.7,2.7
E00072579,86.1,5.6,0,8.3
E00072580,86.5,5.4,0,8.1
E00072581,90.7,2.3,1.6,5.4
E00072582,90.5,9.5,0,0
E00072583,92.6,2.5,2.5,2.5
E00072584,92.1,4.4,0,3.5
E00072585,87,6.5,0.9,5.6
E00072586,88.7,5.2,0,6.1
E00072587,85.8,6.2,0.9,7.1
E00072588,96.7,1.6,0.8,0.8
E00072589,95.9,0.8,2.5,0.8
E00072590,95.8,2.5,0.8,0.8
E00072591,97.2,2.8,0,0
E00072592,97.3,1.8,0,0.9
E00072593,92.2,5.9,1.3,0.7
E00072607,95.4,0.8,0,3.8
E00072608,97.5,0.8,0.8,0.8
E00072611,100,0,0,0
E00072614,97.2,2.1,0,0.7
E00072615,94.7,4.3,0,1.1
E00072616,100,0,0,0
E00072617,98.8,0,0,1.2
E00072618,97.3,1.4,0,1.4
E00072619,99.4,0.6,0,0
E00072620,98.2,1.8,0,0
E00072621,94.9,3.4,0,1.7
E00072622,99.2,0.8,0,0
E00072623,99,1,0,0
E00072624,97.8,2.2,0,0
E00072625,96.4,2.9,0,0.7
E00072626,100,0,0,0
E00072627,95.9,3.1,0,1
E00072628,99.2,0.8,0,0
E00072629,95.9,3.3,0,0.8
E00072630,100,0,0,0
E00072631,100,0,0,0
E00072632,94.7,4.5,0,0.8
E00072633,92.7,2.9,0.5,3.9
E00072634,93,3.1,0,3.9
E00072635,84.9,7.9,0.8,6.3
E00072636,89,6.8,2.7,1.4
E00072637,93.4,5.1,0,1.5
E00072638,91.7,6.1,0,2.3
E00072640,96.9,3.1,0,0
E00072666,98.3,1.7,0,0
E00072667,96.1,3.1,0,0.8
E00072668,94.3,3.4,0,2.3
E00072669,93.3,4.2,0,2.5
E00072671,96.3,3.7,0,0
E00072672,97.2,1.8,0,0.9
E00072673,92.6,5.1,0.7,1.5
E00072674,89,3.4,2.5,5.1
E00072675,90.8,3.1,3.1,3.1
E00072676,97.6,2.4,0,0
E00072677,92.3,5.1,1.7,0.9
E00072678,83.7,5.2,3,8.1
E00072680,97.7,1.6,0,0.8
E00072681,94.4,2.5,0,3.1
E00072682,99.2,0,0.8,0
E00072683,86.8,3.3,0.8,9.1
E00072684,93.3,2.5,0,4.2
E00072687,97.6,1.2,1.2,0
E00072688,97.2,0.9,0,1.8
E00072755,83,3,0,14
E00072756,78.3,8.4,0,13.3
E00072757,84.9,2.5,1.7,10.9
E00072758,82.5,7.8,1,8.7
E00072759,82.2,5.6,1.9,10.3
E00072760,95.1,1.9,0,2.9
E00072761,94.7,1.8,0,3.5
E00072762,90.8,3.1,1.5,4.6
E00072763,93,3.1,0,3.9
E00072764,89,4.6,0,6.4
E00072765,93.4,5,0.8,0.8
E00072766,94.8,5.2,0,0
E00072767,96.2,3,0.8,0
E00072768,81,6.7,0,12.3
E00072769,91.4,4.6,0,3.9
E00072770,95.4,2.8,0,1.9
E00072771,90.3,6.8,1,1.9
E00072772,79.1,10.1,0.7,10.1
E00072773,83.6,2.2,0,14.2
E00072774,89.3,2.9,1,6.8
E00072775,79.1,7.3,0,13.6
E00072776,93.9,5.3,0.9,0
E00072777,97,1.5,0,1.5
E00072778,92.7,2.4,0.8,4.1
E00072787,93.6,3.2,1.3,1.9
E00072788,94.3,3.5,0,2.1
E00072790,90.7,5.1,0.8,3.4
E00072791,92.4,3.4,1.7,2.5
E00072792,95.8,2.5,0,1.7
E00072793,91.8,4.5,0,3.6
E00072795,94.3,1.9,1.9,1.9
E00072797,96,3,0,1
E00072798,94.4,1.9,2.8,0.9
E00072799,92.1,6.3,0,1.6
E00072800,99,1,0,0
E00072801,96.2,2.5,0.6,0.6
E00072802,93.6,4.5,0.9,0.9
E00072803,97.3,0.9,0.9,0.9
E00072804,88.2,4.3,1.1,6.5
E00072805,90.7,6,0.7,2.6
E00072806,85.4,11.7,0,2.9
E00072807,91.5,5.3,0,3.2
E00072808,90.4,3.6,0,6
E00072809,92.6,5,0.8,1.7
E00072810,80.9,6.1,3.1,9.9
E00072811,83.6,5.5,0.9,10
E00072812,88.3,7.5,0,4.2
E00072813,91.6,3.8,0.8,3.8
E00072814,95.8,4.2,0,0
E00072815,94.1,5.9,0,0
E00072816,96.9,1.6,0,1.6
E00072817,93.4,4.9,0,1.6
E00072818,95.6,2.2,0,2.2
E00072819,94.9,2.6,1.7,0.9
E00072820,92.6,5,1.7,0.8
E00072821,96.6,2.5,0,0.8
E00072822,93.4,2.5,0,4.1
E00072823,99.1,0,0,0.9
E00072824,95.3,2.3,1.6,0.8
E00072825,94.5,3.1,0,2.4
E00072826,92.1,5,0.4,2.5
E00072827,88.1,5.2,0,6.7
E00072828,97.8,2.2,0,0
E00072829,92.5,7.5,0,0
E00072871,93.1,2.1,2.1,2.8
E00072872,83.8,4.6,4.6,6.9
E00072873,100,0,0,0
E00072874,80.9,6.4,2.7,10
E00072875,94.7,3.5,0,1.8
E00072876,97.8,0,0,2.2
E00072877,96.5,0.9,0.9,1.8
E00072878,89.7,2.8,0,7.5
