geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00072563,78,22
E00072564,75.7,24.3
E00072565,54.5,45.5
E00072566,69.3,30.7
E00072567,65.6,34.4
E00072568,69,31
E00072569,66.2,33.8
E00072570,69.8,30.2
E00072571,75.4,24.6
E00072572,67.6,32.4
E00072573,61.5,38.5
E00072574,62.2,37.8
E00072575,58.6,41.4
E00072576,75.4,24.6
E00072577,72.4,27.6
E00072578,82.3,17.7
E00072579,74.1,25.9
E00072580,69.3,30.7
E00072581,76.3,23.7
E00072582,80.8,19.2
E00072583,70.4,29.6
E00072584,81.5,18.5
E00072585,70.6,29.4
E00072586,78.2,21.8
E00072587,72.1,27.9
E00072588,91.7,8.3
E00072589,90.6,9.4
E00072590,85.7,14.3
E00072591,89.1,10.9
E00072592,93,7
E00072593,87.6,12.4
E00072607,91,9
E00072608,93.6,6.4
E00072611,89.8,10.2
E00072614,89.7,10.3
E00072615,85.6,14.4
E00072616,90.2,9.8
E00072617,89.1,10.9
E00072618,80.8,19.2
E00072619,95,5
E00072620,87,13
E00072621,90.1,9.9
E00072622,93.7,6.3
E00072623,92.4,7.6
E00072624,93.8,6.2
E00072625,93.7,6.3
E00072626,95.3,4.7
E00072627,92,8
E00072628,95.9,4.1
E00072629,91.9,8.1
E00072630,92.2,7.8
E00072631,92.1,7.9
E00072632,88.9,11.1
E00072633,80.3,19.7
E00072634,76.5,23.5
E00072635,77.7,22.3
E00072636,68.8,31.2
E00072637,82,18
E00072638,86.3,13.8
E00072640,82.7,17.3
E00072666,87,13
E00072667,90.3,9.7
E00072668,84.3,15.7
E00072669,85.1,14.9
E00072671,88.1,11.9
E00072672,85.2,14.8
E00072673,88.4,11.6
E00072674,87.7,12.3
E00072675,90.2,9.8
E00072676,91.9,8.1
E00072677,86.5,13.5
E00072678,81.3,18.7
E00072680,90.9,9.1
E00072681,85.4,14.6
E00072682,90.4,9.6
E00072683,76.3,23.7
E00072684,86.3,13.7
E00072687,92.9,7.1
E00072688,89.2,10.8
E00072755,70.1,29.9
E00072756,62.6,37.4
E00072757,68.9,31.1
E00072758,62.3,37.7
E00072759,68,32
E00072760,92.5,7.5
E00072761,79.2,20.8
E00072762,77.9,22.1
E00072763,74.2,25.8
E00072764,77.8,22.2
E00072765,87.6,12.4
E00072766,86.7,13.3
E00072767,90.4,9.6
E00072768,66.2,33.8
E00072769,83,17
E00072770,92.3,7.7
E00072771,86.5,13.5
E00072772,67.5,32.5
E00072773,69.7,30.3
E00072774,70.5,29.5
E00072775,69.6,30.4
E00072776,85.3,14.7
E00072777,87.8,12.2
E00072778,84.7,15.3
E00072787,80.7,19.3
E00072788,85.9,14.1
E00072790,84.8,15.2
E00072791,86.9,13.1
E00072792,88.8,11.2
E00072793,83,17
E00072795,82.5,17.5
E00072797,74.9,25.1
E00072798,73.8,26.2
E00072799,84.6,15.4
E00072800,89,11
E00072801,85.6,14.4
E00072802,81.3,18.8
E00072803,78.1,21.9
E00072804,71.4,28.6
E00072805,73.6,26.4
E00072806,75,25
E00072807,82.6,17.4
E00072808,81.2,18.8
E00072809,77.4,22.6
E00072810,70.1,29.9
E00072811,69,31
E00072812,73.4,26.6
E00072813,87.4,12.6
E00072814,88.5,11.5
E00072815,86.3,13.7
E00072816,89.7,10.3
E00072817,85.9,14.1
E00072818,87.4,12.6
E00072819,85.8,14.2
E00072820,85.7,14.3
E00072821,91,9
E00072822,84.5,15.5
E00072823,93.1,6.9
E00072824,90.7,9.3
E00072825,85.7,14.3
E00072826,85.7,14.3
E00072827,79,21
E00072828,90,10
E00072829,88.9,11.1
E00072871,86.6,13.4
E00072872,74.5,25.5
E00072873,91.8,8.2
E00072874,69,31
E00072875,89.1,10.9
E00072876,93.2,6.8
E00072877,93.1,6.9
E00072878,82.3,17.7
E00072879,86.5,13.5
E00072880,85.6,14.4
E00072881,91.7,8.3
E00072882,85.5,14.5
E00072883,85.2,14.8
E00072884,90.9,9.1
E00072885,84.7,15.3
E00072886,90.1,9.9
E00072887,81.6,18.4
E00072888,84.8,15.2
E00072889,85.7,14.3
E00072890,79.1,20.9
E00072891,83,17
E00072892,85.8,14.2
E00072894,88.9,11.1
E00072895,83.2,16.8
E00072896,82.4,17.6
E00072897,87.7,12.3
E00072898,76.2,23.8
E00072899,74.7,25.3
E00072900,77.5,22.5
E00072901,93.2,6.8
E00072902,80.5,19.5
E00072903,89,11
E00072904,86.9,13.1
E00072905,90.7,9.3
E00072906,84.9,15.1
E00072907,91.6,8.4
