areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00101786,23.7,57.9,6.8,11.6
E00101787,18.7,44.4,15.2,21.6
E00101788,35.1,35.8,10.8,18.2
E00101789,25.4,34.4,18,22.1
E00101790,33.8,33.1,18,15
E00101791,37.8,42.2,7.4,12.6
E00101792,24.3,47.4,12.5,15.8
E00101793,26.6,42.2,14.8,16.4
E00101794,34.6,38.6,7.1,19.7
E00101795,35.8,36.6,13,14.6
E00101796,30.2,45.7,14,10.1
E00101797,36.2,31.9,14.5,17.4
E00101798,20.5,40.2,20.5,18.9
E00101831,40,41.3,14.7,4
E00101843,53.5,26.4,11.8,8.3
E00101844,43.9,38.1,10.8,7.2
E00101845,44.2,25.7,17,13.1
E00101846,53.9,25.8,11.8,8.4
E00101847,43.1,29.2,13.1,14.6
E00101848,56.6,24,9.3,10.1
E00101849,48.9,20.9,12.9,17.3
E00101850,50,27.3,14.8,7.8
E00101851,48.1,27.1,8.5,16.3
E00101852,30.2,24.6,17.5,27.8
E00101853,25.6,40.5,14,19.8
E00101854,22.7,48.9,11.3,17
E00101855,54.9,26.8,9.8,8.5
E00101856,53.5,34.4,7.6,4.5
E00101857,33,35.7,13,18.3
E00101858,39.5,43.4,7.8,9.3
E00101859,59.3,28,6.6,6
E00101860,21.1,43.9,17.1,17.9
E00101861,37.1,34.4,14.6,13.9
E00101862,27.3,30.5,20.3,21.9
E00101863,22.8,49.3,9.6,18.4
E00101864,26,41.5,15.4,17.1
E00101865,27.2,43.5,12.9,16.3
E00101866,26.7,38.5,11.1,23.7
E00101867,38.1,38.1,10.3,13.5
E00101868,26.2,23.8,18.5,31.5
E00101869,27.9,36,21.3,14.7
E00101870,25.8,37.9,17.4,18.9
E00101871,28,38.6,15.2,18.2
E00101872,28.7,39,10.4,22
E00101873,27.3,45.5,15.7,11.6
E00101874,24.8,29.6,21.6,24
E00101875,42,38.2,8.9,10.8
E00101876,23.7,48.1,13.3,14.8
E00101877,42.4,27.1,15.3,15.3
E00101878,30.4,27.2,20.8,21.6
E00101915,28.9,51.5,9.3,10.3
E00101916,36.6,49.1,6.9,7.4
E00101917,24.6,46.6,12.7,16.1
E00101918,42.7,46.6,3.9,6.8
E00101919,33.3,39,13,14.6
E00101920,43.5,39.7,8.4,8.4
E00149415,33.3,53.3,7.4,5.9
E00149478,20,38.6,14.3,27.1
E00149479,25.8,62.1,7.3,4.8
E00149480,28.1,46.7,9.6,15.6
E00149481,34.1,51.9,6.2,7.8
E00149482,55.1,33.1,7.6,4.2
E00149483,28.7,62.4,5,4
E00149484,25,45.8,15.6,13.5
E00149485,18.4,61.2,9.7,10.7
E00149486,21.4,56.3,13.4,8.9
W00003947,23.8,40.6,16.8,18.8
W00003948,33.9,36.3,12.9,16.9
W00003949,40.4,33.7,12.5,13.5
W00003950,31.4,43.8,9.5,15.2
W00003951,23.5,35.7,20.9,20
W00003952,31.6,42.1,14,12.3
W00003953,23.5,44.9,8.8,22.8
W00003954,27.9,43.6,12.9,15.7
W00003955,29.2,43.3,16.7,10.8
W00003956,24.8,36.1,18,21.1
W00003957,46.2,32.3,12.3,9.2
W00003958,37.1,42.6,8.6,11.7
W00003982,34.8,30.9,12.2,22.1
W00003983,42,24.2,12.7,21
W00003984,34.8,30.5,17.1,17.7
W00003988,42,25.5,11.7,20.7
