areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00101786,83,14.1,2.9
E00101787,84.1,12.1,3.9
E00101788,79.7,14,6.3
E00101789,81.5,14.1,4.4
E00101790,77,17.2,5.8
E00101791,68.8,20.3,10.9
E00101792,80.1,16.2,3.7
E00101793,81.8,12,6.2
E00101794,81.3,13.7,4.9
E00101795,75.8,16,8.2
E00101796,71.1,21.9,7
E00101797,86.5,11,2.6
E00101798,84.5,11.2,4.3
E00101831,80.4,16.7,2.9
E00101843,76.7,14.1,9.2
E00101844,81.3,14.9,3.8
E00101845,71,21.3,7.7
E00101846,74.6,16.7,8.7
E00101847,62.2,25.5,12.2
E00101848,71.2,18.6,10.2
E00101849,74.2,16,9.8
E00101850,72.5,21.2,6.4
E00101851,69.3,18.6,12.1
E00101852,78.1,14.5,7.4
E00101853,80.9,14,5
E00101854,78,15.2,6.8
E00101855,71.3,17,11.8
E00101856,66.9,22.8,10.3
E00101857,88,8.4,3.6
E00101858,74.7,15.9,9.4
E00101859,70,21.2,8.9
E00101860,79.7,13.1,7.2
E00101861,85,9.7,5.3
E00101862,79.6,13.8,6.6
E00101863,82.6,13.2,4.2
E00101864,82.1,14.5,3.4
E00101865,76.6,18.6,4.8
E00101866,82.9,10,7.1
E00101867,77.7,16.2,6
E00101868,81.6,12.5,5.8
E00101869,78.4,14.7,6.9
E00101870,82.4,14.6,3
E00101871,83.1,11,5.8
E00101872,83.2,12.1,4.7
E00101873,80.5,14.9,4.6
E00101874,76.6,15.6,7.8
E00101875,73.1,19.6,7.3
E00101876,77.9,16.8,5.3
E00101877,74.1,17.5,8.4
E00101878,76,12.8,11.2
E00101915,84.7,14.3,1
E00101916,76.2,17.1,6.7
E00101917,89,8.7,2.3
E00101918,77.3,18.5,4.2
E00101919,78.1,15.2,6.6
E00101920,79.7,17.6,2.7
E00149415,79.5,16,4.5
E00149478,85.6,10.6,3.7
E00149479,76,16.9,7
E00149480,72.5,16.9,10.5
E00149481,77.8,18.3,4
E00149482,69.3,23.4,7.3
E00149483,80.5,16.4,3.1
E00149484,85.2,10.8,4
E00149485,82.4,15.5,2.1
E00149486,70.6,23,6.5
W00003947,90.2,7.7,2
W00003948,86.7,10,3.3
W00003949,89.2,7.1,3.8
W00003950,83.6,10.2,6.2
W00003951,86.9,9.1,4
W00003952,78.4,15.5,6
W00003953,85.9,10.5,3.5
W00003954,84.8,10.3,4.8
W00003955,83.7,13.2,3.1
W00003956,92,6.5,1.5
W00003957,77.2,15.7,7.1
W00003958,71.8,19.4,8.8
W00003982,80.2,14.3,5.5
W00003983,79.9,12.5,7.6
W00003984,73.5,19.7,6.8
W00003988,75,16.7,8.3
W00003989,81.4,11.7,7
W00003990,67.1,18.9,14
W00003991,87.4,8.3,4.3
W00003995,51.8,29.4,18.9
W00003996,66.1,24.6,9.4
W00003997,74.6,14.9,10.5
W00003998,62.3,21.9,15.8
W00003999,83.1,10.2,6.8
W00004145,80.7,13.6,5.7
W00004146,75,16.9,8.1
W00004147,86.2,9.9,3.9
W00004148,78.4,12.2,9.4
W00004160,81.2,12.1,6.7
W00004161,76.7,13.8,9.4
W00004164,87.6,8.4,4
W00004165,81.3,15.7,3
W00004166,80.7,13.2,6.2
W00004167,83.6,11.7,4.7
W00004168,83.3,13.9,2.8
W00004169,87.2,8.2,4.6
W00004197,75.6,17.8,6.6
W00004198,77.5,17.1,5.4
W00004199,83.8,10.6,5.6
W00004204,82.2,10.8,7
W00004307,79.2,13.9,6.8
W00004308,88.6,8.3,3.1
W00004309,88.8,9.4,1.9
W00004310,86.8,10.9,2.3
W00004311,72.5,21.2,6.4
W00004312,79.5,15.2,5.3
W00004313,89.3,8.7,2.1
W00004314,84.6,11.3,4.1
W00004315,88.7,10.6,0.7
W00004402,85.4,10.1,4.5
W00004403,81.5,15.6,2.9
W00004404,82.3,12.7,5
W00004405,81.3,14.2,4.5
W00004406,84.9,11.1,4
W00004407,83.4,14.2,2.4
W00004408,86.1,11.5,2.4
W00004409,86.4,11.2,2.4
W00004410,75,16.3,8.7
W00004411,76.2,13.8,10
W00004412,81.7,13.7,4.6
W00004413,81.1,13.1,5.8
W00004414,87.1,8.5,4.4
W00004415,87.3,10.1,2.6
W00004416,85.9,11.4,2.7
W00004417,88.8,8.5,2.7
W00004418,82.9,12.4,4.8
W00004419,72.7,20.6,6.7
W00004420,79.2,14.7,6.1
W00004421,83.1,14.2,2.6
W00004422,89.1,7.3,3.6
W00004423,82.4,11.1,6.5
W00004424,80.6,13.5,5.9
W00004425,86.6,8.5,4.9
W00004426,73.6,19.6,6.8
W00004427,85.7,9.1,5.2
W00004428,85.6,10.2,4.2
W00004487,82,12.7,5.2
W00004488,75.7,17.5,6.8
W00004489,84.5,12.5,3
W00004490,72.6,17.8,9.6
W00004491,80.2,12.7,7.1
W00004492,82.2,12.4,5.4
W00004493,78.7,15.3,6
W00004494,83.7,12.3,3.9
W00004495,85.5,10.3,4.3
W00004553,71.2,13.7,15
W00004554,76.8,13.3,9.9
W00004570,70.6,20.6,8.8
W00004572,80,15.2,4.8
W00004573,33.9,31.7,34.4
W00004574,85.7,12.1,2.2
W00004575,68.4,13.5,18
W00004576,84,12.1,3.9
W00004577,69.6,21.4,8.9
W00004578,68.3,19.4,12.2
W00004579,69.4,18.5,12.1
W00004580,79.6,15.6,4.8
W00004581,80.8,15.1,4.1
W00004582,84.9,12,3.2
W00004583,86.5,10,3.6
W00004584,79.5,15.5,5
W00004586,83.4,12.5,4.2
W00004587,86.7,10,3.3
W00004588,80.5,15.1,4.4
W00004633,75.5,19.5,5
W00004634,85.8,9.1,5
W00004646,90.3,8.8,0.9
W00004649,83.5,10,6.6
W00004650,86.5,10.6,2.8
W00004651,79.2,16.3,4.6
W00004652,84.4,10.9,4.7
W00004653,86,10,4
W00004654,88.7,9.1,2.1
W00004655,83.8,12.3,3.9
W00004656,87.6,9.4,3
W00004657,89.4,8.6,1.9
W00004658,89.4,7.2,3.5
W00004659,82.7,12.1,5.3
W00004660,85.3,10.3,4.5
W00004661,85.3,12.6,2.1
W00004662,79.5,14.9,5.6
W00004663,86.6,10.4,2.9
W00004664,89.9,6.8,3.3
W00004682,68.2,21.1,10.7
W00004683,68.8,16.8,14.4
W00004684,79.6,11.2,9.2
W00004685,79,15.5,5.5
W00004686,88.3,8.8,2.8
W00004687,86.8,11.7,1.5
W00004688,76.8,15.4,7.7
W00004689,63.1,20.9,15.9
W00004690,71.7,23,5.3
